transaction_ref,transaction_cur,timestamp_ref_ns,timestamp_cur_ns,scan_ref_ns,scan_cur_ns,eval_time_s,mismatch_ref_ms,mismatch_cur_ms,image_dt_s,scan_dt_s,attempted,status,detected,klt_valid,klt_forward_valid,fb_valid,depth_associated,pnp_correspondences,pnp_inliers,inlier_ratio,reprojection_rmse_px,feature_ms,klt_ms,depth_ms,projection_ms,association_ms,pnp_ms,preprocess_ms,total_ms,T_Ccur_Cref_00,T_Ccur_Cref_01,T_Ccur_Cref_02,T_Ccur_Cref_03,T_Ccur_Cref_10,T_Ccur_Cref_11,T_Ccur_Cref_12,T_Ccur_Cref_13,T_Ccur_Cref_20,T_Ccur_Cref_21,T_Ccur_Cref_22,T_Ccur_Cref_23,visual_t_error_m,visual_r_error_deg,visual_scan_gt_t_error_m,visual_scan_gt_r_error_deg,camera_t_error_m,camera_r_error_deg,visual_relative_t_m,visual_relative_r_deg,visual_camera_relative_t_m,visual_camera_relative_r_deg,gt_relative_t_m,gt_relative_r_deg,gt_camera_relative_t_m,gt_camera_relative_r_deg,ikfom_t_error_m,ikfom_r_error_deg,paired_evaluable,e_visual_x,e_visual_y,e_visual_z,e_visual_roll,e_visual_pitch,e_visual_yaw,e_ikfom_x,e_ikfom_y,e_ikfom_z,e_ikfom_roll,e_ikfom_pitch,e_ikfom_yaw,ikfom_ref_image_offset_ms,ikfom_cur_image_offset_ms,image_minus_ikfom_dt_ms,ikfom_matched_dt_s,directional_evaluable
2939,2940,1660857690100566934,1660857690222776774,1660857690112861469,1660857690213721350,297.01591444015503,-12.294535,9.055424,0.12220984000000001,0.10085988100000001,1,PNP_REJECT,500,160,439,160,34,34,7,0.20588235294117646,nan,3.9274909941013902,22.8882480005268,4.779353010235354,2.9802950157318264,1.7789429984986782,3.867847000947222,2.9052849858999252,38.38917598477565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09867952843882274,0.33632297051775617,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.294699,-9.05526,21.349959000000002,0.10085988100000001,0
2940,2941,1660857690222776774,1660857690304252966,1660857690213721350,1660857690314581469,297.116774559021,9.055424,-10.328503,0.081476192,0.10086011900000001,1,VALID,500,306,488,306,78,78,43,0.5512820512820513,0.6294331908586575,3.8317379949148744,18.93386701704003,5.074086016975343,3.3210529945790768,1.7328480025753379,3.780474013183266,2.885379013605416,34.526845993241295,0.9999844825387147,-0.004386555786504403,-0.003434066119154511,0.0022737132698073094,0.004296537847555408,0.9996580003007606,-0.02579577867033779,-0.012105482285240382,0.003546046291768358,0.025780623790288996,0.9996613351493996,0.04030707693743802,0.01839151496995992,0.5003262614011892,0.031792544669511306,0.448010875006914,0.018394938397491636,0.5003262613886686,0.04077832696906178,1.5118079669193318,0.04214703933412304,1.5118079669193323,0.05788933788528779,1.2151085445873415,0.058801258747067243,1.2151085445873424,0.08480480894684769,0.6514908878902256,1,0.0174887335500601,0.0055768265205104394,-0.001136233983558543,0.24907628525605824,0.3684816524598282,-0.22834915190939514,-0.07945784596177892,0.01138141405426641,-0.027363657462972653,0.5079740220000639,0.18714988613968306,-0.3616335943529338,-9.05526,10.328667,-19.38392700000001,0.10086011900000001,1
2941,2942,1660857690304252966,1660857690426477478,1660857690314581469,1660857690415439039,297.2176320552826,-10.328503,11.038439,0.12222451200000001,0.10085757000000001,1,PNP_REJECT,500,184,482,184,48,48,18,0.375,nan,3.7518390163313597,25.127728993538767,4.159157018875703,2.5488109968136996,1.594002009369433,3.885235986672342,2.9076590144541115,39.85180502058938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09408474203218653,1.3554276222598693,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.328667,-11.038349,21.367016000000003,0.100857496,0
2942,2943,1660857690426477478,1660857690507944934,1660857690415439039,1660857690516301468,297.31849455833435,11.038439,-8.356534,0.08146745600000001,0.100862429,1,PNP_REJECT,500,249,496,249,59,59,17,0.288135593220339,nan,4.028831026516855,19.051620998652652,4.2704149964265525,2.604615001473576,1.6491079877596349,4.057607002323493,3.7443659966811538,35.191253991797566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12040433285577982,1.161605812089895,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-11.038349,8.356698,-19.395046999999998,0.100862503,0
2943,2944,1660857690507944934,1660857690630151902,1660857690516301468,1660857690617161349,297.41935443878174,-8.356534,12.990553,0.12220696800000001,0.10085988100000001,1,VALID,408,247,381,247,51,51,26,0.5098039215686274,1.0765061432458025,3.454591002082452,15.115678979782388,4.177314986009151,2.5465769867878407,1.6135580081027001,4.31134199607186,3.7204090040177107,30.813978984951973,0.9994244269677973,-0.027222173279187828,-0.020242728621601876,0.029882125176522924,0.02683152815168407,0.9994531463696604,-0.019325561022426652,-0.005505069725808705,0.020757742582837205,0.018771294407792533,0.9996083006003504,5.208212299321712e-05,0.04834847766756743,2.552589805733796,0.042741568482570845,2.682606207274185,0.04598336348865847,2.552589805728641,0.03397668251785965,2.2296210333574122,0.030385027732403605,2.2296210333574122,0.03980301874036629,1.1660335624952698,0.04077679290077394,1.1660335624952698,0.11682135570040351,0.9811509743806495,1,0.0372105146337762,0.029180589388904218,0.010072045292638707,-2.2759781070705776,0.13224687508508534,-1.1508135071187438,-0.11074046943671759,0.010505707267157705,-0.03568483839717378,-0.9203594935920197,-0.3082823473721614,0.14588562063701946,8.356698,-12.99039,21.347088,0.10085988000000001,1
2944,2945,1660857690630151902,1660857690711633550,1660857690617161349,1660857690718021467,297.5202143192291,12.990553,-6.387917,0.081481648,0.10086011800000001,1,INSUFFICIENT_CORRESPONDENCES,500,128,492,128,25,25,0,0.0,nan,3.833064984064549,20.294948015362024,4.19302997761406,2.5237379886675626,1.6476399905513972,0.0,2.8822360327467322,31.23128504375927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11535807245169753,1.961033599895234,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-12.99039,6.387843,-19.37823300000001,0.10085988100000001,0
2945,2946,1660857690711633550,1660857690833848350,1660857690718021467,1660857690818881348,297.6210741996765,-6.387917,14.967002,0.12221480000000001,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,196,178,192,178,20,20,0,0.0,nan,3.426584997214377,5.703012982849032,4.817487002583221,3.068435995373875,1.7190200160257518,0.0,2.9492150351870805,16.92626203293912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11404262791608843,1.8312678909458708,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.387843,-14.967077,21.35492,0.10085988000000001,0
2946,2947,1660857690833848350,1660857690915321030,1660857690818881348,1660857690919741467,297.72193455696106,14.967002,-4.420437,0.08147268,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,500,143,496,143,26,26,0,0.0,nan,3.9760319923516363,19.19479700154625,4.278376989532262,2.5945570087060332,1.6660790133755654,0.0,3.1066390220075846,30.57491101208143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12744837605159426,0.7204997453176991,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-14.967077,4.420601,-19.387678000000005,0.10086035800000001,0
2947,2948,1660857690915321030,1660857691037557582,1660857690919741467,1660857691020544365,297.82273721694946,-4.420437,17.013217,0.12223655200000001,0.100802898,1,INSUFFICIENT_CORRESPONDENCES,137,123,137,123,10,10,0,0.0,nan,3.4265150025021285,4.292205005185679,4.24226900213398,2.541896974435076,1.6822129837237298,0.0,3.1644680129829794,15.14626998687163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1253655741744207,1.0047639507565895,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.420601,-17.013291,21.43389200000001,0.10080266,0
2948,2949,1660857691037557582,1660857691119021934,1660857691020544365,1660857691121404484,297.92359733581543,17.013217,-2.38255,0.081464352,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,500,167,493,167,16,16,0,0.0,nan,3.7011329841334373,17.813394020777196,4.128706001210958,2.5117949990089983,1.598681992618367,0.0,3.5661979927681386,29.228636994957924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1324936811360518,2.0107781848018607,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-17.013291,2.382475,-19.39576600000001,0.10086011800000001,0
2949,2950,1660857691119021934,1660857691241218838,1660857691121404484,1660857691222264364,298.0244574546814,-2.38255,18.954474,0.12219690400000001,0.10085988000000001,1,INSUFFICIENT_CORRESPONDENCES,160,135,153,135,11,11,0,0.0,nan,3.4117090108338743,5.263706989353523,4.387191002024338,2.4696110049262643,1.8899920105468482,0.0,4.532810999080539,17.63704197946936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12667648603052012,1.524361247575177,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.382475,-18.95431,21.336784999999995,0.10086011900000001,0
2950,2951,1660857691241218838,1660857691332689550,1660857691222264364,1660857691323124483,298.12531757354736,18.954474,9.565067,0.09147071200000001,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,500,11,317,11,1,1,0,0.0,nan,4.774324013851583,21.59330900758505,4.619276005541906,2.7463940205052495,1.8492040107958019,0.0,4.205602017464116,35.22400901420042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11582287508429283,0.7414265630173137,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-18.95431,-9.564903,-9.389407000000002,0.10086011900000001,0
2951,2952,1660857691332689550,1660857691414165126,1660857691323124483,1660857691423984364,298.22617745399475,9.565067,-9.819238,0.08147557600000001,0.10085988100000001,1,VALID,345,310,343,310,46,46,39,0.8478260869565217,0.6163386359900869,3.502922016195953,9.133438987191767,4.227811004966497,2.6384190132375807,1.5715130139142275,0.6621720094699413,3.206931985914707,20.755414996528998,0.9997195217479939,0.023444859119899686,0.003349091938165891,-0.014397057779748403,-0.02343618725077399,0.9997219395409186,-0.002605518698981206,0.0014333826920236619,-0.0034092467069559303,0.0025262979618680425,0.999990997387226,0.02147371720611045,0.018310753654585375,1.5015938813886522,0.023390125208021324,1.5781007533815399,0.017802018405149864,1.501593881433701,0.02631124021428156,1.364996844462327,0.025893056777893393,1.3649968444623273,0.03169531144072785,0.695495528501046,0.030392174178713115,0.6954955285010461,0.12271838380250931,1.819207103373713,1,0.00014525927559418925,-1.464970710996624e-05,0.018310171613828398,1.3351806201287988,0.5912949945160825,-0.34313441897989805,-0.11638382931407383,0.038643716258851116,-0.004611853314874223,1.4880041858182107,0.8327070946608804,-0.6233333306375601,-9.564903,9.819402,-19.384305000000005,0.10085988100000001,1
2952,2953,1660857691414165126,1660857691526382542,1660857691423984364,1660857691524844483,298.3270375728607,-9.819238,1.538059,0.112217416,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,235,7,116,7,0,0,0,0.0,nan,3.489024005830288,10.798331000842154,4.120045021409169,2.5673889904282987,1.5382690180558711,0.0,3.00194596638903,21.425547951366752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.14982745981819204,1.590987283215868,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.819402,-1.537896,11.357297999999988,0.10086011800000001,0
2953,2954,1660857691526382542,1660857691607853030,1660857691524844483,1660857691625704363,298.4278974533081,1.538059,-17.851333,0.08147048800000001,0.10085988000000001,1,VALID,241,188,241,188,31,31,29,0.9354838709677419,0.6523955036004188,5.1763350202236325,6.292409001616761,4.077512014191598,2.4946139892563224,1.5676720067858696,0.4907789989374578,3.022409015102312,19.080605008639395,0.9999796718363637,-0.004351792922928279,0.004660237375298301,-0.013156822740251619,0.004348785770089934,0.9999903293291589,0.0006552178921939426,-0.004152947173912117,-0.004663043680262835,-0.0006349381988344315,0.9999889263772472,0.0053195874201332795,0.018677351672118685,0.6619306766475004,0.022852685838894757,0.7820449385816034,0.017447083914963316,0.6619306766640697,0.015331875187721377,0.36719665698550796,0.014786715834428787,0.3671966569855081,0.022284670163850533,0.5862280919010334,0.020913050223073847,0.5862280919010331,0.1396608683826803,0.6485033687513139,1,0.0019826444552649538,0.0012327861389454784,-0.018530861415045605,-0.3895331895066614,-0.5351723411111925,-0.001511402111702309,-0.1260083463627253,0.04364640290764144,-0.04149754592213415,-0.5186639907805357,-0.3696909209511702,-0.12029714980689343,-1.537896,17.851497,-19.389393000000005,0.10085988100000001,1
2954,2955,1660857691607853030,1660857691740061646,1660857691625704363,1660857691726564482,298.5287575721741,-17.851333,13.497164,0.132208616,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,159,5,100,5,3,3,0,0.0,nan,3.2519100059289485,6.990827998379245,4.398643999593332,2.665167994564399,1.711407006951049,0.0,4.018215026007965,18.683414033148438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1389327710883674,0.4846230644650373,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.851497,-13.497,31.348496999999988,0.10086011900000001,0
2955,2956,1660857691740061646,1660857691821542382,1660857691726564482,1660857691827424362,298.6296172142029,13.497164,-5.88198,0.08148073600000001,0.10085988000000001,1,INSUFFICIENT_CORRESPONDENCES,167,158,167,158,28,28,0,0.0,nan,3.4582930093165487,4.306871996959671,4.257704014889896,2.563547983299941,1.674599974649027,0.0,3.9829459856264293,16.02634898154065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1355053166965223,1.4737734942522411,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-13.497,5.881906,-19.378905999999986,0.100859642,0
2956,2957,1660857691821542382,1660857691903021806,1660857691827424362,1660857691928284481,298.73047733306885,-5.88198,-25.262675,0.08147942400000001,0.10086011900000001,0,SYNC_INVALID,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.517666009021923,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.14572129378086932,1.3905358607340315,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
2957,2958,1660857691903021806,1660857692015228606,1660857691928284481,1660857692029087380,298.8312804698944,-25.262675,-13.858774,0.11220680000000001,0.100802899,0,SYNC_INVALID,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2.8729480400215834,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13806398863256736,0.9807341739055132,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
2958,2959,1660857692015228606,1660857692147432838,1660857692029087380,1660857692129947260,298.9321401119232,-13.858774,17.485578,0.132204232,0.10085988000000001,1,INSUFFICIENT_CORRESPONDENCES,290,3,116,3,0,0,0,0.0,nan,3.2649009954184294,9.25929399090819,3.818608005531132,2.3740670003462583,1.4301530027296394,0.0,4.150845023104921,20.510200032731518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1145541791995572,0.7994450575115127,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.858937,-17.485652,31.344588999999992,0.10085964300000001,0
2959,2960,1660857692147432838,1660857692228917606,1660857692129947260,1660857692230807379,299.0330002307892,17.485578,-1.889773,0.081484768,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,173,143,150,143,27,27,0,0.0,nan,5.318601994076744,4.30386999505572,3.85688099777326,2.3663140018470585,1.4744329964742064,0.0,2.789695019600913,16.28657802939415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11426600698236979,0.8215379113950265,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-17.485652,1.889698,-19.37535000000001,0.10086011800000001,0
2960,2961,1660857692228917606,1660857692341130286,1660857692230807379,1660857692331667260,299.1338601112366,-1.889773,9.463026,0.11221268000000001,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,196,3,83,3,1,1,0,0.0,nan,6.064932997105643,7.320481992792338,3.933986008632928,2.4152029945980757,1.5034169773571193,0.0,2.9670240182895213,20.30304801883176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09841241627259852,0.6577262868683106,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.889698,-9.463101,11.352798999999997,0.10085988100000001,0
2961,2962,1660857692341130286,1660857692422606838,1660857692331667260,1660857692432527378,299.2347204685211,9.463026,-9.92054,0.08147655200000001,0.10086011800000001,1,INSUFFICIENT_CORRESPONDENCES,123,91,104,91,16,16,0,0.0,nan,4.009694996057078,3.53923998773098,4.44006099132821,2.6923360128421336,1.710429001832381,0.0,3.53504900704138,15.554776007775217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09658556948032254,1.501665499853378,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9.463101,9.920704,-19.383805000000002,0.10086035700000001,0
2962,2963,1660857692422606838,1660857692544829702,1660857692432527378,1660857692533387259,299.3355803489685,-9.92054,11.442443,0.12222286400000001,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,500,89,434,89,13,13,0,0.0,nan,6.436213006963953,17.09143802872859,4.494607012020424,2.7743309910874814,1.7020480008795857,0.0,6.532456027343869,34.575737023260444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08708089650529995,1.5657991051890638,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.920704,-11.442279,21.362983000000003,0.10085988100000001,0
2963,2964,1660857692544829702,1660857692626282542,1660857692533387259,1660857692634247378,299.4364404678345,11.442443,-7.964836,0.08145284,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,100,68,80,68,8,8,0,0.0,nan,3.315884998301044,3.21670898119919,4.105308005819097,2.490284008672461,1.5916280099190772,0.0,5.9220380207989365,16.584037017310038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07499546636097787,1.626517947803793,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-11.442279,7.964999,-19.407278000000012,0.10086011800000001,0
2964,2965,1660857692626282542,1660857692748506446,1660857692634247378,1660857692735107258,299.53730034828186,-7.964836,13.399188,0.12222390400000001,0.10085988000000001,1,INSUFFICIENT_CORRESPONDENCES,500,52,452,52,14,14,0,0.0,nan,3.909123013727367,20.29445901280269,4.195055982563645,2.424701990094036,1.7480030073784292,0.0,2.9129679896868765,31.338772969320416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058258443065421786,0.8079733228926309,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.964999,-13.399024,21.364022999999996,0.10085988100000001,0
2965,2966,1660857692748506446,1660857692829973614,1660857692735107258,1660857692835967377,299.6381604671478,13.399188,-5.993763,0.081467168,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,114,68,101,68,17,17,0,0.0,nan,3.322450997075066,3.9742850058246404,4.008927004178986,2.3522069968748838,1.6389809898100793,0.0,2.941462997114286,14.269405015511438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.052272315030297625,1.0182016586238807,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-13.399024,5.993927,-19.392951000000007,0.10086011900000001,0
2966,2967,1660857692829973614,1660857692952187446,1660857692835967377,1660857692936827258,299.73902010917664,-5.993763,15.360188,0.12221383200000001,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,500,79,456,79,19,19,0,0.0,nan,4.00166300823912,21.203381998930126,4.274047008948401,2.4737310013733804,1.7822959925979376,0.0,2.93419900117442,32.43340499466285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0419357553653811,0.5010018085117067,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.993927,-15.360263,21.35419000000001,0.100859642,0
2967,2968,1660857692952187446,1660857693033080146,1660857692936827258,1660857693037631348,299.8398241996765,15.360188,-4.551202,0.08089270000000001,0.10080409000000001,1,VALID,415,185,345,185,35,35,23,0.6571428571428571,0.8711280095612244,3.5520899982657284,14.37989398255013,3.9946789911482483,2.3934140044730157,1.5858309925533831,1.589602994499728,2.8949480038136244,26.431469013914466,0.9988779988588823,-0.0014532577880106456,0.047335308570624776,0.009047378595961912,0.001629348687752612,0.9999918951101249,-0.0036817029911052194,0.0013375089555354642,-0.047329574459616636,0.0037546978390518566,0.9988722709263728,-0.0040159187683151245,0.014057291972789127,0.41926769130330843,0.01745142144091103,1.1885800049780324,0.015252013433174932,0.41926769129666286,0.006608416337667851,2.7227615457217906,0.009988573132260332,2.7227615457217906,0.014763894245999887,3.1369709899680047,0.023539458309853562,3.1369709899679945,0.02882613291032656,0.7418353093324316,1,0.00143366962525516,-0.012648333261038395,0.00596420277418301,0.08079930063642611,-0.05966835955988139,-0.4071005470691983,0.010570526099888898,0.02618204508407172,0.00580606852792968,0.3904947309869685,-0.415792638031484,-0.4757106062290225,-15.360263,4.551127,-19.91139,0.10080409000000001,1
2968,2969,1660857693033080146,1660857693153346182,1660857693037631348,1660857693138491467,299.9406843185425,-4.551202,14.854715,0.120266036,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,500,49,407,49,10,10,0,0.0,nan,6.534619984449819,22.923168988199905,3.6931010254193097,2.2577110212296247,1.420026004780084,0.0,2.8762999863829464,36.045140004716814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04397016112412212,1.0760085259377907,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.551127,-14.85479,19.405916999999995,0.10086011900000001,0
2969,2970,1660857693153346182,1660857693233816030,1660857693138491467,1660857693239351347,300.04154443740845,14.854715,-5.535317,0.08046984800000001,0.10085988000000001,1,PNP_REJECT,500,145,404,145,34,34,9,0.2647058823529412,nan,4.192121996311471,18.11036199796945,3.9670919941272587,2.4474709935020655,1.5030679933261126,3.8197949761524796,3.6312209849711508,33.76752499025315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0348084590564717,0.9290507594999313,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-14.85479,5.535481,-20.390271000000002,0.10086011900000001,0
2970,2971,1660857693233816030,1660857693354827852,1660857693239351347,1660857693340211466,300.1424045562744,-5.535317,14.616386,0.121011822,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,500,68,459,68,14,14,0,0.0,nan,3.6302439984865487,21.263166010612622,4.317138984333724,2.3667339992243797,1.930850005010143,0.0,3.5960210079792887,32.82423998462036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029718542979200704,0.6477856044562836,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.535481,-14.616222,20.151702999999994,0.10086011900000001,0
2971,2972,1660857693354827852,1660857693435869231,1660857693340211466,1660857693441071346,300.2432644367218,14.616386,-5.202115,0.08104137900000001,0.10085988000000001,1,INSUFFICIENT_CORRESPONDENCES,500,69,428,69,17,17,0,0.0,nan,3.6470749764703214,17.783361981855705,3.8738529838155955,2.3931339965201914,1.4647250063717365,0.0,2.9066120041534305,28.228431998286396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03135936603036337,0.38151278106411635,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-14.616222,5.202279,-19.818501,0.10085988000000001,0
2972,2973,1660857693435869231,1660857693557804497,1660857693441071346,1660857693541931465,300.34412455558777,-5.202115,15.873032,0.12193526600000001,0.10086011900000001,1,INSUFFICIENT_CORRESPONDENCES,227,135,222,135,23,23,0,0.0,nan,4.894382000202313,8.27487200149335,4.306663002353162,2.4636039743199944,1.8200810009147972,0.0,3.828804998192936,21.333217999199405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03472355247065685,0.1913276412937169,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.202279,-15.872868,21.075147,0.10086011900000001,0
2973,2974,1660857693557804497,1660857693639245184,1660857693541931465,1660857693642791346,300.44498443603516,15.873032,-3.546162,0.08144068700000001,0.10085988100000001,1,INSUFFICIENT_CORRESPONDENCES,500,127,493,127,25,25,0,0.0,nan,4.254561004927382,17.01216699439101,4.113759001484141,2.4913309898693115,1.6067129909060895,0.0,3.9653450076002628,29.365947004407644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03483450838208115,0.31677932538431475,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-15.872868,3.546326,-19.419194,0.10085988100000001,0
