transaction_id,scan_end_ns,image_index,image_ns,signed_mismatch_ms,abs_mismatch_ms,eligible
1039,1660857498388871268,2540,1660857498382646976,-6.224292,6.224292,1
1040,1660857498489731386,2543,1660857498504865104,15.133718,15.133718,1
1041,1660857498590591267,2545,1660857498586347240,-4.244027,4.244027,1
1042,1660857498691451386,2548,1660857498708540112,17.088726,17.088726,1
1043,1660857498792311267,2550,1660857498790096232,-2.215035,2.215035,1
1044,1660857498893171385,2553,1660857498912229912,19.058527,19.058527,1
1045,1660857498994031266,2555,1660857498993704488,-0.326778,0.326778,1
1046,1660857499094835356,2557,1660857499075189304,-19.646052,19.646052,1
1047,1660857499195695475,2560,1660857499197416432,1.720957,1.720957,1
1048,1660857499296555355,2562,1660857499278890432,-17.664923,17.664923,1
1049,1660857499397415474,2565,1660857499401105072,3.689598,3.689598,1
1050,1660857499498275355,2567,1660857499482571304,-15.704051,15.704051,1
1051,1660857499599135473,2570,1660857499604327268,5.191795,5.191795,1
1052,1660857499699995354,2572,1660857499685669051,-14.326303,14.326303,1
1053,1660857499800855473,2575,1660857499807737871,6.882398,6.882398,1
1054,1660857499901715353,2577,1660857499889203743,-12.51161,12.51161,1
1055,1660857500002520397,2580,1660857500011412871,8.892474,8.892474,1
1056,1660857500103379324,2582,1660857500092894095,-10.485229,10.485229,1
1057,1660857500204239443,2585,1660857500215104903,10.86546,10.86546,1
1058,1660857500305099324,2587,1660857500296588287,-8.511037,8.511037,1
1059,1660857500405959442,2590,1660857500418787871,12.828429,12.828429,1
1060,1660857500506819323,2592,1660857500500425362,-6.393961,6.393961,1
1061,1660857500607679442,2594,1660857500622864626,15.185184,15.185184,1
1062,1660857500708539322,2596,1660857500704446770,-4.092552,4.092552,1
1063,1660857500809399441,2599,1660857500826775639,17.376198,17.376198,1
1064,1660857500910259322,2601,1660857500908267127,-1.992195,1.992195,1
1065,1660857501011063412,2604,1660857501030466063,19.402651,19.402651,1
1066,1660857501111923293,2606,1660857501111945031,0.021738,0.021738,1
1067,1660857501212783411,2608,1660857501193412775,-19.370636,19.370636,1
1068,1660857501313643292,2611,1660857501315005955,1.362663,1.362663,1
1069,1660857501414503411,2613,1660857501396326851,-18.17656,18.17656,1
1070,1660857501515363291,2616,1660857501518205006,2.841715,2.841715,1
1071,1660857501616223410,2618,1660857501599533663,-16.689747,16.689747,1
1072,1660857501717083291,2621,1660857501721566171,4.48288,4.48288,1
1073,1660857501817943409,2623,1660857501803023791,-14.919618,14.919618,1
1074,1660857501918803290,2626,1660857501925238668,6.435378,6.435378,1
1075,1660857502019607380,2628,1660857502006723380,-12.884,12.884,1
1076,1660857502120467261,2631,1660857502128915988,8.448727,8.448727,1
1077,1660857502221327379,2633,1660857502210395924,-10.931455,10.931455,1
1078,1660857502322187260,2635,1660857502291803189,-30.384071,30.384071,0
1079,1660857502423046425,2637,1660857502413919334,-9.127091,9.127091,1
1080,1660857502523906306,2640,1660857502536048980,12.142674,12.142674,1
1081,1660857502624766424,2642,1660857502617462619,-7.303805,7.303805,1
1082,1660857502725626305,2645,1660857502739683587,14.057282,14.057282,1
1083,1660857502826486424,2647,1660857502821073010,-5.413414,5.413414,1
1084,1660857502927346305,2650,1660857502943237261,15.890956,15.890956,1
1085,1660857503028150395,2652,1660857503024685830,-3.464565,3.464565,1
1086,1660857503129010275,2655,1660857503146897062,17.886787,17.886787,1
1087,1660857503229870394,2657,1660857503228307183,-1.563211,1.563211,1
1088,1660857503330730275,2660,1660857503350469854,19.739579,19.739579,1
1089,1660857503431590393,2662,1660857503431942011,0.351618,0.351618,1
1090,1660857503532450274,2664,1660857503513426963,-19.023311,19.023311,1
1091,1660857503633310393,2667,1660857503635662221,2.351828,2.351828,1
1092,1660857503734170273,2669,1660857503717132157,-17.038116,17.038116,1
1093,1660857503835030392,2672,1660857503839286461,4.256069,4.256069,1
1094,1660857503935890273,2674,1660857503920738793,-15.15148,15.15148,1
1095,1660857504036695316,2676,1660857504042983954,6.288638,6.288638,1
1096,1660857504137555435,2678,1660857504124441698,-13.113737,13.113737,1
1097,1660857504238415316,2681,1660857504246656442,8.241126,8.241126,1
1098,1660857504339275435,2683,1660857504328177906,-11.097529,11.097529,1
1099,1660857504440135316,2686,1660857504450435081,10.299765,10.299765,1
1100,1660857504540994480,2688,1660857504531904471,-9.090009,9.090009,1
1101,1660857504641854361,2691,1660857504654033525,12.179164,12.179164,1
1102,1660857504742714479,2693,1660857504735450699,-7.26378,7.26378,1
1103,1660857504843574360,2696,1660857504857625830,14.05147,14.05147,1
1104,1660857504944434479,2698,1660857504939094591,-5.339888,5.339888,1
1105,1660857505045238331,2701,1660857505061225901,15.98757,15.98757,1
1106,1660857505146098450,2703,1660857505142696425,-3.402025,3.402025,1
1107,1660857505246958331,2706,1660857505264869681,17.91135,17.91135,1
1108,1660857505347818449,2708,1660857505346341025,-1.477424,1.477424,1
1109,1660857505448678330,2711,1660857505468522004,19.843674,19.843674,1
1110,1660857505549538448,2713,1660857505549974966,0.436518,0.436518,1
1111,1660857505650398329,2715,1660857505631443783,-18.954546,18.954546,1
1112,1660857505751258448,2718,1660857505753652991,2.394543,2.394543,1
1113,1660857505852118329,2720,1660857505875841063,23.722734,23.722734,0
1114,1660857505952978447,2722,1660857505957318087,4.33964,4.33964,1
1115,1660857506053779990,2724,1660857506038791958,-14.988032,14.988032,1
1116,1660857506154642418,2727,1660857506161008870,6.366452,6.366452,1
1117,1660857506255502299,2729,1660857506242486542,-13.015757,13.015757,1
1118,1660857506356362417,2732,1660857506364694094,8.331677,8.331677,1
1119,1660857506457222298,2734,1660857506446175486,-11.046812,11.046812,1
1120,1660857506558082417,2737,1660857506568392126,10.309709,10.309709,1
1121,1660857506658942298,2739,1660857506649863870,-9.078428,9.078428,1
1122,1660857506759801462,2742,1660857506772084062,12.2826,12.2826,1
1123,1660857506860661343,2744,1660857506853540094,-7.121249,7.121249,1
1124,1660857506961521461,2747,1660857506975754774,14.233313,14.233313,1
1125,1660857507062325314,2749,1660857507057261646,-5.063668,5.063668,1
1126,1660857507163185433,2752,1660857507179437806,16.252373,16.252373,1
1127,1660857507264045313,2754,1660857507260917742,-3.127571,3.127571,1
1128,1660857507364905432,2757,1660857507383136158,18.230726,18.230726,1
1129,1660857507465765313,2759,1660857507464602838,-1.162475,1.162475,1
1130,1660857507566625431,2761,1660857507546089454,-20.535977,20.535977,0
1131,1660857507667485312,2763,1660857507668296510,0.811198,0.811198,1
1132,1660857507768345431,2765,1660857507749769606,-18.575825,18.575825,1
1133,1660857507869205311,2768,1660857507871984670,2.779359,2.779359,1
1134,1660857507970065430,2770,1660857507953461478,-16.603952,16.603952,1
1135,1660857508070870474,2773,1660857508075674606,4.804132,4.804132,1
1136,1660857508171730354,2775,1660857508157146734,-14.58362,14.58362,1
1137,1660857508272590473,2778,1660857508279367998,6.777525,6.777525,1
1138,1660857508373450354,2780,1660857508360835806,-12.614548,12.614548,1
1139,1660857508474310473,2783,1660857508483048806,8.738333,8.738333,1
1140,1660857508575170353,2785,1660857508564524510,-10.645843,10.645843,1
1141,1660857508676030472,2788,1660857508686743126,10.712654,10.712654,1
1142,1660857508776890352,2790,1660857508768206774,-8.683578,8.683578,1
1143,1660857508877750471,2793,1660857508890415550,12.665079,12.665079,1
1144,1660857508978610352,2795,1660857508971896678,-6.713674,6.713674,1
1145,1660857509079413489,2798,1660857509094123806,14.710317,14.710317,1
1146,1660857509180273369,2800,1660857509175590422,-4.682947,4.682947,1
1147,1660857509281133488,2803,1660857509297795222,16.661734,16.661734,1
1148,1660857509381993368,2805,1660857509379282902,-2.710466,2.710466,1
1149,1660857509482851177,2807,1660857509501491350,18.640173,18.640173,1
1150,1660857509583711058,2809,1660857509582960638,-0.75042,0.75042,1
1151,1660857509684571176,2811,1660857509664437542,-20.133634,20.133634,0
1152,1660857509785431057,2814,1660857509786652574,1.221517,1.221517,1
1153,1660857509886291176,2816,1660857509868122638,-18.168538,18.168538,1
1154,1660857509987151056,2819,1660857509990328638,3.177582,3.177582,1
1155,1660857510087955147,2821,1660857510071803518,-16.151629,16.151629,1
1156,1660857510188815027,2824,1660857510194027870,5.212843,5.212843,1
1157,1660857510289675146,2826,1660857510275495774,-14.179372,14.179372,1
1158,1660857510390535027,2829,1660857510397713582,7.178555,7.178555,1
1159,1660857510491395145,2831,1660857510479194934,-12.200211,12.200211,1
1160,1660857510592255026,2834,1660857510601397870,9.142844,9.142844,1
1161,1660857510693115145,2836,1660857510682880550,-10.234595,10.234595,1
1162,1660857510793975025,2839,1660857510805093030,11.118005,11.118005,1
1163,1660857510894835144,2841,1660857510886561478,-8.273666,8.273666,1
1164,1660857510995695024,2844,1660857511008772838,13.077814,13.077814,1
1165,1660857511096498161,2846,1660857511090242646,-6.255515,6.255515,1
1166,1660857511197353438,2849,1660857511212464582,15.111144,15.111144,1
1167,1660857511298218161,2851,1660857511334678838,36.460677,36.460677,0
1168,1660857511399078041,2853,1660857511416152902,17.074861,17.074861,1
1169,1660857511499938160,2855,1660857511497642382,-2.295778,2.295778,1
1170,1660857511600800350,2858,1660857511619837286,19.036936,19.036936,1
1171,1660857511701660469,2860,1660857511701313222,-0.347247,0.347247,1
1172,1660857511802520350,2862,1660857511782795350,-19.725,19.725,1
1173,1660857511903380469,2865,1660857511904999030,1.618561,1.618561,1
1174,1660857512004182965,2867,1660857511986477902,-17.705063,17.705063,1
1175,1660857512105043083,2870,1660857512108700966,3.657883,3.657883,1
1176,1660857512205902964,2872,1660857512190159678,-15.743286,15.743286,1
1177,1660857512306763082,2875,1660857512312377806,5.614724,5.614724,1
1178,1660857512407622963,2877,1660857512393852838,-13.770125,13.770125,1
1179,1660857512508483082,2880,1660857512516072966,7.589884,7.589884,1
1180,1660857512609342963,2882,1660857512597536318,-11.806645,11.806645,1
1181,1660857512710203081,2885,1660857512719753582,9.550501,9.550501,1
1182,1660857512811062962,2887,1660857512801229838,-9.833124,9.833124,1
1183,1660857512911923080,2890,1660857512923434646,11.511566,11.511566,1
1184,1660857513012727171,2892,1660857513004914350,-7.812821,7.812821,1
1185,1660857513113587051,2895,1660857513127122158,13.535107,13.535107,1
1186,1660857513214447170,2896,1660857513208607774,-5.839396,5.839396,1
1187,1660857513315307051,2899,1660857513330814902,15.507851,15.507851,1
1188,1660857513416165978,2901,1660857513412289318,-3.87666,3.87666,1
1189,1660857513517026097,2904,1660857513534535286,17.509189,17.509189,1
1190,1660857513617885977,2906,1660857513615975702,-1.910275,1.910275,1
1191,1660857513718746096,2909,1660857513738196838,19.450742,19.450742,1
1192,1660857513819605976,2911,1660857513819665774,0.059798,0.059798,1
1193,1660857513920466095,2913,1660857513901147870,-19.318225,19.318225,1
1194,1660857514021269948,2916,1660857514023343998,2.07405,2.07405,1
1195,1660857514122130066,2918,1660857514104827542,-17.302524,17.302524,1
1196,1660857514222989947,2921,1660857514227029774,4.039827,4.039827,1
1197,1660857514323850065,2923,1660857514308520710,-15.329355,15.329355,1
1198,1660857514424709946,2926,1660857514430723254,6.013308,6.013308,1
1199,1660857514525570065,2928,1660857514512204222,-13.365843,13.365843,1
1200,1660857514626429945,2931,1660857514634410190,7.980245,7.980245,1
1201,1660857514727290064,2933,1660857514715890478,-11.399586,11.399586,1
1202,1660857514828152255,2936,1660857514838107806,9.955551,9.955551,1
1203,1660857514929012373,2938,1660857514919645518,-9.366855,9.366855,1
1204,1660857515029816464,2940,1660857515041787774,11.97131,11.97131,1
1205,1660857515130676344,2942,1660857515123262902,-7.413442,7.413442,1
1206,1660857515231536463,2945,1660857515245479678,13.943215,13.943215,1
1207,1660857515332396343,2947,1660857515326990646,-5.405697,5.405697,1
1208,1660857515433256462,2950,1660857515449164806,15.908344,15.908344,1
1209,1660857515534116343,2952,1660857515530629998,-3.486345,3.486345,1
1210,1660857515634975270,2955,1660857515652842678,17.867408,17.867408,1
1211,1660857515735835388,2957,1660857515734326838,-1.50855,1.50855,1
1212,1660857515836695269,2960,1660857515856544254,19.848985,19.848985,1
1213,1660857515937555388,2962,1660857515938009806,0.454418,0.454418,1
1214,1660857516038359479,2964,1660857516019485838,-18.873641,18.873641,1
1215,1660857516139219359,2967,1660857516141695934,2.476575,2.476575,1
1216,1660857516240079477,2969,1660857516223180838,-16.898639,16.898639,1
1217,1660857516340939358,2972,1660857516345389774,4.450416,4.450416,1
1218,1660857516441799477,2974,1660857516426942766,-14.856711,14.856711,1
1219,1660857516542659357,2977,1660857516549083678,6.424321,6.424321,1
1220,1660857516643519476,2979,1660857516630545126,-12.97435,12.97435,1
1221,1660857516744379357,2981,1660857516752905254,8.525897,8.525897,1
1222,1660857516845239475,2983,1660857516834234510,-11.004965,11.004965,1
1223,1660857516946099356,2986,1660857516956464614,10.365258,10.365258,1
1224,1660857517046912268,2988,1660857517037920414,-8.991854,8.991854,1
1225,1660857517147772387,2991,1660857517160133838,12.361451,12.361451,1
1226,1660857517248632268,2993,1660857517241603350,-7.028918,7.028918,1
1227,1660857517349492386,2996,1660857517363819350,14.326964,14.326964,1
1228,1660857517450352267,2998,1660857517445322062,-5.030205,5.030205,1
1229,1660857517551212385,3001,1660857517567523838,16.311453,16.311453,1
1230,1660857517652072266,3003,1660857517649004254,-3.068012,3.068012,1
1231,1660857517752932385,3006,1660857517771192678,18.260293,18.260293,1
1232,1660857517853791312,3008,1660857517852679966,-1.111346,1.111346,1
1233,1660857517954651430,3011,1660857517974929998,20.278568,20.278568,0
1234,1660857518055447415,3013,1660857518056365222,0.917807,0.917807,1
1235,1660857518156307295,3015,1660857518137829638,-18.477657,18.477657,1
1236,1660857518257167414,3018,1660857518260063318,2.895904,2.895904,1
1237,1660857518358027295,3020,1660857518341521614,-16.505681,16.505681,1
1238,1660857518458887413,3023,1660857518463736062,4.848649,4.848649,1
1239,1660857518559747294,3025,1660857518585945126,26.197832,26.197832,0
1240,1660857518660607413,3027,1660857518667426670,6.819257,6.819257,1
1241,1660857518761467293,3029,1660857518748898510,-12.568783,12.568783,1
1242,1660857518862327412,3032,1660857518871114830,8.787418,8.787418,1
1243,1660857518963187293,3034,1660857518952585190,-10.602103,10.602103,1
1244,1660857519063991383,3037,1660857519074791606,10.800223,10.800223,1
1245,1660857519164851264,3039,1660857519156280542,-8.570722,8.570722,1
1246,1660857519265711382,3042,1660857519278495774,12.784392,12.784392,1
1247,1660857519366571263,3044,1660857519359963094,-6.608169,6.608169,1
1248,1660857519467431381,3047,1660857519482175510,14.744129,14.744129,1
1249,1660857519568291262,3049,1660857519563640870,-4.650392,4.650392,1
1250,1660857519669149071,3052,1660857519685871574,16.722503,16.722503,1
1251,1660857519770008952,3054,1660857519767329678,-2.679274,2.679274,1
1252,1660857519870869070,3057,1660857519889546774,18.677704,18.677704,1
1253,1660857519971728951,3059,1660857519971021742,-0.707209,0.707209,1
1254,1660857520072533041,3061,1660857520052493998,-20.039043,20.039043,0
1255,1660857520173391968,3064,1660857520174725966,1.333998,1.333998,1
1256,1660857520274252087,3066,1660857520256188222,-18.063865,18.063865,1
1257,1660857520375111967,3068,1660857520378394838,3.282871,3.282871,1
1258,1660857520475972087,3070,1660857520459895510,-16.076577,16.076577,1
1259,1660857520576831967,3073,1660857520582087286,5.255319,5.255319,1
1260,1660857520677692085,3075,1660857520663577446,-14.114639,14.114639,1
1261,1660857520778551966,3078,1660857520785794350,7.242384,7.242384,1
1262,1660857520879414395,3080,1660857520867241126,-12.173269,12.173269,1
1263,1660857520980274275,3083,1660857520989464582,9.190307,9.190307,1
1264,1660857521081078366,3085,1660857521070934062,-10.144304,10.144304,1
1265,1660857521181938484,3088,1660857521193143678,11.205194,11.205194,1
1266,1660857521282798365,3090,1660857521274621190,-8.177175,8.177175,1
1267,1660857521383658484,3093,1660857521396830774,13.17229,13.17229,1
1268,1660857521484518364,3095,1660857521478304742,-6.213622,6.213622,1
1269,1660857521585378483,3098,1660857521600515542,15.137059,15.137059,1
1270,1660857521686238363,3100,1660857521681996870,-4.241493,4.241493,1
1271,1660857521787098482,3103,1660857521804206806,17.108324,17.108324,1
1272,1660857521887958363,3105,1660857521885700934,-2.257429,2.257429,1
1273,1660857521988818482,3108,1660857522007893678,19.075196,19.075196,1
1274,1660857522089622334,3110,1660857522130103286,40.480952,40.480952,0
1275,1660857522190480143,3111,1660857522170835350,-19.644793,19.644793,1
1276,1660857522291340023,3114,1660857522293066510,1.726487,1.726487,1
1277,1660857522392198950,3116,1660857522374527518,-17.671432,17.671432,1
1278,1660857522493059069,3119,1660857522496745838,3.686769,3.686769,1
1279,1660857522593918949,3121,1660857522578235510,-15.683439,15.683439,1
1280,1660857522694779068,3124,1660857522700431478,5.65241,5.65241,1
1281,1660857522795638949,3126,1660857522781904774,-13.734175,13.734175,1
1282,1660857522896499067,3129,1660857522904116838,7.617771,7.617771,1
1283,1660857522997358948,3131,1660857522985592318,-11.76663,11.76663,1
1284,1660857523098163039,3134,1660857523107840742,9.677703,9.677703,1
1285,1660857523199023157,3136,1660857523189322838,-9.700319,9.700319,1
1286,1660857523299883038,3139,1660857523311495806,11.612768,11.612768,1
1287,1660857523400743156,3141,1660857523392969158,-7.773998,7.773998,1
1288,1660857523501603037,3144,1660857523515184646,13.581609,13.581609,1
1289,1660857523602463156,3146,1660857523596658318,-5.804838,5.804838,1
1290,1660857523703318432,3149,1660857523718919742,15.60131,15.60131,1
1291,1660857523804183155,3151,1660857523800381062,-3.802093,3.802093,1
1292,1660857523905043035,3153,1660857523881813582,-23.229453,23.229453,0
1293,1660857524005848080,3155,1660857524004027414,-1.820666,1.820666,1
1294,1660857524106707961,3158,1660857524126240350,19.532389,19.532389,1
1295,1660857524207568079,3160,1660857524207723478,0.155399,0.155399,1
1296,1660857524308427960,3162,1660857524289193286,-19.234674,19.234674,1
1297,1660857524409289434,3165,1660857524411420382,2.130948,2.130948,1
1298,1660857524510149315,3167,1660857524492887510,-17.261805,17.261805,1
1299,1660857524611009434,3170,1660857524615089742,4.080308,4.080308,1
1300,1660857524711869315,3172,1660857524696567486,-15.301829,15.301829,1
1301,1660857524812729433,3175,1660857524818785518,6.056085,6.056085,1
1302,1660857524913589314,3177,1660857524900259126,-13.330188,13.330188,1
1303,1660857525014391095,3180,1660857525022473902,8.082807,8.082807,1
1304,1660857525115246370,3182,1660857525103946902,-11.299468,11.299468,1
1305,1660857525216111093,3185,1660857525226188382,10.077289,10.077289,1
1306,1660857525316966369,3187,1660857525307648902,-9.317467,9.317467,1
1307,1660857525417831093,3190,1660857525429841286,12.010193,12.010193,1
1308,1660857525518690974,3192,1660857525511316678,-7.374296,7.374296,1
1309,1660857525619551092,3195,1660857525633533550,13.982458,13.982458,1
1310,1660857525720410973,3197,1660857525715005806,-5.405167,5.405167,1
1311,1660857525821271091,3199,1660857525837214742,15.943651,15.943651,1
1312,1660857525922130972,3201,1660857525918698702,-3.43227,3.43227,1
1313,1660857526022930459,3204,1660857526040925030,17.994571,17.994571,1
1314,1660857526123794943,3206,1660857526122380806,-1.414137,1.414137,1
1315,1660857526224655062,3209,1660857526244593062,19.938,19.938,1
1316,1660857526325514943,3211,1660857526326068414,0.553471,0.553471,1
1317,1660857526426374108,3213,1660857526407537446,-18.836662,18.836662,1
1318,1660857526527233988,3216,1660857526529760710,2.526722,2.526722,1
1319,1660857526628094107,3218,1660857526611232838,-16.861269,16.861269,1
1320,1660857526728953987,3221,1660857526733444742,4.490755,4.490755,1
1321,1660857526829814106,3223,1660857526814968382,-14.845724,14.845724,1
1322,1660857526930673987,3226,1660857526937128742,6.454755,6.454755,1
1323,1660857527031473473,3228,1660857527018598574,-12.874899,12.874899,1
1324,1660857527132337958,3231,1660857527140816606,8.478648,8.478648,1
1325,1660857527233198076,3233,1660857527222292222,-10.905854,10.905854,1
1326,1660857527334057957,3236,1660857527344510806,10.452849,10.452849,1
1327,1660857527434918076,3238,1660857527425976678,-8.941398,8.941398,1
1328,1660857527535777956,3240,1660857527548195838,12.417882,12.417882,1
1329,1660857527636638075,3242,1660857527629711286,-6.926789,6.926789,1
1330,1660857527737497956,3245,1660857527751897350,14.399394,14.399394,1
1331,1660857527838358074,3247,1660857527833528702,-4.829372,4.829372,1
1332,1660857527939217955,3250,1660857527955603574,16.385619,16.385619,1
1333,1660857528040022045,3252,1660857528037034510,-2.987535,2.987535,1
1334,1660857528140882164,3255,1660857528159267062,18.384898,18.384898,1
1335,1660857528241742044,3257,1660857528240722510,-1.019534,1.019534,1
1336,1660857528342602163,3260,1660857528362933126,20.330963,20.330963,0
1337,1660857528443462044,3262,1660857528444415798,0.953754,0.953754,1
1338,1660857528544322163,3264,1660857528525890382,-18.431781,18.431781,1
1339,1660857528645182043,3267,1660857528648100806,2.918763,2.918763,1
1340,1660857528746043280,3269,1660857528729590806,-16.452474,16.452474,1
1341,1660857528846903398,3272,1660857528851788870,4.885472,4.885472,1
1342,1660857528947763279,3274,1660857528933265678,-14.497601,14.497601,1
1343,1660857529048567370,3277,1660857529055482870,6.9155,6.9155,1
1344,1660857529149427488,3279,1660857529136953222,-12.474266,12.474266,1
1345,1660857529250287369,3282,1660857529259172870,8.885501,8.885501,1
1346,1660857529351147488,3284,1660857529340631710,-10.515778,10.515778,1
1347,1660857529452007368,3287,1660857529462928806,10.921438,10.921438,1
1348,1660857529552867487,3288,1660857529544333030,-8.534457,8.534457,1
1349,1660857529653727368,3291,1660857529666505542,12.778174,12.778174,1
1350,1660857529754587486,3293,1660857529748016518,-6.570968,6.570968,1
1351,1660857529855447367,3296,1660857529870242510,14.795143,14.795143,1
1352,1660857529956307486,3298,1660857529951824774,-4.482712,4.482712,1
1353,1660857530057111338,3301,1660857530073908966,16.797628,16.797628,1
1354,1660857530157971457,3303,1660857530155461158,-2.510299,2.510299,1
1355,1660857530258831337,3306,1660857530277654542,18.823205,18.823205,1
1356,1660857530359691456,3308,1660857530359079678,-0.611778,0.611778,1
1357,1660857530460551336,3310,1660857530440618742,-19.932594,19.932594,1
1358,1660857530561411455,3313,1660857530562773838,1.362383,1.362383,1
1359,1660857530662271336,3315,1660857530644234254,-18.037082,18.037082,1
1360,1660857530763131455,3318,1660857530766450838,3.319383,3.319383,1
1361,1660857530863991335,3320,1660857530847926998,-16.064337,16.064337,1
1362,1660857530964850262,3323,1660857530970147094,5.296832,5.296832,1
1363,1660857531065655306,3325,1660857531051607542,-14.047764,14.047764,1
1364,1660857531166515425,3328,1660857531173818126,7.302701,7.302701,1
1365,1660857531267375305,3330,1660857531255305870,-12.069435,12.069435,1
1366,1660857531368235424,3333,1660857531377513870,9.278446,9.278446,1
1367,1660857531469095305,3335,1660857531458990286,-10.105019,10.105019,1
1368,1660857531569955424,3338,1660857531581214806,11.259382,11.259382,1
1369,1660857531670815304,3339,1660857531662676966,-8.138338,8.138338,1
1370,1660857531771675423,3342,1660857531784886806,13.211383,13.211383,1
1371,1660857531872535304,3344,1660857531866364966,-6.170338,6.170338,1
1372,1660857531973395422,3347,1660857531988578806,15.183384,15.183384,1
1373,1660857532074196965,3349,1660857532070049774,-4.147191,4.147191,1
1374,1660857532175057083,3352,1660857532192265574,17.208491,17.208491,1
1375,1660857532275916964,3354,1660857532273734966,-2.181998,2.181998,1
1376,1660857532376777082,3357,1660857532395947870,19.170788,19.170788,1
1377,1660857532477636963,3359,1660857532477416606,-0.220357,0.220357,1
1378,1660857532578497082,3361,1660857532558927774,-19.569308,19.569308,1
1379,1660857532679356963,3364,1660857532681111158,1.754195,1.754195,1
1380,1660857532780217081,3366,1660857532762583902,-17.633179,17.633179,1
1381,1660857532881076962,3369,1660857532884793774,3.716812,3.716812,1
1382,1660857532981937080,3371,1660857532966290774,-15.646306,15.646306,1
1383,1660857533082741171,3374,1660857533088484774,5.743603,5.743603,1
1384,1660857533183603361,3376,1660857533169975838,-13.627523,13.627523,1
1385,1660857533284459978,3379,1660857533292196550,7.736572,7.736572,1
1386,1660857533385320098,3381,1660857533414381190,29.061092,29.061092,0
1387,1660857533486179977,3383,1660857533495866966,9.686989,9.686989,1
1388,1660857533587035492,3385,1660857533577332510,-9.702982,9.702982,1
1389,1660857533687899977,3388,1660857533699555550,11.655573,11.655573,1
1390,1660857533788760096,3390,1660857533781045478,-7.714618,7.714618,1
1391,1660857533889615371,3393,1660857533903243998,13.628627,13.628627,1
1392,1660857533990480095,3395,1660857533984706542,-5.773553,5.773553,1
1393,1660857534091279343,3398,1660857534106930574,15.651231,15.651231,1
1394,1660857534192144066,3400,1660857534188409966,-3.7341,3.7341,1
1395,1660857534293003947,3403,1660857534310604742,17.600795,17.600795,1
1396,1660857534393859461,3405,1660857534392082190,-1.777271,1.777271,1
1397,1660857534494723946,3408,1660857534514296710,19.572764,19.572764,1
1398,1660857534595584064,3410,1660857534595772838,0.188774,0.188774,1
1399,1660857534696443945,3412,1660857534677386710,-19.057235,19.057235,1
1400,1660857534797304064,3415,1660857534799465774,2.16171,2.16171,1
1401,1660857534898163945,3417,1660857534880933126,-17.230819,17.230819,1
1402,1660857534999024063,3419,1660857535003162350,4.138287,4.138287,1
1403,1660857535099828154,3421,1660857535084625254,-15.2029,15.2029,1
1404,1660857535200688034,3424,1660857535206830582,6.142548,6.142548,1
1405,1660857535301548153,3426,1660857535288303734,-13.244419,13.244419,1
1406,1660857535402408033,3429,1660857535410567614,8.159581,8.159581,1
1407,1660857535503266960,3431,1660857535491993670,-11.27329,11.27329,1
1408,1660857535604117871,3434,1660857535614208478,10.090607,10.090607,1
1409,1660857535704982356,3436,1660857535695707734,-9.274622,9.274622,1
1410,1660857535805837869,3439,1660857535817894518,12.056649,12.056649,1
1411,1660857535906697750,3441,1660857535899376638,-7.321112,7.321112,1
1412,1660857536007511050,3444,1660857536021587742,14.076692,14.076692,1
1413,1660857536108371168,3446,1660857536103068478,-5.30269,5.30269,1
1414,1660857536209231049,3449,1660857536225273742,16.042693,16.042693,1
1415,1660857536310086563,3451,1660857536306755030,-3.331533,3.331533,1
1416,1660857536410951048,3454,1660857536428971446,18.020398,18.020398,1
1417,1660857536511811167,3456,1660857536510428966,-1.382201,1.382201,1
1418,1660857536612673357,3459,1660857536632649446,19.976089,19.976089,1
1419,1660857536713531166,3461,1660857536714119742,0.588576,0.588576,1
1420,1660857536814393356,3463,1660857536795605254,-18.788102,18.788102,1
1421,1660857536915253475,3466,1660857536917823838,2.570363,2.570363,1
1422,1660857537016057328,3468,1660857536999284934,-16.772394,16.772394,1
1423,1660857537116917446,3470,1660857537121491742,4.574296,4.574296,1
1424,1660857537217777327,3472,1660857537202981062,-14.796265,14.796265,1
1425,1660857537318637446,3475,1660857537325179190,6.541744,6.541744,1
1426,1660857537419497326,3477,1660857537406655510,-12.841816,12.841816,1
1427,1660857537520357445,3480,1660857537528872902,8.515457,8.515457,1
1428,1660857537621217326,3482,1660857537610345934,-10.871392,10.871392,1
1429,1660857537722076252,3485,1660857537732563446,10.487194,10.487194,1
1430,1660857537822936371,3487,1660857537814031678,-8.904693,8.904693,1
1431,1660857537923796252,3490,1660857537936246678,12.450426,12.450426,1
1432,1660857538024607256,3492,1660857538017715254,-6.892002,6.892002,1
1433,1660857538125467375,3495,1660857538139925966,14.458591,14.458591,1
1434,1660857538226327256,3497,1660857538221401806,-4.92545,4.92545,1
1435,1660857538327185064,3500,1660857538343610710,16.425646,16.425646,1
1436,1660857538428044945,3502,1660857538425101710,-2.943235,2.943235,1
1437,1660857538528905064,3504,1660857538547298646,18.393582,18.393582,1
1438,1660857538629764944,3506,1660857538628786414,-0.97853,0.97853,1
1439,1660857538730625063,3508,1660857538710260510,-20.364553,20.364553,0
1440,1660857538831480339,3511,1660857538832468030,0.987691,0.987691,1
1441,1660857538932340458,3513,1660857538913945126,-18.395332,18.395332,1
1442,1660857539033142000,3516,1660857539036159606,3.017606,3.017606,1
