frame_index,stamp,time_s,dt_s,gt_inc_t_m,gt_inc_r_deg,pred_inc_t_error_m,pred_inc_r_error_deg,ndt_inc_t_error_m,ndt_inc_r_error_deg,predictor_chain_abs_t_error_m,predictor_chain_abs_r_error_deg,ndt_chain_abs_t_error_m,ndt_chain_abs_r_error_deg,predictor_abs_t_error_m,predictor_abs_r_error_deg,ndt_used_abs_t_error_m,ndt_used_abs_r_error_deg,corrected_abs_t_error_m,corrected_abs_r_error_deg,ndt_correction_t_m,ndt_correction_r_deg,gt_required_correction_t_m,gt_required_correction_r_deg,fitness,iterations,converged,step_limited
2354,1660857631.113114357,237.9153072834015,0.1008601188659668,0.08539982952140093,2.2074521025291456,0.08316635684240418,0.22243476185657615,0.05431829891437274,1.831792306103796,50.53828089672493,5.213532104150088,41.0416890234654,19.58770707788278,41.26459224486844,16.532118686540215,41.04051424619317,19.58814416316349,41.21418369937894,16.365681067422436,0.3154573629303997,20.58762454703708,41.26459224486844,16.532118686540215,0.2597985472819361,8,1,0
2355,1660857631.213974476,238.01616740226746,0.1008601188659668,0.08809772165316772,3.4142643161511117,0.06951138436046642,0.6620105366414686,0.09439488343651453,4.597208009014867,50.60116215872048,5.363883471954447,41.12215903730736,16.941893544549774,41.27906527805688,16.360333472434863,41.1209785044529,16.942270545640095,41.24335607853047,16.241998863401367,0.2660428903340613,15.446539655213416,41.27906527805686,16.360333472434853,0.25958852562050583,6,1,1
2356,1660857631.314834595,238.11702752113342,0.1008601188659668,0.08809855120231835,3.414519946023787,0.04948256775714493,0.6197775837827304,0.09422872713906914,3.3665679061549136,50.6368966680083,5.698272088874645,41.04907282760965,19.32550893230357,41.27990677610769,16.672768185290373,41.047889934495636,19.325700751459816,41.228130973134505,16.530742456523804,0.3110267555162735,18.82988569524232,41.27990677610769,16.672768185290366,0.25376364871404977,7,1,1
2357,1660857631.415694475,238.2178874015808,0.1008598804473877,0.0740624129686228,4.191511129361736,0.034770372297092275,0.2795484884933704,0.05518118948275662,1.1768556697024637,50.66521407015024,5.428889239165142,41.04810999616052,20.386252533238316,41.25300717050159,16.313281459418654,41.046924608244225,20.386470019492684,41.20677247127068,16.17748930929621,0.274790444322031,19.273313136314798,41.25300717050158,16.313281459418654,0.25200982023020835,7,1,0
2358,1660857631.516554594,238.31874752044678,0.1008601188659668,0.07406042613766861,4.191685712076524,0.03266023525400796,0.41555080636253694,0.06246653036251307,2.330249504600326,50.68579796129772,5.5562013477364705,41.044383056913105,18.775783570166965,41.2225183505748,16.216602702750254,41.04319248884511,18.77615454564673,41.182313711836166,16.09085845372619,0.24503291365794555,16.914636341116715,41.22251835057479,16.21660270275024,0.25435942756198804,6,1,0
2359,1660857631.617414474,238.41960740089417,0.1008598804473877,0.08936184997354624,4.05887472348172,0.045176899178323175,0.8768541141189842,0.10028398175798367,5.781298554052349,50.70097304358894,6.145603234190289,41.11884860060602,15.570916146346775,41.1907030446609,16.03560393453699,41.11766200580002,15.570673446185062,41.17477514503705,15.921616539716497,0.09934518401261093,11.89978846821246,41.19070304466089,16.035603934536987,0.2789908831023466,3,1,1
2360,1660857631.718274355,238.52046728134155,0.1008598804473877,0.08936528529112382,4.058848963243469,0.05147568074958663,0.4380379921333435,0.07091223004368087,5.132599132644945,50.692901261219525,5.806286849324022,41.15858064947333,14.134723313581224,41.15922626640784,15.89355835015026,41.15739611986437,14.134071759068751,41.159764577310845,15.820207893501975,0.017596400739215555,6.646672917914201,41.159226266407835,15.89355835015026,0.3240730176330544,1,1,1
2361,1660857631.819134235,238.62132716178894,0.1008598804473877,0.07140841024490577,2.3889429946280503,0.05830144316220776,1.3546489727990885,0.07768565863599644,2.838654004417963,50.67918964204797,5.905416889085891,41.15900904808181,14.366932362759506,41.1348362422086,16.4078723564046,41.15781964732233,14.367617264585466,41.1402131979507,16.339298720754027,0.059801680552189186,5.598954970763293,41.134836242208614,16.4078723564046,0.3126616864175668,2,1,1
2362,1660857631.919993639,238.72218656539917,0.10085940361022949,0.0714054202062758,2.38859431274185,0.05754423349998592,1.1625689036030262,0.48035022078577605,3.745298258063824,50.671841660945105,5.416017272793019,41.00939320895738,11.640984292127524,41.12174876223379,15.825337380016549,41.00815553126828,11.642929289845073,41.0968643183804,15.749117109362658,0.5127607649091355,5.741481739434173,41.121748762233786,15.825337380016549,0.11591307352256583,23,1,1
2363,1660857632.020797491,238.82299041748047,0.10080385208129883,0.07875855609469763,1.4995980573798477,0.07470570430689118,0.38420191188820424,0.5012782368105837,3.955515864816349,50.64900764135223,5.5429143280230475,40.84156691563715,10.56399790335354,41.05840702724531,16.015093413942402,40.840282189777966,10.567733535437295,41.00964361307668,15.921447059764548,0.8839581905150404,8.263097875776982,41.05840702724531,16.015093413942402,0.12800606412667598,19,1,1
2364,1660857632.121657372,238.92385029792786,0.1008598804473877,0.07880472029823442,1.5002655722625458,0.09451431601674404,0.7886304024951092,0.09142789178213723,4.671152544557939,50.616379256825546,5.393905469043956,40.75939020729108,10.362918854826097,40.957123865713186,15.844870719117152,40.758110587342784,10.366293827466253,40.913129141165385,15.70979929605503,0.6704245747408737,9.458917150504726,40.957123865713186,15.844870719117152,0.14345613822472472,11,1,1
2365,1660857632.222517252,239.02471017837524,0.1008598804473877,0.056705371118275595,0.642828358930529,0.09406444245873427,0.5918108349270201,0.08143925607754943,2.606634965094117,50.579955324293095,5.475906058059124,40.76228101643415,10.061703650034241,40.860351152155566,15.404418630510763,40.760997805658526,10.066489432879685,40.83713794278065,15.250710819365688,0.5280388112347898,10.512769085888948,40.860351152155545,15.404418630510763,0.1308682306003809,10,1,0
2366,1660857632.323377609,239.1255705356598,0.1008603572845459,0.05670211484986569,0.6429769248768141,0.11252359386542793,0.43780632757137294,0.18275056182182914,4.484892088727006,50.535767607136584,5.251128251524139,40.810198112875284,12.48283230441552,40.77337715750626,15.228073444375788,40.80892733141473,12.485766477260716,40.78022136002563,15.140391298806943,0.2572172287479353,6.387017968749984,40.77337715750625,15.228073444375786,0.20536211608142269,5,1,1
2367,1660857632.424237490,239.22643041610718,0.1008598804473877,0.06523114817014027,0.713720950562536,0.12043175431353174,0.5202479853628896,0.13807244781805036,4.505965974336201,50.47941963314172,5.06216894528582,40.85427392685079,15.742826526267205,40.70347057687547,14.774136130871854,40.85299721211615,15.744733542292144,40.73530765965334,14.761266772594915,0.2610016686162703,3.3528708780546608,40.70347057687547,14.774136130871854,0.2957153385944052,5,1,1
2368,1660857632.525097609,239.32729053497314,0.1008601188659668,0.0652338164643743,0.7138071364178455,0.1278652194631061,0.19249788211199392,0.07868734655842607,2.4874402420022284,50.43028803698682,5.17909105140692,40.822858312765085,16.98919056953376,40.663050997037224,14.892500537688916,40.821579199272286,16.990884540588755,40.69682793351916,14.907000374088321,0.20796074690251165,2.674378909179013,40.66305099703722,14.892500537688912,0.3424526322079271,4,1,0
2369,1660857632.625957489,239.42815041542053,0.1008598804473877,0.05771492303511435,0.6836536260654276,0.1328465679251866,0.47340401600159276,0.49782085290158656,4.7120090691858065,50.38419855292695,5.218266935084812,40.83632995857025,16.38135287920104,40.62739535769558,15.095016574670163,40.835004225662004,16.383051523558777,40.67237239532112,15.07400901974601,0.6281752847842146,4.621018698288003,40.62739535769558,15.095016574670167,0.5209638082646054,13,1,1
2370,1660857632.726817608,239.5290105342865,0.1008601188659668,0.05771361816907605,0.683694202551356,0.13828631073097497,0.3538314902196681,0.07376411362044699,4.630438151680643,50.33305188289587,5.1101273205100775,40.78850864986853,17.41894784449898,40.59715220352182,15.104029987666683,40.78717711214617,17.42019570153694,40.63899215249399,15.098141190006135,0.5441141140289625,8.807196379559304,40.5971522035218,15.10402998766668,0.4563807206640446,9,1,1
2371,1660857632.827677488,239.6298704147339,0.1008598804473877,0.052541880532431584,0.6698497469383385,0.1520651840542141,0.44472662825456694,0.04856118838190384,3.6053831806206325,50.26155812686313,5.137297212147865,40.8360502375184,19.551055640092716,40.54381395518925,15.119564841788044,40.83471963239588,19.55156354833126,40.60893544970514,15.138112060859337,0.5204616306434806,11.27803001303442,40.543813955189236,15.119564841788039,0.5203234639236894,10,1,0
2372,1660857632.928537369,239.73073029518127,0.1008598804473877,0.05254096558816409,0.6698812333449895,0.14390523076426914,0.2688340566268748,0.11919222914217603,1.9013960648510002,50.20626141789017,5.361092365531034,40.86604886456357,20.124476955938,40.52950420928661,15.190701770419198,40.864710981098774,20.124881950507245,40.604666971447585,15.218578169323738,0.45614638581692313,12.396394840640182,40.52950420928661,15.190701770419194,0.5381746263073032,9,1,0
2373,1660857633.029341221,239.83153414726257,0.10080385208129883,0.05932768822008846,0.16618509451113497,0.13874766887728002,0.10302708079755782,0.08551557038943851,3.9205355154783716,50.16462183584555,5.429390009779884,40.83121636044476,19.60429872030826,40.539297400027266,15.223068225474208,40.829881497407015,19.604601402494644,40.603927653659355,15.283081074998822,0.44839058614305216,8.723253308789685,40.53929740002727,15.223068225474204,0.5337451378146766,9,1,0
2374,1660857633.130201340,239.93239426612854,0.1008601188659668,0.05936243523441461,0.16638362155604325,0.13927963060600923,0.06946905904634697,0.06520999147965399,0.9926832349942709,50.10936566303182,5.4107224974287975,40.79925793302354,19.776621209391767,40.52634684987444,15.2893377201516,40.797921222732164,19.77702356751639,40.586420038409926,15.361214944160057,0.38878072179018236,7.8066954023754604,40.52634684987445,15.289337720151597,0.5928943093739745,8,1,0
2375,1660857633.231061459,240.0332543849945,0.1008601188659668,0.05744530547870883,0.24802516068578354,0.13404742479137272,0.35541920731791843,0.0383484824752371,4.792702517971625,50.04831361457412,5.364355176826283,40.80116787701625,22.444374585607278,40.50336852373321,15.412671806991272,40.79982658598773,22.444749456348706,40.56932182001051,15.509693279388733,0.4002130572766216,12.168777873532504,40.50336852373321,15.412671806991266,0.5849107248506009,9,1,1
2376,1660857633.331921577,240.13411450386047,0.1008601188659668,0.05744528671807019,0.24805144839073584,0.1199690839175034,0.4128172552577894,0.14001486368624033,5.200485413402205,50.005019892327546,5.311435106525508,40.75028513400451,21.078928174197408,40.50537770986885,15.370686999172838,40.74893976098191,21.079341456909734,40.558885553665604,15.469559080554568,0.29416917364324263,7.72499187029341,40.50537770986884,15.37068699917283,0.5292304366485743,7,1,1
2377,1660857633.432781458,240.23497438430786,0.1008598804473877,0.060204610494136265,0.2953569744154065,0.11990998902722862,0.3245257421005374,0.21659040333612053,4.18226190626348,49.96367033321918,5.443412990268099,40.692338664429414,18.75524098548023,40.49766158434448,15.727882753960479,40.69099369854944,18.75574634203413,40.539654951019514,15.769616862567032,0.27432518242275167,3.597260997629186,40.49766158434446,15.727882753960468,0.49407015022574097,6,1,0
2378,1660857633.533641577,240.33583450317383,0.1008601188659668,0.0602055826356683,0.2953789763605417,0.1277593660196369,0.3573570143372715,0.4651914732815256,2.1202545465312452,49.908114197204846,5.154278988172536,40.68431513992516,16.716465374774963,40.46417057313984,15.649676136687818,40.68297134569209,16.71686939835225,40.51164423031172,15.626741496459005,0.5665036403616827,1.9537864702638892,40.46417057313983,15.649676136687818,0.4784114742287587,10,1,0
2379,1660857633.634501457,240.43669438362122,0.1008598804473877,0.052978455071878705,0.6019240702141928,0.12889559747647608,0.2774868583358895,0.07884122277657965,1.2582626645230606,49.854952963789245,5.358849611178277,40.645241528000426,16.822590805796462,40.43776961957709,15.859767340815678,40.64389160529232,16.82315531761904,40.4824374883762,15.843200052961173,0.4451754083868578,1.1036236879419603,40.43776961957708,15.859767340815678,0.4453766488482754,7,1,0
2380,1660857633.735361576,240.53755450248718,0.1008601188659668,0.05297743670951325,0.6020469044187434,0.125570086979645,0.4714202386970877,0.1129328770588377,0.6483001782567814,49.8120942239814,5.451050044918832,40.549610548994984,16.229250503449528,40.41921042733326,15.633637681072898,40.54825830270287,16.229732313386407,40.44700357093713,15.622070891606878,0.3466315100351722,0.7339311850499673,40.41921042733325,15.633637681072894,0.41972683352720996,6,1,0
2381,1660857633.836221218,240.638414144516,0.1008596420288086,0.06415565271684169,0.4827538407087474,0.1331600902086392,0.44189529454643384,0.27695422682098925,4.00187335497692,49.77262337763567,5.447423906465944,40.7754784508793,17.616411308184894,40.38558699483246,15.39857064968542,40.77413859042483,17.61605152274843,40.47107840960686,15.416121084298391,0.5278330723183784,4.3982674443903464,40.38558699483246,15.398570649685423,0.4387766799319809,14,1,0
2382,1660857633.937081337,240.73927426338196,0.1008601188659668,0.0641584993111305,0.4827373058352547,0.13585023044220793,0.25737644666093407,0.032629143682579596,0.7079057767449155,49.72102852984933,5.478720343098725,40.77541217122235,17.23818559419314,40.39849074885878,15.57785769603728,40.77407204910722,17.238058825968096,40.48079919504489,15.588274112821251,0.5143248553619861,3.813254266835093,40.39849074885878,15.577857696037269,0.49513624844334175,13,1,0
2383,1660857634.037883520,240.8400764465332,0.10080218315124512,0.050717952377402654,0.734311064017277,0.13124752595301675,0.6246516465227651,0.25760515885055285,2.6420753888562745,49.672798014660046,5.942150599856567,40.57927397334276,16.242318564683227,40.411882707978336,16.1951284396874,40.577923524129,16.242781352300625,40.44765782471367,16.1862764929827,0.2925568954025687,1.2518593214125562,40.411882707978336,16.1951284396874,0.41352693458619927,6,1,0
2384,1660857634.138743639,240.94093656539917,0.1008601188659668,0.05074447032629502,0.7348148171959961,0.12415927307342983,0.47372971177163103,0.48811464292697,4.271845234286396,49.631430849105335,5.50635960182601,40.47156763485224,12.036129851224372,40.38705001281974,15.725084324087513,40.47021222370077,12.036768515179071,40.404833345088825,15.627306237167964,0.42285114149487835,4.118158285401324,40.38705001281974,15.725084324087511,0.39559209937329015,13,1,1
2385,1660857634.239603519,241.04179644584656,0.1008598804473877,0.061977462929900716,2.730775059375235,0.13820748142681333,1.1026887789335866,0.30162294764407294,1.9472321828024415,49.592796692579846,6.291286166765771,40.319158316723694,10.44495647922889,40.34496322313011,16.585540540664756,40.31780675828519,10.444907387596098,40.33880120609192,16.45306047217652,0.4847341443912655,6.499341654326139,40.344963223130115,16.585540540664752,0.4095955704056307,9,1,0
2386,1660857634.340463400,241.14265632629395,0.1008598804473877,0.0619799187848433,2.7312076270723105,0.15119670423323664,0.8836744756244926,0.15536737309993648,2.41929204669136,49.54628681945553,5.769929208920481,40.28317188745396,12.033713435240402,40.26948213408163,15.769674133265408,40.28181539390491,12.034549674302966,40.271624953912074,15.691858103664487,0.19795000351481187,3.975799222800128,40.26948213408161,15.7696741332654,0.4040670248854024,4,1,0
2387,1660857634.441323280,241.24351620674133,0.1008598804473877,0.05361704302816731,3.568002616465693,0.15917664775037002,0.25031088366160525,0.20499585351316615,1.683208717772275,49.50029648762139,5.961084003077892,40.1792557511322,12.500015443080986,40.201050288293544,15.815178679012288,40.177899858761336,12.500322176000832,40.19563030637878,15.749472736190743,0.2160526557395891,3.984840070866668,40.20105028829355,15.815178679012284,0.47007526002540545,4,1,0
2388,1660857634.542183638,241.34437656402588,0.1008603572845459,0.053616077900317534,3.568191122806079,0.1581617218188534,0.20560038609960773,0.12015988648547275,0.5061658187315473,49.44663905084812,5.809754148436175,40.08285103948346,12.684849668473882,40.119136389902025,15.614993660383247,40.08149564944232,12.6850407259493,40.11047593684193,15.558590846400353,0.19893023497444695,4.039106050335755,40.11913638990203,15.61499366038325,0.46813492472599005,4,1,0
2389,1660857634.643043518,241.44523644447327,0.1008598804473877,0.06730774580334904,3.059789845487242,0.16772551571733635,0.46850996936843725,0.4677721961251374,2.257126666568752,49.38215373003917,5.457556754203792,39.74140478763057,10.771220793619642,40.02036220645319,15.279117507773528,39.74005993675104,10.770699625422589,39.95858239578296,15.210349312327246,0.42510858184713257,5.375126708928048,40.02036220645318,15.279117507773528,0.43424514730602304,21,1,1
2390,1660857634.743903637,241.54609656333923,0.1008601188659668,0.06731084954541862,3.0596986786205833,0.1728470385262353,0.5332260140374662,0.13678049549711452,1.8361876879205035,49.31402045665027,5.8914976043392375,39.60850374395014,10.885113146053799,39.86398572854961,15.493041312596722,39.607157908938106,10.884616158091745,39.80748523758691,15.413975820454061,0.3531319888963728,6.615392390375398,39.863985728549615,15.493041312596722,0.47621661399802956,10,1,0
2391,1660857634.844763517,241.64695644378662,0.1008598804473877,0.057175075482777324,3.2726598910034856,0.1825994878688524,0.3378033741563225,0.15749498579884202,3.3722483655929407,49.23519931806555,5.87538170686297,39.64223337713665,14.02202265960846,39.702102471718646,15.58338759548301,39.64088178114509,14.021942813408534,39.688219548095105,15.550907417575642,0.1794403251477654,4.526656667279087,39.70210247171865,15.58338759548301,0.6345472574425575,4,1,0
2392,1660857634.945623636,241.7478165626526,0.1008601188659668,0.057173304182101994,3.2727114325723043,0.18549671715473115,0.21637401751890148,0.2978356337143012,1.0866950627459433,49.14583790014611,5.933469393274671,39.365560189935664,13.871375819672398,39.57404648493418,15.521506290707563,39.36422354810213,13.870985204240494,39.527372165224364,15.496390157424244,0.39568644017716276,5.265475024737467,39.57404648493418,15.521506290707563,0.5911735526519312,9,1,0
2393,1660857635.046427488,241.8486204147339,0.10080385208129883,0.06286138270589502,3.7252071902533435,0.1921838211870804,0.05573854689402538,0.09507412617370321,1.4728750087644806,49.0403213357355,5.972399001004585,39.26958628764652,15.177466656320448,39.396978782971615,15.54364502439205,39.268247057463974,15.177213899415813,39.36808360235666,15.539223593034125,0.3683797977136394,4.367504565999386,39.396978782971615,15.543645024392044,0.6220578914993634,7,1,0
2394,1660857635.147287607,241.94948053359985,0.1008601188659668,0.06289762725475691,3.7273794968341054,0.18678770985633836,0.09529250905918644,0.16408131865889028,2.390817915294032,48.93980803206392,5.896397560844771,39.191512174578854,17.430899261714124,39.24223367304079,15.478842463017672,39.190173837220165,17.430760999786347,39.230031286647055,15.518541788328045,0.27863705256383775,4.181375934257066,39.242233673040786,15.478842463017676,1.3063014554620271,6,1,0
2395,1660857635.248147249,242.05034017562866,0.1008596420288086,0.05698360099324545,3.9102478234386657,0.18964508890934909,0.13501017681977595,0.13207798361576187,1.9833501859116323,48.83175523244277,5.898052337878803,39.14319783028868,18.36477536861632,39.097290863088,15.454435042112591,39.141875291375015,18.364304093267158,39.10656293390672,15.5134213243258,0.4071139160410387,3.900524656013987,39.097290863088006,15.454435042112587,0.7531304529582433,8,1,0
2396,1660857635.349007368,242.15120029449463,0.1008601188659668,0.05698275331851963,3.910312143352591,0.18930504031022655,0.37182175250129357,0.17086738401401727,0.479938396860382,48.706797098374636,5.838205220215212,38.9893236263182,18.20316124418087,38.960053731462,15.593598734498602,38.98800014362511,18.202835571472313,38.965506034542194,15.645484918730041,0.33308627475589075,3.695264870817732,38.960053731462004,15.593598734498602,0.974209113213583,7,1,0
2397,1660857635.449867249,242.25206017494202,0.1008598804473877,0.05953688176618804,3.8153139926116206,0.1913384995484642,0.43680743925467513,0.38560547777331444,2.9537191956886804,48.57186456749328,6.018379188881275,38.88193988015832,20.91869923301829,38.80882151740683,15.86603301455055,38.88062612285779,20.91855937590892,38.82298903450505,15.971356855138017,0.7319279621941717,5.289034103419894,38.8088215174068,15.866033014550542,4.673495425808256,16,1,0
2398,1660857635.550727606,242.35292053222656,0.1008603572845459,0.059537771325712814,3.8153161522927466,0.16941530367991364,0.29176869687841384,0.41681773667619304,1.326944078441559,48.45304504633213,5.770841683388359,38.63177859901712,19.7526077366445,38.683524490795136,15.825438784524206,38.630457232454596,19.75260410840514,38.671122585615954,15.913996670286627,0.3284274662254302,4.2464786092076325,38.68352449079514,15.825438784524202,4.493846959118476,7,1,1
2399,1660857635.651587486,242.45378041267395,0.1008598804473877,0.05465043854570277,3.7354708509563235,0.17000578859451818,0.2170512364556315,0.3356724831150818,1.3374475331676317,48.32692140503126,5.710678517359199,38.305992503589856,18.740105217282903,38.52593273194897,15.84839717387877,38.30467551300909,18.740073957193683,38.476328281498034,15.92773636371971,0.5158249603197014,3.6602302399605016,38.52593273194896,15.848397173878759,1.915539136147617,9,1,0
2400,1660857635.752447605,242.55464053153992,0.1008601188659668,0.05464961047285298,3.735463946655356,0.17733627557348364,0.24785690276229835,0.09238638474324767,1.6035464043037126,48.177861952515464,5.599876199919242,38.24802420930746,17.60062183461651,38.31048296289125,15.919223730867856,38.24670180191913,17.60101736763807,38.29533176836563,15.961053200305258,0.3787244699592737,2.8277633967717795,38.31048296289125,15.919223730867847,3.8798866445342926,7,1,0
2401,1660857635.853307486,242.6555004119873,0.1008598804473877,0.050548967238042745,3.887281036096786,0.18425437389955615,0.36699972718955753,0.09775376708232493,0.9850766638598093,48.017885231391745,5.580075468196319,38.14710362170232,18.509144240636672,38.11839957467352,16.093304859314603,38.14578167582637,18.50967497395944,38.12308228865844,16.14161272237445,0.32768363966604125,3.503571575970078,38.118399574673504,16.0933048593146,8.254649679787482,7,1,0
2402,1660857635.954167604,242.75636053085327,0.1008601188659668,0.050548469168140195,3.8873261869732465,0.17444423075598645,0.1853310058363566,0.0633686192416183,0.9044349433870336,47.86461279312558,5.52683111369527,38.11055303840422,18.1442463821617,37.95376500812101,16.04489022957385,38.109234319897,18.144463802358917,37.98674880822564,16.085571927187328,0.41006309076401837,3.024996563401126,37.953765008120996,16.044890229573838,8.932896115380156,7,1,0
2403,1660857636.054961205,242.85715413093567,0.10079360008239746,0.06347721360098293,3.5144254815116645,0.16536006669123904,0.4841847376673256,0.08988126486951781,0.6177445259196966,47.71547194641604,5.283373104507102,38.09508365300078,17.925668818729097,37.82061508139257,15.757373600353525,38.09377517971056,17.925973525973586,37.87908911010589,15.79782094536504,0.4160101382553397,2.821541491107095,37.820615081392546,15.757373600353528,8.7870246407747,7,1,0
2404,1660857636.155821323,242.95801424980164,0.1008601188659668,0.06352178967872342,3.516675311563763,0.16348117308179858,0.5200582979873167,0.10013908401320723,1.7509281246280208,47.55723254774715,5.490268390477281,38.071588445525855,18.734467315487773,37.70704569400493,16.12386138344172,38.070283034346126,18.73450968059253,37.785166071222555,16.162193503694407,0.52281763162942,3.8639819125511017,37.70704569400493,16.123861383441724,12.496514042841902,8,1,0
2405,1660857636.256681204,243.05887413024902,0.1008598804473877,0.04943697081600184,2.5812801298168138,0.15825933942083886,0.9404529348534947,0.10182066721828825,1.183746765810559,47.40275057030663,5.049755574625544,37.961670848008175,17.7053826808437,37.618357889514684,15.41009489643572,37.9603626803014,17.705398219911178,37.691901947935825,15.44710075592529,0.45488058028495365,3.494382336285625,37.61835788951467,15.410094896435712,13.21203189365679,8,1,0
2406,1660857636.357541561,243.15973448753357,0.1008603572845459,0.04943470564113603,2.581093289591793,0.148902262757598,0.7018185139814561,0.19454622935138144,2.141344994332539,47.257804947418954,5.3828917739559525,37.88054839072176,18.432685270792817,37.535124088468216,16.012829761178004,37.879262900143786,18.43209692103353,37.60991306380835,16.0552975541799,0.43782647218227927,3.1868372960245304,37.53512408846822,16.012829761178004,12.002055552664928,8,1,0
2407,1660857636.458401442,243.26059436798096,0.1008598804473877,0.06354537646381028,0.9295980029857592,0.1325689233662743,0.6867387400877505,0.14574713628453914,0.8405930147089515,47.12727887458793,4.817746708269899,37.89552008131022,18.596715434288246,37.467868545143176,15.565160053976394,37.894238661204575,18.59590420100234,37.56050865543172,15.620281791876213,0.5560249894819583,4.243475132192765,37.4678685451432,15.5651600539764,22.692555897573346,10,1,0
2408,1660857636.559259176,243.36145210266113,0.10085773468017578,0.06354703821916768,0.929374635699952,0.12981668333546137,0.6633142794808784,0.14686388079079046,2.7788888137305774,46.99515988940878,5.344558955009999,37.853634124812785,19.187270483268367,37.419623028978805,16.036769683760603,37.852335496637735,19.1874197351411,37.51268656725751,16.08774878199265,0.5077909874818263,4.474789053873275,37.41962302897881,16.0367696837606,19.314415802020665,12,1,0
2409,1660857636.660119057,243.46231198310852,0.1008598804473877,0.04664958302953465,0.40148020672668144,0.11848165979020303,0.5298258603731939,0.2561787678643748,2.669063549540843,46.87398332315047,5.520599044686177,37.65987433374683,18.901767453376603,37.385639855315326,16.381989034332186,37.65859914557927,18.901203915100044,37.44515935056758,16.42845258179034,0.34211359488692367,2.8933166495443947,37.385639855315326,16.38198903433218,12.412814257985831,8,1,0
2410,1660857636.760979414,243.56317234039307,0.1008603572845459,0.046646106648100545,0.40140426231063353,0.107920365102989,0.34456029933699317,0.32460564757347776,2.2925345505261165,46.76402327013118,5.6808309273178015,37.34731430356883,16.775891725727412,37.33029132492734,16.532896713535848,37.346037846044545,16.775305200373964,37.33376853373101,16.537947219338577,0.030041619812441127,0.39459553359236643,37.33029132492735,16.532896713535838,8.818495949809336,1,1,0
2411,1660857636.861841202,243.6640341281891,0.10086178779602051,0.06339485790016543,0.5372370716524242,0.10816625169320676,0.3158542932999933,0.08751996618603272,0.8268315680744299,46.6537437644769,5.634979460381358,37.3470580599468,17.0213901988178,37.21588826445242,16.477096543610518,37.345792940441626,17.020538495826386,37.24441055715203,16.485460416530476,0.14575655805056723,1.103372202311092,37.21588826445241,16.47709654361052,10.44961515808819,4,1,0
2412,1660857636.962701321,243.76489424705505,0.1008601188659668,0.06339759937038103,0.5373535939006847,0.11274176961927111,0.28551999536855394,0.2083534368109095,0.8052573549259778,46.53778454948278,5.758684879534775,37.13077864225371,17.00647184682,37.12158283628682,16.670907536206535,37.129512135324255,17.005838025925954,37.123369457268026,16.677994165618102,0.02924699486912323,0.4653481520321643,37.12158283628683,16.670907536206535,10.337867924519086,1,1,0
2413,1660857637.063513517,243.86570644378662,0.10081219673156738,0.05629404395073316,0.47127722399233124,0.10584177891399141,0.27534718444391093,0.1016369672308392,0.3357822482024979,46.428405691141215,5.78221528751258,37.02226301456587,16.71760375954522,37.007437355569714,16.61384564446914,37.021002310340684,16.716929821086413,37.01047466480268,16.61561896902224,0.018286080976626953,0.20676550735970978,37.007437355569714,16.61384564446914,10.60186615023554,1,1,0
2414,1660857637.164373636,243.9665665626526,0.1008601188659668,0.056319362017775446,0.47154024286781254,0.10302230813437206,0.33227921952493406,0.09948130648763065,0.6636104505373049,46.32201596729727,5.7331690159079525,36.912264732963415,16.82828950318959,36.89695685230544,16.669725645581355,36.911007520323786,16.827787574686205,36.899935192926876,16.67265314369248,0.016771195923176316,0.3969172190395652,36.896956852305436,16.66972564558135,9.011785612273421,1,1,0
2415,1660857637.265233517,244.06742644309998,0.1008598804473877,0.07142887731429133,0.42001176228370507,0.10400706854889288,0.13780513206929695,0.10092643872252,0.4397290789239084,46.216945865726686,5.787694455471523,36.80612435140626,16.72805837355714,36.786958034175896,16.71414805817583,36.80487371580509,16.727416217013726,36.79090320124239,16.713740382924836,0.022995351897216316,0.5437608274965333,36.7869580341759,16.714148058175823,7.959933961577314,1,1,0
2416,1660857637.366093636,244.16828656196594,0.1008601188659668,0.07143216787405304,0.42002968419913167,0.10963393969157144,0.2790957073599153,0.10682130517673996,0.6641250722027164,46.105770736004196,5.705898707696114,36.68339597093788,16.151547120830962,36.67305970947156,16.569169249614752,36.68214721793556,16.15094703534369,36.67509442436348,16.55953240678569,0.031084992700051006,0.6153755305894105,36.673059709471566,16.569169249614756,8.302760071012392,1,1,0
2417,1660857637.466953516,244.26914644241333,0.1008598804473877,0.05919810552404846,0.2914489294463434,0.1040481988983614,0.15574315702602026,0.08506607728522055,2.5940502834099184,46.00012239503288,5.672144819853333,36.60337924294871,13.949256885886191,36.56430838650268,16.549994910471927,36.60213257400609,13.94909717832062,36.57224466830246,16.48879998396081,0.08367633662950477,3.1040454287812245,36.564308386502674,16.54999491047193,5.13406224523698,3,1,0
2418,1660857637.567813396,244.37000632286072,0.1008598804473877,0.05919570887294385,0.29142499511971764,0.10255975171969467,0.1579340274297979,0.1343363608084374,2.0330260762285968,45.89714828942315,5.643766759964792,36.47454499333303,15.66577824225199,36.464329698292175,16.411656908942696,36.4733062527095,15.66521443768894,36.466207837215535,16.394301983261244,0.02925840128652765,1.071654367550695,36.46432969829216,16.411656908942685,7.952688256329098,1,1,0
