window,offset_sec_from_first_imu,scan_start_stamp,raw_point_count,raw_message_hash_equal,legacy_point_count,imu_deskew_point_count,point_count_preserved_and_equal,ordered_point_delta_mean_m,ordered_point_delta_median_m,ordered_point_delta_p95_m,ordered_point_delta_max_m,legacy_xyz_sha256,imu_deskew_xyz_sha256,imu_deskew_status,imu_deskew_max_state_gap_sec,imu_deskew_state_samples_in_scan,imu_deskew_max_velocity_mps,imu_deskew_max_acc_world_mps2,imu_deskew_max_gyro_radps,imu_deskew_processing_ms,legacy_adapter_success,legacy_imu_coverage,legacy_velocity_seed_mps,legacy_full_delta_p95_m,imu_ndt_converged,imu_ndt_iterations,imu_pcl_registration_score,legacy_ndt_converged,legacy_ndt_iterations,legacy_pcl_registration_score,imu_initial_to_raw_ndt_translation_m,legacy_initial_to_raw_ndt_translation_m
normal,4.615219116,1660857397.131123066,28498,YES,28498,28498,YES,0.0021977936,0.0023206473,0.00383391428,0.00399135233,02cf2b402f4eeb58a9bc9bcd9c4bd2d4d111c959e5969052a4669449b8e1314c,333a22b9ed0f03861da4d1e03c465586e3d35296b99749adbc3edbc97f8095c3,PUBLISHED,0.0050079822540283203,20,0.070554152012630461,0.44079129803275036,0.003865352952912984,9.1760380000000001,1,complete,0.062098516,0.006017692,1,1,0.30694536723659049,1,1,0.32113860580089487,0.0054879608825399327,0.010219934321725761
normal,4.716078997,1660857397.231982946,28489,YES,28489,28489,YES,0.00430657477,0.00422434493,0.00855487859,0.00913224389,b896c91418890f32f04c9e85f49620a6eff241afde3b6cbfe79ab7bf734c46bb,2888253f587cdb3c9755b2f541e7d8b117c103509b2bb2d2d2cd7f2b542ecfd6,PUBLISHED,0.0050082206726074219,20,0.063513870183238355,0.44111039802945656,0.0032738919420618341,11.523075,1,complete,0.044004686,0.004058856,1,1,0.31818484402805292,1,1,0.32860841482659453,0.0057459665620345282,0.0089778864057281083
normal,4.816939116,1660857397.332843065,28515,YES,28515,28515,YES,0.00397196497,0.00385413983,0.00806543285,0.00860430966,a216020c69c115fe28f8fbac3b644e8f22c934e4bf0ba35a289bcaf0ac9c4048,8c2dded620060fead22cab2afcde477dd975331f88ca12c9d21743809ee0060d,PUBLISHED,0.0050082206726074219,20,0.079182134094166245,0.45278811529645036,0.0038289808706349622,10.158923,1,complete,0.066095647,0.006618374,1,1,0.31522464617509938,1,1,0.30201270361943511,0.0067154165411586033,0.0071538650938324138
normal,4.917798996,1660857397.433702946,28508,YES,28508,28508,YES,0.00654106887,0.00642788979,0.0130024683,0.0138232943,79ac4651a6ea0db1d878327b9c11c7e512ea2ec3f4a4bd4ce610c10c1919fd06,e4ea801759b3f322e7898c0482a255d6e10c569b8e790bc253ad1b907552ed00,PUBLISHED,0.0050079822540283203,20,0.10432480239070321,0.43715470828786035,0.0039459600512432884,13.245585999999999,1,complete,0.066469529,0.006254885,1,1,0.31792227595089312,1,1,0.3186109893149946,0.0069375529125089803,0.0021786658829707267
normal,5.018659115,1660857397.534563065,28518,YES,28518,28518,YES,0.00819475756,0.00810897665,0.016130312,0.017089456,970e9f55000516ac36efc1c0bdee16aefb51601bb77a46be704dfb4273b4e02b,75d810e64be4bba0bfc1302ed41534b2ffdf4e5cb7e31cb8a2d95f3f70b0026f,PUBLISHED,0.0050082206726074219,20,0.11416153456517002,0.43939231859769035,0.0036048081306764295,13.953713,1,complete,0.086390423,0.008155717,1,1,0.31751410473000891,1,1,0.32598404634126771,0.0057841743725440976,0.0050721897013721205
normal,5.119518995,1660857397.635422945,28487,YES,28487,28487,YES,0.0116346616,0.0115543654,0.022776707,0.024072917,a5071eeb22aaf1892261f1997a6b6eb55869b5e0bbaeda67bb6cf3247c3efb93,42912fd216bb81108132a5713833bf339e9a54c3152c079ed49167e08c80faed,PUBLISHED,0.0050079822540283203,21,0.15026033887374746,0.44833847678349642,0.0034770395453807027,11.313409,1,complete,0.110670893,0.010514641,1,1,0.30809845776600142,1,1,0.32078094492044457,0.0043876503244404163,0.0053997811366186142
normal,5.220379114,1660857397.736283064,28518,YES,28518,28518,YES,0.0138228333,0.0137763996,0.026872695,0.0283874227,45eb6aa879ebe7682d6ec9a6ba8d26f28d97875fe4cb292ab4528ca1e3faf6e9,075cc33e9268a831aa3c71164f94f76ee0530de35614db6db53bf144d941c219,PUBLISHED,0.0050082206726074219,20,0.18796864431806118,0.45185915737133758,0.0030332870940694115,10.382137999999999,1,complete,0.123557512,0.011934338,1,1,0.30643481672911416,1,1,0.30133883480776147,0.0082739282672146218,0.011781671829042148
normal,5.321238995,1660857397.837142944,28512,YES,28512,28512,YES,0.00850186434,0.00839917889,0.016781258,0.0177424829,86d0387370bd8bfcedd51c5b84b3c8ba08d27bfe49f245090445a2523bbfd782,18ef095ee39e3eed1e202eb63153aacb222fb1330327eda966de05a74357502c,PUBLISHED,0.0050082206726074219,20,0.16449894623207714,0.43455605496650346,0.0041779960401971553,13.050098,1,complete,0.048314656,0.004809497,1,1,0.31347330024116415,1,1,0.30582137096264822,0.0036662977256525248,0.011171381138108911
normal,5.422099113,1660857397.938003063,28508,YES,28508,28508,YES,0.00385953222,0.00374821883,0.00782474432,0.00831077432,75030dadd44470fbb4218ea1ba2ce67c4d9c9173f2366bad1e1e2b0230efb3fb,cf2f90ce2eb65ded47245e04c171c306db64fbc0c8760bae31e5cf5d9691f415,PUBLISHED,0.0050079822540283203,20,0.16104598054821254,0.43657046782695397,0.0033133911525888723,13.199140999999999,1,complete,0.075445978,0.007217073,1,1,0.30457228249843216,1,1,0.30511532850715284,0.0070661475783545683,0.0018999984873973284
normal,5.522902966,1660857398.038806915,28516,YES,28516,28516,YES,0.00303754002,0.00290506912,0.00629635929,0.00671533642,ba1a82bfc467ea9bda82d7c0d9c90968be9d44b8467c74c74babd09fba7144c3,65036a1e1344f5cd8fe6965ad5f6925347ccc27418f342f22d218c3fec3aa2f8,PUBLISHED,0.0050079822540283203,20,0.1511807511163632,0.42757704872309338,0.0037397355830776392,12.627834999999999,1,complete,0.071994147,0.006918740,1,1,0.32061140953955014,1,1,0.30733106453511155,0.0037998554204290726,0.0068091039584178854
normal,5.623763084,1660857398.139667034,28516,YES,28516,28516,YES,0.00308281643,0.0031285506,0.00578395198,0.00607508784,d1a1dc7acb6db3922806e27e97702b534ff0a970524be937072c3971060655be,38e39450f630e5bc24b5f1ef258224a0063b22ce9d259b54db746142e5f43529,PUBLISHED,0.0050082206726074219,20,0.1267497323895232,0.40883372651833422,0.0037953504597834178,10.734209999999999,1,complete,0.130319055,0.012467671,1,1,0.32047865572510742,1,1,0.31506396852490332,0.0055879792704769098,0.0085575184156605148
