frame_index,transaction_id,stamp_ns,eval_time_s,corrected_translation_error_m,corrected_error_bin,delta_position_norm_m,delta_position_x,delta_position_y,delta_position_z,delta_rotation_norm_deg,delta_rotation_x_rad,delta_rotation_y_rad,delta_rotation_z_rad,delta_velocity_norm_mps,delta_velocity_x,delta_velocity_y,delta_velocity_z,delta_gyro_bias_norm,delta_gyro_bias_x,delta_gyro_bias_y,delta_gyro_bias_z,delta_accel_bias_norm,delta_accel_bias_x,delta_accel_bias_y,delta_accel_bias_z,delta_gravity_norm_mps2,delta_gravity_x,delta_gravity_y,delta_gravity_z,gravity_direction_delta_deg
2504,2504,1660857646241262272,253.043455362,33.669930992,>10m,0.0125785067351,-0.00158811971708,0.0122348970986,0.00245030619182,0.0278313933482,7.41524784269e-05,-0.00040430871724,0.000258821171168,0.0141837943281,-9.31806871503e-05,0.0139210717434,0.00271571361057,1.98944527674e-06,-3.30444372026e-07,1.65100801996e-06,-1.05965633305e-06,0.000128122976838,-4.83904934593e-05,0.000118403608678,-7.37853567425e-06,7.90441267662e-05,-4.63268442159e-05,6.40452768065e-05,-9.33777499768e-11,0.000461709231493774
2505,2505,1660857646342122391,253.144315481,33.7014674383,>10m,0.0233212531576,0.00663303879773,0.0146573604936,0.0168832884389,0.0472101544384,7.27659001351e-05,-0.000755158107222,0.000321515568268,0.0266312748164,0.0103481489757,0.0169290562432,0.0177636613861,3.36557677941e-06,-3.22671875505e-07,3.08087333143e-06,-1.31575432149e-06,0.00012569271196,-2.23581056138e-05,0.000105491345081,-6.45782398829e-05,5.66330552105e-05,-2.36937764599e-05,5.14383265574e-05,-8.03773563263e-08,0.00033080285977488843
2506,2506,1660857646442982271,253.245175123,33.7105478882,>10m,0.0207720132976,-0.000843681453659,0.0207518190452,0.000356011739961,0.0408024702296,6.4154579755e-06,-0.000636788382322,0.000318746205514,0.0232396244151,0.00180527796453,0.023167522839,0.000294957502822,2.90921037166e-06,-7.35887604494e-08,2.5991872314e-06,-1.30472810083e-06,0.000233591528393,-6.72520499231e-05,0.000223692140569,1.99753989412e-06,0.000144154354478,-6.61635717284e-05,0.000128073554695,-1.55817341252e-07,0.00084202687328646967
2507,2507,1660857646543842390,253.346035242,33.708825719,>10m,0.0403964457431,0.00476580497889,0.0394388430955,-0.00733059253172,0.0630632460811,0.000232005332405,-0.00107109017481,0.000101954003779,0.0461852246515,0.0096045662051,0.0445840561835,-0.00728623485402,4.50053802981e-06,-1.00943464437e-06,4.36550366029e-06,-4.22210905242e-07,0.000363434582566,-4.46151643218e-05,0.000359305852539,3.15196327473e-05,0.000222592372268,-4.18542398074e-05,0.000218620938958,-6.86914123804e-07,0.0013001941112124281
2508,2508,1660857646644702271,253.446895123,33.7175431745,>10m,0.0186406672815,-0.00219242166224,0.0184923595432,0.000836900519054,0.0282194372555,0.000101714589701,-0.000416691775692,0.000242074613645,0.0208970646675,-0.000576298321407,0.0208721527062,0.000841684842258,2.01864297673e-06,-4.44683070249e-07,1.7002997048e-06,-9.93054554577e-07,0.000194426507183,-5.08632739657e-05,0.00018765389355,-7.81212161554e-07,0.000123534878877,-4.53021048596e-05,0.000114928401219,-2.19517168887e-07,0.00072158421157297458
2509,2509,1660857646745562390,253.547755480,33.6987665115,>10m,0.0232581251657,0.00581518741024,0.0220891922713,-0.00438081800686,0.0517871487268,-0.000224066669928,-0.000833219896274,0.000269248700074,0.0261534034934,0.010079870818,0.0236680741576,-0.00471370175662,3.67340367209e-06,8.6283939183e-07,3.39677259278e-06,-1.10060832041e-06,0.00027859232955,-5.25400986945e-05,0.000272797342516,2.08526743986e-05,0.000163167972311,-5.1022206623e-05,0.000154985148771,-3.53948950149e-07,0.00095308752509784555
2510,2510,1660857646846422270,253.648615360,33.7060552893,>10m,0.0287885542204,0.00166502422244,0.0287331277581,0.000644916800231,0.0426250239683,0.000282073136269,-0.000615463702256,0.00030837693436,0.0329438387169,0.00428545313752,0.032652519201,0.00086278075866,3.04768894552e-06,-1.17948897942e-06,2.50714611861e-06,-1.26942191411e-06,0.000254910755741,-2.85581241048e-05,0.000253305458277,-5.21293896016e-07,0.000161597215919,-1.7840262072e-05,0.000160608392114,-5.741292739e-07,0.00094391154007789069
2511,2511,1660857646947282389,253.749475479,33.7333492728,>10m,0.0142226093345,-0.00201340812962,0.0140565821617,0.000800813283431,0.0185276520687,-0.00011277779205,-0.00029968760829,4.51188881538e-05,0.0150326049053,-0.00075344048105,0.0149922435872,0.000802601957924,1.30817146895e-06,4.29585534427e-07,1.22170214607e-06,-1.8496682696e-07,0.000193426720083,-4.90036439908e-05,0.000187116326846,-1.3836678073e-07,0.000125660535619,-4.65156713679e-05,0.000116733956553,-2.14281529409e-07,0.00073400107617953736
2512,2512,1660857647048086480,253.850279570,33.7274104791,>10m,0.0286456919629,0.00372294969126,0.0266092329572,-0.00993297714988,0.0499783780262,-0.000160120984996,-0.000852213444984,9.47552808243e-05,0.0316493574311,0.00780088731782,0.0287997437738,-0.0105547497089,3.53391175365e-06,5.98705705157e-07,3.46109758684e-06,-3.88442087854e-07,0.000335369375746,-7.98824416529e-05,0.000322738403423,4.39469755527e-05,0.000200315062549,-6.13758621735e-05,0.000190680201323,-4.3433807484e-07,0.0011700696050407813
2513,2513,1660857647148946360,253.951139450,33.7181508146,>10m,0.0336498768113,0.00220877444784,0.0283195540886,0.0180399107835,0.0479730782717,0.000509854884015,-0.00064061507903,0.000175247808269,0.0386050135855,0.00476251471416,0.0331724230985,0.019163921136,3.4127328982e-06,-2.0910337049e-06,2.59698784455e-06,-7.27995889153e-07,0.000213148216302,-2.92136334463e-05,0.00019980413113,-6.82424715037e-05,0.000126138079628,-7.77571480371e-06,0.000125897266221,-4.81403702679e-07,0.00073679132227150428
2514,2514,1660857647249806479,254.051999569,33.6496437052,>10m,0.13799203235,0.0363698550478,0.104719175401,0.0821762066498,0.274710804722,0.00336578351603,-0.00326406288398,-0.00100282650775,0.164218584376,0.0511439518899,0.130280636361,0.0859010793235,1.94288886359e-05,-1.37056687749e-05,1.31646794354e-05,4.0407390934e-06,0.000462513432469,2.37961089637e-05,0.000332485044541,-0.000320633927663,0.000232111237741,0.000150304977122,0.000176865333853,-1.64140761427e-06,0.0013557949696607625
2515,2515,1660857647350666359,254.152859211,33.5776347113,>10m,0.181991706701,0.0289002793509,0.140609403309,0.111869347287,0.377948669774,0.00547365270778,-0.00343432809614,-0.00132576464609,0.21674892758,0.0418039602887,0.177504407693,0.117152514958,2.67085899552e-05,-2.22312625345e-05,1.38167333627e-05,5.31202623273e-06,0.000531633994769,1.03029645906e-05,0.000301834739008,-0.00043752067796,0.000274296694694,0.000208042201513,0.000178754478771,-1.98882597857e-06,0.0016022062832784353
2516,2516,1660857647451526478,254.253719330,33.5586884253,>10m,0.109030046307,0.00631948984013,0.0932075740716,0.056213549803,0.255605364765,0.00393601661375,-0.0015974145388,-0.00136306483124,0.132857987821,0.0106043546358,0.118464686574,0.0592022856452,1.80561900814e-05,-1.59767826775e-05,6.38657828636e-06,5.47540257175e-06,0.000278571146683,-5.12336553482e-06,0.000171279355988,-0.000219633825041,0.000185209921428,0.000136178787875,0.000125524005732,-1.33293405824e-06,0.0010818380104821524
2517,2517,1660857647552386358,254.354579449,33.569597267,>10m,0.110644438245,-0.0299207182999,0.0535424345883,0.0920877300693,0.199980437167,0.00306668714438,0.000666265269509,-0.00152768903423,0.125360920671,-0.0374246910343,0.0703746779567,0.0967582432399,1.41253438637e-05,-1.24288339883e-05,-2.76390640575e-06,6.11639161098e-06,0.000360484857596,-8.03412061733e-06,2.52041824439e-06,-0.000360386504955,8.97831276703e-05,5.76146425949e-05,6.88561443236e-05,-6.27982334578e-07,0.00052443667349129906
2518,2518,1660857647653246477,254.455439568,33.5614267322,>10m,0.0740658454097,-0.0295581166337,0.0459072713085,0.0500458753378,0.160643109994,0.00228122427472,0.000686643678763,-0.00147836294681,0.0867580320906,-0.0364435940838,0.0585287013586,0.0526612922341,1.13600599767e-05,-9.25865093105e-06,-2.84359226904e-06,5.93652496146e-06,0.000217914926607,-4.63817589224e-05,8.91382748446e-05,-0.000193364980375,0.000118838664286,1.521694189e-05,0.000117858983385,-5.76926558082e-07,0.00069415472875672282
2519,2519,1660857647754106358,254.556299448,33.5408833897,>10m,0.0980692051909,-0.0140933804214,0.0832711548635,0.0498483741237,0.212362681661,0.00364452638815,-0.000131441807957,-0.000661633585332,0.119054302086,-0.0174675370785,0.105397646818,0.0525371110636,1.49883840178e-05,-1.47538701879e-05,5.10740831149e-07,2.591160695e-06,0.000273125537833,3.30382924895e-05,0.000188271929965,-0.000195088982347,0.000217601774511,0.000130264433881,0.00017429712004,-1.49113437509e-06,0.0012710433113775719
2520,2520,1660857647854966477,254.657159567,33.4784294694,>10m,0.103228659081,0.0176995357143,0.0833190955058,0.0583164712178,0.202303898798,0.0032240749805,-0.00143929322463,-2.85009120372e-05,0.123651826088,0.0227952005683,0.105255908539,0.0607564535143,1.42858353994e-05,-1.30387787499e-05,5.836860917e-06,7.99775320157e-08,0.00032867591708,0.000104718897613,0.000208777239538,-0.000231244189553,0.000226737920335,0.000180600460265,0.000137079880696,-1.63235369399e-06,0.0013244093342416406
2521,2521,1660857647955826357,254.758019447,33.4442639288,>10m,0.0619114736731,-0.00103494779777,0.0593414221137,0.0176225729381,0.128793962226,0.00217816950988,-0.000555408679699,7.57783009929e-06,0.0759253712508,-0.000499803836152,0.0736898441285,0.0182816593339,9.09797172177e-06,-8.81328862116e-06,2.25674747851e-06,-7.82556621168e-08,0.000218283509539,8.8190469319e-06,0.000207224362509,-6.80292476107e-05,0.000169632558758,7.47798212221e-05,0.000152256532382,-1.06380240261e-06,0.00099084836522559511
2522,2522,1660857648056629256,254.858822346,33.4662263991,>10m,0.0523761380069,-0.0271724329737,0.0401641918442,0.0197928373993,0.121666446876,0.00203533572624,0.000587004626007,0.00014832980565,0.0644841297298,-0.0333737598917,0.0512307939448,0.0204890431572,8.5861833271e-06,-8.22607751258e-06,-2.35802054282e-06,-7.02802961874e-07,0.000130516967247,-7.62066275693e-05,7.60184397199e-05,-7.38134505119e-05,9.07749648614e-05,-8.30896572915e-06,9.03933283163e-05,-3.18637725982e-07,0.0005302291788757456
2523,2523,1660857648157489374,254.959682465,33.4671262189,>10m,0.00161152749542,-0.0014998396321,0.000394543982758,-0.000437992000083,0.00587205488434,5.57906968501e-05,-7.57217329916e-05,4.07079752715e-05,0.00161354903766,-0.00135083839692,0.000737302559434,-0.000484934076135,4.13700586827e-07,-2.25389457284e-07,3.06197320639e-07,-1.63067375401e-07,3.19182657766e-05,-3.12764486811e-05,-5.69577833549e-06,2.84913271685e-06,2.17788203363e-05,-2.08897193783e-05,-6.1574801684e-06,1.48585039383e-07,0.00012721227329151363
2524,2524,1660857648258348301,255.060541391,33.4588162909,>10m,0.0235894793597,-0.0151058791348,0.0175010912075,-0.0046891106375,0.057678473856,0.000852049476829,0.000228204502533,0.000485116026756,0.0291006286075,-0.0180109000276,0.0223094683825,-0.00497410153031,4.08083835386e-06,-3.43546456797e-06,-8.9638706845e-07,-2.01179399943e-06,9.72890637466e-05,-8.16134217247e-05,4.81805598896e-05,2.19782840047e-05,5.98873071874e-05,-3.83859935302e-05,4.59674170267e-05,4.04320079639e-08,0.00034980972369254179
2525,2525,1660857648359208420,255.161401510,33.4385927034,>10m,0.0104534554089,-0.00329106340658,-0.000450730729028,-0.00991163323827,0.0143727591124,6.71196232957e-05,-0.000127535966804,0.000205319857163,0.0108758263259,-0.00309186273782,-0.0001349991645,-0.0104262053647,1.01401260986e-06,-2.68077064593e-07,5.18054866309e-07,-8.29442834611e-07,7.98869237847e-05,-6.69432938922e-05,-1.41417873469e-05,4.12374325738e-05,4.6288510106e-05,-4.41355272324e-05,-1.39492031894e-05,3.18015930034e-07,0.00027037678249322848
2526,2526,1660857648460068301,255.262261391,33.4146928474,>10m,0.0246361535978,-0.0128269238414,-0.00176756268932,-0.0209591462374,0.0444146384139,-2.36021409344e-05,0.000154514747865,0.000759259351652,0.0265348999379,-0.0146300767405,-0.00203511202703,-0.0220435951768,3.15376764028e-06,1.03302153232e-07,-5.89870540892e-07,-3.09639011415e-06,0.000149535693938,-0.000120642467532,1.42798273361e-05,8.71917732397e-05,8.67197507365e-05,-8.6122077075e-05,1.01529653834e-05,4.69363412137e-07,0.00050654182492705017
2527,2527,1660857648560928419,255.363121510,33.3999353679,>10m,0.056420613856,-0.0209413855684,0.0335498590815,-0.0402386753506,0.103018858657,0.0013735708785,0.000273226196681,0.00112761704721,0.0647775290952,-0.0250532667521,0.041924672984,-0.0425533065216,7.29751159348e-06,-5.5363792706e-06,-1.04406575327e-06,-4.6381145665e-06,0.000241929803151,-0.000117498789875,0.000135493893888,0.000162374470746,0.000116817313265,-4.68785972018e-05,0.000106998399928,-1.556136624e-07,0.00068234623901206862
2528,2528,1660857648661788300,255.463981390,33.4150395142,>10m,0.0587067959336,-0.0189678189023,0.0289216875814,-0.0474367549726,0.0928411142226,0.00118801812246,0.000220740442249,0.00107959625218,0.0656903878304,-0.022501131567,0.0359162222384,-0.0501891533265,6.57687588534e-06,-4.78717988773e-06,-8.37649229877e-07,-4.43131457937e-06,0.000254129522241,-0.000118961019471,0.000119473253689,0.000190147920247,0.000104805193613,-5.16211358302e-05,9.12106521558e-05,-6.22668920869e-08,0.0006121819004857135
2529,2529,1660857648762648419,255.564841270,33.3926187284,>10m,0.0411545011844,0.00651168541333,0.014259362729,-0.038052089238,0.0708848004443,0.000469500650386,-0.000653470766741,0.000939756626806,0.0452299293508,0.00936776936405,0.0181914398688,-0.0403368680207,5.01404486067e-06,-1.88791751399e-06,2.68244464281e-06,-3.79221624693e-06,0.000166067330673,-5.13739166911e-05,5.06704324842e-05,0.000149571341748,2.45252180263e-05,-1.41696991773e-05,2.00176405478e-05,3.37023742247e-09,0.0001432559926375391
2530,2530,1660857648863508299,255.665701151,33.3441197215,>10m,0.0420525692846,0.0138540512187,0.00722080475003,-0.0390428460416,0.0608834216332,0.000184463439824,-0.000711752799224,0.000767159899462,0.0458782457852,0.0177529706617,0.00925167410759,-0.0412801646704,4.30050366383e-06,-7.36911977357e-07,2.91011463286e-06,-3.07937092989e-06,0.000152016118178,1.32328740472e-06,1.79071466943e-05,0.000150951923451,1.98021715597e-05,1.93705114413e-05,-4.11090949691e-06,-9.85296324529e-08,0.00011566348600397106
2531,2531,1660857648964368418,255.766561508,33.2755582806,>10m,0.0503211276619,0.0203636554244,-0.0042662078569,-0.0458185213362,0.084481347048,-0.000524554957956,-0.000957361931225,0.000991153169778,0.0552550775291,0.026446886068,-0.00607664321713,-0.0481327354018,5.95902131986e-06,2.1182457868e-06,3.91569419495e-06,-3.96109944951e-06,0.000180906753718,-8.86120338027e-06,2.98605477818e-05,0.00017820516351,5.45483237227e-06,4.70866735221e-07,-5.43443778146e-06,1.91501090541e-08,3.1853881696505914e-05
2532,2532,1660857649065172270,255.867365360,33.1681240304,>10m,0.0660537669422,0.0417571766371,-0.0217246492339,-0.0463408884487,0.141092599375,-0.00162694443515,-0.00168580648842,0.000758395876302,0.0782961845301,0.0539119795288,-0.0288773901977,-0.0488864736979,9.92122187789e-06,6.54499730761e-06,6.84541744456e-06,-2.95531957719e-06,0.000183177551497,3.01638174469e-05,2.51073257018e-05,0.000178923955035,2.85695532132e-05,1.36536478951e-05,-2.50957538091e-05,2.0266098133e-08,0.00016687944516417767
2533,2533,1660857649166032389,255.968225479,33.0543187537,>10m,0.0855515749021,0.050439110443,-0.0445063076512,-0.0528597832497,0.163608248233,-0.00211705067346,-0.00178945491668,0.000685450750918,0.101052783707,0.0638236347657,-0.0552817911053,-0.0555169551794,1.15032759035e-05,8.5296082515e-06,7.25323674918e-06,-2.63850265277e-06,0.000255849887991,5.57740963311e-05,-0.000145567517341,0.000202875610309,0.000148846672984,3.20572178224e-05,-0.000145353047229,3.98127092183e-07,0.0008694346402516942
2534,2534,1660857649266892270,256.069085360,32.9840657201,>10m,0.0424465771053,0.0228892340862,0.00798595462886,-0.0348427811687,0.0733127502553,-0.000591791144222,-0.00113443672426,-9.04905691576e-06,0.0478410670441,0.0299814847327,0.00724957159275,-0.0365694131873,5.14230727487e-06,2.34701861559e-06,4.57456333834e-06,9.05427566227e-08,0.00022226342959,6.58636693464e-06,0.00017640787495,0.000135047819527,9.89724552303e-05,4.24913431808e-06,9.88802832804e-05,-4.25828899253e-07,0.00057811194319990226
2535,2535,1660857649367752388,256.169945478,32.9165339245,>10m,0.0363767790454,0.00279171657153,0.00911386429292,-0.035105752377,0.0374260229806,-0.000143585734539,-0.000433047807991,-0.000467474646155,0.0385747402913,0.00502181992561,0.00962348949498,-0.0370159474162,2.62395215668e-06,5.40967977598e-07,1.71772168868e-06,1.90837909441e-06,0.000201265536912,-5.80703763944e-05,0.000133588872596,0.000138887223504,8.92445772886e-05,-3.89539095609e-05,8.02943261923e-05,-9.32022850009e-08,0.00052129016585273833
2536,2536,1660857649468612269,256.270805359,32.8384101328,>10m,0.0255668022376,-0.00552833141706,0.00474652988262,-0.0245065171428,0.0341516596404,-0.000408566555647,-3.23732458394e-05,-0.000432795057364,0.0265352528716,-0.00546573618843,0.00351843316974,-0.0257267565175,2.38809159237e-06,1.61038434633e-06,1.12896437638e-07,1.75980058672e-06,0.000201573829652,-7.13569983942e-05,0.000160161266878,9.94412196854e-05,0.000118790884216,-5.77970313567e-05,0.000103782328548,-7.49692059543e-08,0.0006938742963497538
2537,2537,1660857649569472387,256.371665478,32.8006831499,>10m,0.0223513437579,-0.00891082181277,-0.00284573629403,-0.0202997932834,0.0474160129083,-0.000751498369978,0.000102447436128,-0.000331088283399,0.0239917996851,-0.00936261352306,-0.00619259196657,-0.0212037667616,3.31212912831e-06,2.99376824611e-06,-4.22152285248e-07,1.35253040604e-06,0.000201532392705,-9.52376768124e-05,0.00015596287061,8.49745445162e-05,0.00012914347875,-8.11746823336e-05,0.0001004425348,7.90861029998e-08,0.00075434561623372086
2538,2538,1660857649670332268,256.472525120,32.7381136052,>10m,0.0183187541632,-0.00184374938736,-0.00854981980907,-0.0160958977233,0.0726790341757,-0.00112475430237,-0.000184821956601,-0.000556625129721,0.0217791401898,-4.12452809697e-05,-0.0139607241873,-0.0167160828664,5.07956754678e-06,4.48001789664e-06,7.25155305522e-07,2.28157750054e-06,0.000192451039998,-9.11865636819e-05,0.000154922012443,6.87137792649e-05,0.000126652499591,-8.24322476501e-05,9.6154922268e-05,1.05468158651e-07,0.00073979523397439836
2539,2539,1660857649771192387,256.573385239,32.6809919727,>10m,0.042612700739,-0.0260971966448,0.0194166582358,-0.027527658355,0.0374667765942,0.000160369205694,0.000554836925734,-0.000306671248092,0.0471766962962,-0.0306532682649,0.0212195154053,-0.0289093407755,2.6419963358e-06,-6.82143605974e-07,-2.24575847588e-06,1.21301014309e-06,0.000307938574381,-0.00013939622844,0.000249651464889,0.000114319740934,0.000199481373482,-0.000106600618735,0.000168609385903,-3.79066964484e-08,0.0011651989811499236
2540,2540,1660857649872052268,256.674245358,32.6377235348,>10m,0.0170928591411,-0.00560236423591,0.000750522557055,-0.0161312139803,0.0396088255903,-0.000597543217607,-0.000126765092357,0.000323688916605,0.017705451514,-0.00500805480945,-0.00155038324715,-0.0169114964485,2.76430750842e-06,2.38412474793e-06,5.20914667448e-07,-1.29845796876e-06,0.000195274376805,-9.65745351107e-05,0.000155411641525,6.82104323635e-05,0.000125601769154,-8.01429993045e-05,9.67103680537e-05,9.37443633831e-08,0.00073365738642836129
2541,2541,1660857649972912386,256.775105476,32.6518007783,>10m,0.102136313707,-0.0662397274154,-0.0776419722294,-0.00398111014274,0.228550179987,-0.00315458352771,0.00238961703206,0.000500080407671,0.127308231195,-0.0790634133387,-0.0997301881138,-0.00320187132262,1.60187502564e-05,1.26750705882e-05,-9.59039081116e-06,-1.99182063693e-06,0.000394252275731,-0.000389884597091,-3.87886166885e-05,4.38212401266e-05,0.000320816282751,-0.000319090251424,-3.31709347243e-05,2.04641492729e-06,0.0018739339654319921
2542,2542,1660857650073715285,256.875908136,32.5821522286,>10m,0.00662896467647,0.00257088547498,-0.00445563213524,-0.00418103609549,0.0367960828445,-0.000576808745919,-0.000274892367889,6.45223522966e-05,0.00930191780515,0.00441682878674,-0.00693365970958,-0.00435220189722,2.56887642722e-06,2.30425980707e-06,1.10772676186e-06,-2.49908505067e-07,8.53142017258e-05,-4.4809335515e-05,7.00720469616e-05,1.89880146784e-05,5.77832819836e-05,-4.00083255799e-05,4.16921572204e-05,7.47489004027e-08,0.00033752038227383949
2543,2543,1660857650174575403,256.976768494,32.532808326,>10m,0.0229047704182,0.00917629833297,-0.00231203609281,-0.020858536524,0.0589715596413,-0.000783967226642,-0.000557859235331,-0.000365430788509,0.0258956130751,0.0129649585143,-0.00514396488358,-0.0218181633629,4.11599552716e-06,3.11879580794e-06,2.23375332017e-06,1.49160249151e-06,0.000156731175343,-3.62033635573e-05,0.00012778850763,8.32110275699e-05,8.49561431001e-05,-3.43117766946e-05,7.77189664731e-05,-1.02376036537e-07,0.00049624156441111064
2544,2544,1660857650275435284,257.077628374,32.373502216,>10m,0.0970468202605,0.0958481026989,0.00479021354903,-0.0144319224583,0.246117104368,-0.00129969786924,-0.00407743408822,-0.000370269222499,0.12354703425,0.122450505836,0.00340366242505,-0.0160673076328,1.72366361519e-05,5.17595343254e-06,1.6369027252e-05,1.53820633247e-06,0.000214152721988,0.000173772715363,0.000117707062423,4.2537973459e-05,0.00013261169551,0.000119694765705,5.70800185658e-05,-9.4674678941e-07,0.00077460469680621692
2545,2545,1660857650376295403,257.178488493,32.2692339617,>10m,0.0329391421615,0.0186241235951,-0.0207914857559,-0.0174883740443,0.0817513319504,-0.00122323441992,-0.000634899540685,-0.0003693828914,0.0403585293923,0.0238755134427,-0.0269004064837,-0.0183067988345,5.71903380318e-06,4.89101190303e-06,2.54190808919e-06,1.52448465798e-06,6.97678795596e-05,1.26003411794e-05,-6.98329179328e-06,6.82643542131e-05,1.28317766295e-05,4.79380333963e-06,-1.19026720762e-05,1.83971682333e-08,7.4957241918795822e-05
2546,2546,1660857650477155284,257.279348373,32.1830162086,>10m,0.0619944854298,0.0298257602242,-0.0502636521669,-0.0206713696111,0.162797710862,-0.00267637137498,-0.000892353750655,-0.000337706024702,0.0781015255746,0.0383534649278,-0.0645247309369,-0.0215735746377,1.13887229298e-05,1.0717284247e-05,3.5765670482e-06,1.43213005325e-06,9.57509785842e-05,1.04709230299e-05,-4.66903668682e-05,8.29374421624e-05,4.23639166474e-05,-3.20019783735e-06,-4.22424577206e-05,1.86904344446e-07,0.00024745300280393776
2547,2547,1660857650578015402,257.380208492,32.0896093723,>10m,0.0828778770717,0.018762598711,-0.078793061085,-0.0175602084948,0.222921645659,-0.00386478642341,-0.000359568778239,-0.000267978660534,0.106130804233,0.0254117407404,-0.101390157044,-0.0183855131623,1.55928987104e-05,1.54812103455e-05,1.43736696878e-06,1.18515510747e-06,0.000129085858719,-6.0659384228e-05,-8.37007021679e-05,7.73161721946e-05,9.15164218718e-05,-6.08418604061e-05,-6.83601999552e-05,6.37617933563e-07,0.00053456117294610852
2548,2548,1660857650678875283,257.481068373,31.9894690303,>10m,0.0903327565873,0.0110673925535,-0.0865056714201,-0.0235433333852,0.246709865802,-0.00429636748297,5.55422405324e-05,-0.000280912140809,0.114775655798,0.0155615635353,-0.111071367865,-0.0243811432226,1.72517323564e-05,1.72048510834e-05,-2.26407404336e-07,1.25064310851e-06,0.000140054626741,-7.69986474754e-05,-5.59210957036e-05,0.000102758638634,8.87050483197e-05,-7.4636889248e-05,-4.7932353666e-05,6.40181863076e-07,0.00051814072886044189
2549,2549,1660857650779735401,257.581928253,31.9139466644,>10m,0.0810538530738,0.00836630437276,-0.0789892247854,-0.016137980575,0.262735301586,-0.00458160909393,5.78751146512e-05,0.000182208491548,0.106362807149,0.0128889932963,-0.104303347986,-0.0163625241119,1.83570175203e-05,1.8345108993e-05,-2.29773128185e-07,-6.19897239333e-07,0.00015404423356,-9.14737294414e-05,9.83017783124e-05,7.54913445096e-05,0.000111445754242,-9.50122423892e-05,5.82470053354e-05,3.41033967288e-07,0.00065097091285772838
2550,2550,1660857650880595282,257.682788134,31.7807390766,>10m,0.0640845405755,0.0373383286876,-0.051001565744,-0.0105602009094,0.221068477099,-0.00349124586695,-0.00147413570973,0.000724683967122,0.0854426220067,0.0497810784689,-0.0685490485238,-0.011104675967,1.5457157023e-05,1.39898660908e-05,5.90280667791e-06,-2.89209669894e-06,0.000119464408244,-3.29763595348e-05,0.000105421297856,4.5504444918e-05,7.56918809735e-05,-4.61812766475e-05,5.99712339129e-05,4.04410069876e-08,0.00044212781824563868
2551,2551,1660857650981455401,257.783648491,31.6408767348,>10m,0.0288864861554,0.0161151419035,-0.0200653392845,-0.0131192013184,0.0876254882555,-0.00136492791528,-0.000620590502036,0.00030126510918,0.0367809196516,0.0211708389968,-0.0267175035205,-0.0138132773889,6.12528901322e-06,5.4680934911e-06,2.48299644321e-06,-1.20575608274e-06,6.46036613771e-05,-7.88734797554e-06,3.74245641547e-05,5.2065581751e-05,2.4063524957e-05,-1.26181351897e-05,2.04898968101e-05,-5.13833242621e-09,0.00014055925268576398
2552,2552,1660857651082258299,257.884451151,31.5230736225,>10m,0.0242364966394,0.018531857269,-0.00022064865687,-0.0156182377265,0.0650955662646,-0.000782680362162,-0.00081983672357,7.7942461955e-05,0.0293471028175,0.0241349162334,-0.00272096228926,-0.0164728451219,4.54645464516e-06,3.12117059827e-06,3.28880808996e-06,-3.35089964591e-07,0.000142556514243,1.73280327637e-05,0.000128405610901,5.94482810758e-05,8.44658868117e-05,3.82750373895e-06,8.43783641076e-05,-3.57659818206e-07,0.00049337701979393909
2553,2553,1660857651183118418,257.985311270,31.3974481402,>10m,0.0224621565999,0.0130300663253,-0.00864633783193,-0.0161247230293,0.0417390526615,-0.000486828419424,-0.0005402269576,4.29151544403e-05,0.0263960005223,0.0168362065476,-0.0108990105257,-0.0171610769539,2.91562436879e-06,1.949462731e-06,2.16027748229e-06,-1.83471305249e-07,6.49488612996e-05,4.05126183768e-06,-2.07160438768e-05,6.14230200147e-05,1.76723017022e-05,3.85447779893e-06,-1.72467741821e-05,4.5040687624e-08,0.00010322543552728717
2554,2554,1660857651283978299,258.086171389,31.2721991823,>10m,0.0451153481141,0.00236655064227,-0.0432180920236,-0.0127275526067,0.153144552702,-0.00266504817236,0.000105151782268,0.000175302788132,0.0593543118012,0.00449038065352,-0.0576552736603,-0.0133656361668,1.06845290362e-05,1.06578238258e-05,-4.17442222665e-07,-6.29042139761e-07,0.000124578655137,-6.04839324838e-05,9.33063630799e-05,5.61734620249e-05,8.46173711756e-05,-5.9119194802e-05,6.0539297104e-05,1.17544823652e-07,0.00049426046999460037
2555,2555,1660857651384838417,258.187031507,31.1716056511,>10m,0.0306898799991,0.00230319358329,-0.0287075738774,-0.0106037368766,0.089243269391,-0.00155605253719,5.91189921897e-05,3.58968583444e-05,0.0393046623592,0.00365815015522,-0.0375363259245,-0.0110679111264,6.22889657388e-06,6.22365921386e-06,-2.35135019706e-07,-9.96495878095e-08,5.67278453496e-05,-3.29653541829e-05,1.24419854163e-05,4.44581922766e-05,3.06254545248e-05,-2.98335767823e-05,6.9175674607e-06,1.53041336048e-07,0.00017888748224245956
