sequence,frame,window,phase,relative_time_s,init_type,init_to_raw_translation_m,init_to_raw_rotation_deg,initial_translation_error_m,raw_endpoint_translation_error_m,translation_error_change_m,correction_ratio_translation,fitness,transformation_probability,iterations,converged
Floor01,F01_NDT_0336,W1_TRANSIENT,PHASE1,33.1811,ORACLE_RELATIVE,0.0887741,1.43344,0,0.0887741,0.0887741,NA,0.0230694,1.79662,2,1
Floor01,F01_NDT_0336,W1_TRANSIENT,PHASE1,33.1811,PERFECT_INCREMENT,0.024191,0.335582,1.76303,1.74156,-0.02147,0.0121778982774,0.660326,0.824829,1,1
Floor01,F01_NDT_0337,W1_TRANSIENT,PHASE1,33.2819,ONLINE_BASELINE,0.0196369,0.32922,1.71152,1.69394,-0.01758,0.0102715714686,0.654373,0.833233,1,1
Floor01,F01_NDT_0337,W1_TRANSIENT,PHASE1,33.2819,ORACLE_RELATIVE,0.0953196,1.46969,0,0.0953196,0.0953196,NA,0.024767,1.79933,2,1
Floor01,F01_NDT_0337,W1_TRANSIENT,PHASE1,33.2819,PERFECT_INCREMENT,0.0244271,0.248697,1.73477,1.71403,-0.02074,0.0119554753656,0.654403,0.833873,1,1
Floor01,F01_NDT_0338,W1_TRANSIENT,PHASE1,33.3828,ONLINE_BASELINE,0.0286787,0.113939,1.6609,1.64954,-0.01136,0.00683966524174,0.627312,0.835122,1,1
Floor01,F01_NDT_0338,W1_TRANSIENT,PHASE1,33.3828,ORACLE_RELATIVE,0.0901441,1.59029,0,0.0901441,0.0901441,NA,0.0231185,1.77743,2,1
Floor01,F01_NDT_0338,W1_TRANSIENT,PHASE1,33.3828,PERFECT_INCREMENT,0.0242791,0.213644,1.68957,1.67096,-0.01861,0.0110146368603,0.626719,0.83807,1,1
Floor01,F01_NDT_0339,W1_TRANSIENT,PHASE1,33.4837,ONLINE_BASELINE,0.0165623,0.19801,1.60509,1.61551,0.01042,-0.00649184780916,0.639042,0.808848,1,1
Floor01,F01_NDT_0339,W1_TRANSIENT,PHASE1,33.4837,ORACLE_RELATIVE,0.0746941,1.59525,0,0.0746941,0.0746941,NA,0.0225037,1.79652,2,1
Floor01,F01_NDT_0339,W1_TRANSIENT,PHASE1,33.4837,PERFECT_INCREMENT,0.00566706,0.336777,1.64507,1.64944,0.00437,-0.00265642191518,0.644122,0.803516,1,1
Floor01,F01_NDT_0340,W1_TRANSIENT,PHASE1,33.5845,ONLINE_BASELINE,0.0306717,0.179548,1.62573,1.62764,0.00191,-0.00117485683355,0.60556,0.830747,1,1
Floor01,F01_NDT_0340,W1_TRANSIENT,PHASE1,33.5845,ORACLE_RELATIVE,0.0936018,1.61345,0,0.0936018,0.0936018,NA,0.0250756,1.81086,2,1
Floor01,F01_NDT_0340,W1_TRANSIENT,PHASE1,33.5845,PERFECT_INCREMENT,0.0559661,0.617362,1.60905,1.62482,0.01577,-0.00980081414499,0.599519,0.832894,2,1
Floor01,F01_NDT_0341,W1_TRANSIENT,PHASE1,33.6854,ONLINE_BASELINE,0.0293422,0.208792,1.64197,1.64969,0.00772,-0.00470166933622,0.616267,0.825907,1,1
Floor01,F01_NDT_0341,W1_TRANSIENT,PHASE1,33.6854,ORACLE_RELATIVE,0.0875868,1.53387,0,0.0875868,0.0875868,NA,0.0238687,1.80176,2,1
Floor01,F01_NDT_0341,W1_TRANSIENT,PHASE1,33.6854,PERFECT_INCREMENT,0.0200228,0.255474,1.6225,1.62785,0.00535,-0.00329738058552,0.616892,0.824874,1,1
Floor01,F01_NDT_0342,W1_TRANSIENT,PHASE1,33.7862,ONLINE_BASELINE,0.0160453,0.231291,1.6453,1.64345,-0.00185,0.0011244150003,0.635513,0.815131,1,1
Floor01,F01_NDT_0342,W1_TRANSIENT,PHASE1,33.7862,ORACLE_RELATIVE,0.0860984,1.48063,0,0.0860984,0.0860984,NA,0.0244176,1.79055,2,1
Floor01,F01_NDT_0342,W1_TRANSIENT,PHASE1,33.7862,PERFECT_INCREMENT,0.0243767,0.428695,1.64562,1.64134,-0.00428,0.0026008434511,0.623036,0.803488,1,1
Floor01,F01_NDT_0343,W1_TRANSIENT,PHASE1,33.8871,ONLINE_BASELINE,0.0248198,0.227925,1.63729,1.61537,-0.02192,0.0133879764733,0.630642,0.821652,1,1
Floor01,F01_NDT_0343,W1_TRANSIENT,PHASE1,33.8871,ORACLE_RELATIVE,0.0750957,1.46338,0,0.0750957,0.0750957,NA,0.0246998,1.78631,2,1
Floor01,F01_NDT_0343,W1_TRANSIENT,PHASE1,33.8871,PERFECT_INCREMENT,0.0219994,0.59844,1.6398,1.63101,-0.00879,0.00536040980607,0.645782,0.814448,1,1
Floor01,F01_NDT_0344,W1_TRANSIENT,PHASE1,33.9879,ONLINE_BASELINE,0.00826491,0.362751,1.59031,1.59275,0.00244,-0.00153429205627,0.600872,0.820763,1,1
Floor01,F01_NDT_0344,W1_TRANSIENT,PHASE1,33.9879,ORACLE_RELATIVE,0.0727989,2.48624,0,0.0727989,0.0727989,NA,0.0317467,1.7934,2,1
Floor01,F01_NDT_0344,W1_TRANSIENT,PHASE1,33.9879,PERFECT_INCREMENT,0.0231364,0.527846,1.61464,1.60802,-0.00662,0.00409998513601,0.599354,0.803866,1,1
Floor01,F01_NDT_0345,W1_TRANSIENT,PHASE1,34.0888,ONLINE_BASELINE,0.0259027,0.132336,1.57038,1.57734,0.00696,-0.00443204829404,0.590064,0.833766,1,1
Floor01,F01_NDT_0345,W1_TRANSIENT,PHASE1,34.0888,ORACLE_RELATIVE,0.101604,1.9503,0,0.101604,0.101604,NA,0.0251751,1.80129,2,1
Floor01,F01_NDT_0345,W1_TRANSIENT,PHASE1,34.0888,PERFECT_INCREMENT,0.00617099,0.658369,1.59216,1.59682,0.00466,-0.00292684152346,0.596468,0.830297,1,1
Floor01,F01_NDT_0346,W1_TRANSIENT,PHASE1,34.1896,ONLINE_BASELINE,0.048733,0.478276,1.53021,1.55225,0.02204,-0.0144032518413,0.602791,0.843491,2,1
Floor01,F01_NDT_0346,W1_TRANSIENT,PHASE1,34.1896,ORACLE_RELATIVE,0.102865,1.61493,0,0.102865,0.102865,NA,0.0293923,1.77238,2,1
Floor01,F01_NDT_0346,W1_TRANSIENT,PHASE1,34.1896,PERFECT_INCREMENT,0.0242831,0.312552,1.5835,1.59605,0.01255,-0.00792548152826,0.618696,0.828982,1,1
Floor01,F01_NDT_0347,W1_TRANSIENT,PHASE1,34.2905,ONLINE_BASELINE,0.0303606,0.174737,1.52847,1.50038,-0.02809,0.0183778549792,0.596925,0.834359,1,1
Floor01,F01_NDT_0347,W1_TRANSIENT,PHASE1,34.2905,ORACLE_RELATIVE,0.118356,1.85822,0,0.118356,0.118356,NA,0.0269715,1.78136,3,1
Floor01,F01_NDT_0347,W1_TRANSIENT,PHASE1,34.2905,PERFECT_INCREMENT,0.336631,1.16781,1.55774,1.23107,-0.32667,0.209707653395,0.549392,0.874533,9,1
Floor01,F01_NDT_0348,W1_TRANSIENT,PHASE1,34.3914,ONLINE_BASELINE,0.330862,1.85791,1.44576,1.1822,-0.26356,0.182298583444,0.505542,0.913285,9,1
Floor01,F01_NDT_0348,W1_TRANSIENT,PHASE1,34.3914,ORACLE_RELATIVE,0.124086,2.07658,0,0.124086,0.124086,NA,0.0293932,1.79172,3,1
Floor01,F01_NDT_0348,W1_TRANSIENT,PHASE1,34.3914,PERFECT_INCREMENT,0.018595,0.432682,1.51596,1.52035,0.00439,-0.00289585477189,0.602313,0.837958,1,1
Floor01,F01_NDT_0349,W1_TRANSIENT,PHASE1,34.4922,ONLINE_BASELINE,0.733082,9.58172,0.923908,0.272123,-0.651785,0.705465262775,0.0347635,1.73721,15,1
Floor01,F01_NDT_0349,W1_TRANSIENT,PHASE1,34.4922,ORACLE_RELATIVE,0.253274,2.07425,0,0.253274,0.253274,NA,0.035259,1.73637,4,1
Floor01,F01_NDT_0349,W1_TRANSIENT,PHASE1,34.4922,PERFECT_INCREMENT,0.954683,8.42114,1.19475,0.272937,-0.921813,0.77155304457,0.0347438,1.73686,15,1
Floor01,F01_NDT_0350,W1_TRANSIENT,PHASE1,34.5931,ONLINE_BASELINE,0.183298,0.556822,0.404259,0.286625,-0.117634,0.29098671891,0.0322417,1.72152,3,1
Floor01,F01_NDT_0350,W1_TRANSIENT,PHASE1,34.5931,ORACLE_RELATIVE,0.290394,2.65729,0,0.290394,0.290394,NA,0.0320906,1.71892,5,1
Floor01,F01_NDT_0350,W1_TRANSIENT,PHASE1,34.5931,PERFECT_INCREMENT,0.448988,1.13139,0.760118,0.312947,-0.447171,0.588291554732,0.0323235,1.72244,7,1
Floor01,F01_NDT_0351,W1_TRANSIENT,PHASE1,34.6939,ONLINE_BASELINE,0.409681,0.511824,0.0384583,0.375091,0.3366327,-8.75318721836,0.0264135,1.75172,6,1
Floor01,F01_NDT_0351,W1_TRANSIENT,PHASE1,34.6939,ORACLE_RELATIVE,0.379269,2.2204,0,0.379269,0.379269,NA,0.0264066,1.75045,6,1
Floor01,F01_NDT_0351,W1_TRANSIENT,PHASE1,34.6939,PERFECT_INCREMENT,0.108198,0.743569,0.358682,0.380763,0.022081,-0.0615614945829,0.0264071,1.75025,2,1
Floor01,F01_NDT_0352,W1_TRANSIENT,PHASE1,34.7948,ONLINE_BASELINE,0.26289,0.602722,0.41492,0.163999,-0.250921,0.604745493107,0.0255717,1.74219,4,1
Floor01,F01_NDT_0352,W1_TRANSIENT,PHASE1,34.7948,ORACLE_RELATIVE,0.126677,2.60505,0,0.126677,0.126677,NA,0.0254483,1.74463,3,1
Floor01,F01_NDT_0352,W1_TRANSIENT,PHASE1,34.7948,PERFECT_INCREMENT,0.240364,0.593124,0.37525,0.154109,-0.221141,0.589316455696,0.0254101,1.74476,4,1
Floor01,F01_NDT_0353,W1_TRANSIENT,PHASE1,34.8956,ONLINE_BASELINE,0.333356,0.63059,0.164554,0.262502,0.097948,-0.595233175736,0.0239014,1.79151,5,1
Floor01,F01_NDT_0353,W1_TRANSIENT,PHASE1,34.8956,ORACLE_RELATIVE,0.253797,2.36816,0,0.253797,0.253797,NA,0.0232412,1.79337,4,1
Floor01,F01_NDT_0353,W1_TRANSIENT,PHASE1,34.8956,PERFECT_INCREMENT,0.102148,0.487912,0.166731,0.260515,0.093784,-0.562486880064,0.02382,1.79243,2,1
Floor01,F01_NDT_0354,W1_TRANSIENT,PHASE1,34.9965,ONLINE_BASELINE,0.258536,0.357206,0.365816,0.150743,-0.215073,0.587926717257,0.0285891,1.77045,4,1
Floor01,F01_NDT_0354,W1_TRANSIENT,PHASE1,34.9965,ORACLE_RELATIVE,0.112257,1.43315,0,0.112257,0.112257,NA,0.0289418,1.76894,3,1
Floor01,F01_NDT_0354,W1_TRANSIENT,PHASE1,34.9965,PERFECT_INCREMENT,0.15767,0.527509,0.264619,0.148128,-0.116491,0.440221601623,0.0288754,1.77335,3,1
Floor01,F01_NDT_0364,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.005,ONLINE_BASELINE,0.0706289,0.209968,0.240683,0.206327,-0.034356,0.142743775007,0.0235397,1.73199,2,1
Floor01,F01_NDT_0364,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.005,ORACLE_RELATIVE,0.176861,2.69513,0,0.176861,0.176861,NA,0.0236352,1.7346,4,1
Floor01,F01_NDT_0364,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.005,PERFECT_INCREMENT,0.0294353,0.552467,0.205029,0.200786,-0.004243,0.0206946334421,0.0237205,1.72797,1,1
Floor01,F01_NDT_0365,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.1059,ONLINE_BASELINE,0.0513529,0.661922,0.215366,0.219422,0.004056,-0.0188330562856,0.0234391,1.75155,2,1
Floor01,F01_NDT_0365,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.1059,ORACLE_RELATIVE,0.19807,2.42305,0,0.19807,0.19807,NA,0.0236388,1.7469,4,1
Floor01,F01_NDT_0365,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.1059,PERFECT_INCREMENT,0.0165593,0.494087,0.210896,0.214966,0.00407,-0.019298611638,0.0235775,1.75274,1,1
Floor01,F01_NDT_0366,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.2067,ONLINE_BASELINE,0.0295327,0.0639079,0.215877,0.221258,0.005381,-0.0249262311409,0.0246688,1.71922,1,1
Floor01,F01_NDT_0366,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.2067,ORACLE_RELATIVE,0.198268,1.92699,0,0.198268,0.198268,NA,0.0240176,1.72469,4,1
Floor01,F01_NDT_0366,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.2067,PERFECT_INCREMENT,0.00913096,0.316817,0.22357,0.229398,0.005828,-0.0260678981974,0.0225404,1.72857,1,1
Floor01,F01_NDT_0367,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.3076,ONLINE_BASELINE,0.0136259,0.25066,0.224073,0.213823,-0.01025,0.0457440209218,0.0228468,1.76314,1,1
Floor01,F01_NDT_0367,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.3076,ORACLE_RELATIVE,0.179924,2.2907,0,0.179924,0.179924,NA,0.0222369,1.75825,4,1
Floor01,F01_NDT_0367,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.3076,PERFECT_INCREMENT,0.0127163,0.341096,0.225151,0.21333,-0.011821,0.052502542738,0.0237319,1.76273,1,1
Floor01,F01_NDT_0368,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.4084,ONLINE_BASELINE,0.0106636,0.264157,0.224762,0.229103,0.004341,-0.0193137630026,0.0255588,1.74431,1,1
Floor01,F01_NDT_0368,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.4084,ORACLE_RELATIVE,0.207713,2.13311,0,0.207713,0.207713,NA,0.0256794,1.74301,4,1
Floor01,F01_NDT_0368,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.4084,PERFECT_INCREMENT,0.0102048,0.28078,0.218845,0.228317,0.009472,-0.0432817747721,0.0251686,1.74301,1,1
Floor01,F01_NDT_0369,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.5093,ONLINE_BASELINE,0.018703,0.280558,0.24351,0.239916,-0.003594,0.0147591474683,0.0253531,1.76396,1,1
Floor01,F01_NDT_0369,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.5093,ORACLE_RELATIVE,0.197283,2.06755,0,0.197283,0.197283,NA,0.0250258,1.7578,4,1
Floor01,F01_NDT_0369,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.5093,PERFECT_INCREMENT,0.0178427,0.267704,0.23374,0.232838,-0.000902,0.00385898861983,0.02643,1.76065,1,1
Floor01,F01_NDT_0370,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.6102,ONLINE_BASELINE,0.0130124,0.173703,0.247226,0.247943,0.000717,-0.00290018040174,0.0220418,1.75046,1,1
Floor01,F01_NDT_0370,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.6102,ORACLE_RELATIVE,0.221265,3.26824,0,0.221265,0.221265,NA,0.0214135,1.74545,5,1
Floor01,F01_NDT_0370,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.6102,PERFECT_INCREMENT,0.0142891,0.874828,0.2441,0.251976,0.007876,-0.0322654649734,0.0218922,1.73924,1,1
Floor01,F01_NDT_0371,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.711,ONLINE_BASELINE,0.0454412,0.889208,0.256991,0.259973,0.002982,-0.0116035191894,0.0227837,1.75013,2,1
Floor01,F01_NDT_0371,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.711,ORACLE_RELATIVE,0.234969,2.72371,0,0.234969,0.234969,NA,0.0226377,1.74477,5,1
Floor01,F01_NDT_0371,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.711,PERFECT_INCREMENT,0.0272816,1.23815,0.25389,0.255233,0.001343,-0.00528969238647,0.0247363,1.74905,1,1
Floor01,F01_NDT_0372,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.8118,ONLINE_BASELINE,0.038828,0.569707,0.256625,0.262572,0.005947,-0.0231738918656,0.0231954,1.76985,2,1
Floor01,F01_NDT_0372,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.8118,ORACLE_RELATIVE,0.208848,2.31689,0,0.208848,0.208848,NA,0.0219335,1.76446,4,1
Floor01,F01_NDT_0372,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.8118,PERFECT_INCREMENT,0.00963108,0.486774,0.264844,0.268534,0.00369,-0.013932730211,0.0222518,1.75925,1,1
Floor01,F01_NDT_0373,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.9127,ONLINE_BASELINE,0.0607429,0.210292,0.268286,0.28671,0.018424,-0.0686729833089,0.0228844,1.75279,2,1
Floor01,F01_NDT_0373,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.9127,ORACLE_RELATIVE,0.193799,2.30076,0,0.193799,0.193799,NA,0.0208225,1.75413,4,1
Floor01,F01_NDT_0373,W2_P025,PHASE1_TO_PHASE2_TRANSITION,36.9127,PERFECT_INCREMENT,0.0170869,0.662388,0.268259,0.259389,-0.00887,0.0330650602589,0.0232655,1.74866,1,1
Floor01,F01_NDT_0374,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.0135,ONLINE_BASELINE,0.0509541,0.454496,0.33272,0.294637,-0.038083,0.114459605674,0.0245788,1.76463,2,1
Floor01,F01_NDT_0374,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.0135,ORACLE_RELATIVE,0.186874,2.00238,0,0.186874,0.186874,NA,0.0219071,1.76803,4,1
Floor01,F01_NDT_0374,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.0135,PERFECT_INCREMENT,0.0127319,0.132062,0.292926,0.294229,0.001303,-0.00444822241795,0.0249952,1.77072,1,1
Floor01,F01_NDT_0375,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.1144,ONLINE_BASELINE,0.0268093,0.395539,0.301978,0.321961,0.019983,-0.0661736947725,0.0225042,1.74481,1,1
Floor01,F01_NDT_0375,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.1144,ORACLE_RELATIVE,0.249393,2.34973,0,0.249393,0.249393,NA,0.0214271,1.74006,5,1
Floor01,F01_NDT_0375,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.1144,PERFECT_INCREMENT,0.0222063,0.18761,0.300706,0.319346,0.01864,-0.0619874561864,0.0223121,1.7469,1,1
Floor01,F01_NDT_0376,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.2153,ONLINE_BASELINE,0.0267585,0.1794,0.349591,0.343818,-0.005773,0.0165135830156,0.0209488,1.7817,1,1
Floor01,F01_NDT_0376,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.2153,ORACLE_RELATIVE,0.210599,2.48763,0,0.210599,0.210599,NA,0.0207438,1.77636,5,1
Floor01,F01_NDT_0376,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.2153,PERFECT_INCREMENT,0.0161525,0.242668,0.328694,0.314221,-0.014473,0.0440318350807,0.0207383,1.78319,1,1
Floor01,F01_NDT_0377,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.3161,ONLINE_BASELINE,0.0233835,0.177719,0.366655,0.343435,-0.02322,0.0633292877501,0.0269412,1.78232,1,1
Floor01,F01_NDT_0377,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.3161,ORACLE_RELATIVE,0.219385,2.36137,0,0.219385,0.219385,NA,0.0255771,1.78011,5,1
Floor01,F01_NDT_0377,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.3161,PERFECT_INCREMENT,0.0111538,0.314234,0.352107,0.342643,-0.009464,0.0268781932765,0.0274742,1.78073,1,1
Floor01,F01_NDT_0378,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.417,ONLINE_BASELINE,0.0168397,0.328698,0.344222,0.342562,-0.00166,0.00482246922044,0.0196667,1.8019,1,1
Floor01,F01_NDT_0378,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.417,ORACLE_RELATIVE,0.235059,2.01327,0,0.235059,0.235059,NA,0.019153,1.79525,5,1
Floor01,F01_NDT_0378,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.417,PERFECT_INCREMENT,0.00315012,0.319352,0.349254,0.350398,0.001144,-0.0032755530359,0.0194009,1.80593,1,1
Floor01,F01_NDT_0379,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.5178,ONLINE_BASELINE,0.0212627,0.375698,0.34232,0.329123,-0.013197,0.0385516475812,0.0302294,1.75406,1,1
Floor01,F01_NDT_0379,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.5178,ORACLE_RELATIVE,0.228439,2.22073,0,0.228439,0.228439,NA,0.0289549,1.75205,5,1
Floor01,F01_NDT_0379,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.5178,PERFECT_INCREMENT,0.0120602,0.223852,0.347827,0.338036,-0.009791,0.0281490511087,0.0312502,1.76119,1,1
Floor01,F01_NDT_0380,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.6187,ONLINE_BASELINE,0.0139834,0.23047,0.30019,0.287105,-0.013085,0.0435890602618,0.0255839,1.77505,1,1
Floor01,F01_NDT_0380,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.6187,ORACLE_RELATIVE,0.157836,1.10249,0,0.157836,0.157836,NA,0.0261838,1.76739,3,1
Floor01,F01_NDT_0380,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.6187,PERFECT_INCREMENT,0.0307152,0.687926,0.335074,0.304996,-0.030078,0.089765245886,0.0253069,1.77218,1,1
Floor01,F01_NDT_0381,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.7196,ONLINE_BASELINE,0.0165988,0.265789,0.244225,0.243715,-0.00051,0.00208823830484,0.0236203,1.77171,1,1
Floor01,F01_NDT_0381,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.7196,ORACLE_RELATIVE,0.215848,2.03712,0,0.215848,0.215848,NA,0.0234324,1.77449,5,1
Floor01,F01_NDT_0381,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.7196,PERFECT_INCREMENT,0.020052,0.638185,0.291274,0.27916,-0.012114,0.0415897059126,0.0248439,1.77469,1,1
Floor01,F01_NDT_0382,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.8204,ONLINE_BASELINE,0.0206622,0.283388,0.221495,0.221083,-0.000412,0.00186008713515,0.0187304,1.77092,1,1
Floor01,F01_NDT_0382,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.8204,ORACLE_RELATIVE,0.177469,2.05806,0,0.177469,0.177469,NA,0.0200004,1.77683,4,1
Floor01,F01_NDT_0382,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.8204,PERFECT_INCREMENT,0.0148368,0.282943,0.247558,0.239249,-0.008309,0.0335638517034,0.0195314,1.77434,1,1
Floor01,F01_NDT_0383,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.9212,ONLINE_BASELINE,0.0248915,0.212459,0.198998,0.217259,0.018261,-0.0917647413542,0.0180153,1.78125,1,1
Floor01,F01_NDT_0383,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.9212,ORACLE_RELATIVE,0.152363,1.36663,0,0.152363,0.152363,NA,0.0202228,1.77999,3,1
Floor01,F01_NDT_0383,W2_P025,PHASE1_TO_PHASE2_TRANSITION,37.9212,PERFECT_INCREMENT,0.0166151,0.339314,0.225719,0.236565,0.010846,-0.0480508951395,0.0180488,1.78142,1,1
Floor01,F01_NDT_0384,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.0221,ONLINE_BASELINE,0.0218518,0.429117,0.193565,0.208173,0.014608,-0.0754681889804,0.0172654,1.79656,1,1
Floor01,F01_NDT_0384,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.0221,ORACLE_RELATIVE,0.215574,2.07224,0,0.215574,0.215574,NA,0.0174364,1.78993,5,1
Floor01,F01_NDT_0384,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.0221,PERFECT_INCREMENT,0.00873603,0.404439,0.220893,0.228628,0.007735,-0.0350169539098,0.0173563,1.79757,1,1
Floor01,F01_NDT_0385,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.1229,ONLINE_BASELINE,0.0190055,0.15447,0.199726,0.21645,0.016724,-0.0837347165617,0.0185234,1.76535,1,1
Floor01,F01_NDT_0385,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.1229,ORACLE_RELATIVE,0.200667,2.01323,0,0.200667,0.200667,NA,0.0190381,1.76576,5,1
Floor01,F01_NDT_0385,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.1229,PERFECT_INCREMENT,0.0148067,0.209319,0.211967,0.222628,0.010661,-0.0502955648757,0.018744,1.76561,1,1
Floor01,F01_NDT_0386,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.2238,ONLINE_BASELINE,0.0207118,0.301315,0.258348,0.263462,0.005114,-0.0197950051868,0.0211971,1.76323,1,1
Floor01,F01_NDT_0386,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.2238,ORACLE_RELATIVE,0.196096,1.26161,0,0.196096,0.196096,NA,0.0214814,1.76051,4,1
Floor01,F01_NDT_0386,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.2238,PERFECT_INCREMENT,0.0277883,0.275251,0.222327,0.249629,0.027302,-0.122801099282,0.0209175,1.76612,1,1
Floor01,F01_NDT_0387,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.3247,ONLINE_BASELINE,0.00921335,0.231296,0.309938,0.317114,0.007176,-0.0231530177003,0.0268472,1.76847,1,1
Floor01,F01_NDT_0387,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.3247,ORACLE_RELATIVE,0.279086,2.13449,0,0.279086,0.279086,NA,0.0264097,1.75766,6,1
Floor01,F01_NDT_0387,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.3247,PERFECT_INCREMENT,0.031529,0.471643,0.267516,0.290573,0.023057,-0.0861892372793,0.0274583,1.76209,1,1
Floor01,F01_NDT_0388,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.4255,ONLINE_BASELINE,0.0131774,0.166794,0.340942,0.330635,-0.010307,0.0302309483725,0.0384827,1.72229,1,1
Floor01,F01_NDT_0388,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.4255,ORACLE_RELATIVE,0.254315,3.0285,0,0.254315,0.254315,NA,0.0468259,1.72986,5,1
Floor01,F01_NDT_0388,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.4255,PERFECT_INCREMENT,0.015588,0.791895,0.320213,0.313653,-0.00656,0.0204863637641,0.0375733,1.7169,1,1
Floor01,F01_NDT_0389,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.5264,ONLINE_BASELINE,0.0194156,0.345018,0.350612,0.332607,-0.018005,0.0513530626447,0.0342503,1.75602,1,1
Floor01,F01_NDT_0389,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.5264,ORACLE_RELATIVE,0.208048,1.80896,0,0.208048,0.208048,NA,0.0334892,1.75861,4,1
Floor01,F01_NDT_0389,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.5264,PERFECT_INCREMENT,0.022923,0.270772,0.335447,0.322247,-0.0132,0.0393504786151,0.035202,1.75635,1,1
Floor01,F01_NDT_0390,W2_P025,PHASE1_TO_PHASE2_TRANSITION,38.6272,ONLINE_BASELINE,0.0160365,0.111253,0.325495,0.325876,0.000381,-0.00117052489286,0.0234912,1.77303,1,1
