sequence,record_scope,frame,window,phase,relative_time_s,actual_timestamp,init_type,initial_translation_error_m,initial_rotation_error_deg,raw_endpoint_translation_error_m,raw_endpoint_rotation_error_deg,translation_error_change_m,rotation_error_change_deg,correction_ratio_translation,ndt_displacement_translation_m,ndt_displacement_rotation_deg,fitness,transformation_probability,iterations,converged,translation_limited,rotation_limited,baseline_oracle_endpoint_separation_m,baseline_oracle_endpoint_separation_deg,window_stats_inclusion,source,observation_conditioning
Floor01,registration_counterfactual,F01_NDT_1376,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.17,1660857531.37,PERFECT_INCREMENT,0.870296,1.95851,0.848351,1.98506,-0.021945,0.02655,0.0252155588443,0.0711247,0.228655,0.280545,1.45739,2,1,0,0,0.204579,2.10626,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1377,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.271,1660857531.47,ONLINE_BASELINE,0.827089,4.66729,0.776169,4.43748,-0.05092,-0.22981,0.0615653212653,0.0576238,0.241965,0.30147,1.4829,2,1,0,0,0.237655,2.8601,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1377,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.271,1660857531.47,ORACLE_RELATIVE,0,7.41712e-17,0.798818,1.85846,0.798818,1.85846,NA,0.798818,1.85846,0.384689,1.37245,12,1,0,0,0.237655,2.8601,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1377,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.271,1660857531.47,PERFECT_INCREMENT,0.80297,2.43652,0.784978,2.6536,-0.017992,0.21708,0.0224068147004,0.155004,0.656619,0.356188,1.34005,3,1,0,0,0.237655,2.8601,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1378,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.372,1660857531.57,ONLINE_BASELINE,0.751526,2.39956,0.789016,2.46507,0.03749,0.06551,-0.0498851669803,0.0451193,0.0976242,0.26757,1.48297,2,1,0,0,0.225616,2.36325,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1378,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.372,1660857531.57,ORACLE_RELATIVE,0,5.96354e-16,0.856195,0.374691,0.856195,0.374691,NA,0.856195,0.374691,0.324173,1.42112,12,1,0,0,0.225616,2.36325,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1378,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.372,1660857531.57,PERFECT_INCREMENT,0.780759,4.43748,0.776159,3.92014,-0.0046,-0.51734,0.00589170281739,0.148676,0.637457,0.389749,1.36915,3,1,0,0,0.225616,2.36325,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1379,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.473,1660857531.67,ONLINE_BASELINE,0.771137,3.49336,0.7725,3.48442,0.001363,-0.00894,-0.00176751990891,0.0156918,0.0109576,0.229879,1.48673,1,1,0,0,0.257382,2.64634,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1379,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.473,1660857531.67,ORACLE_RELATIVE,0,2.50034e-16,0.814101,1.23973,0.814101,1.23973,NA,0.814101,1.23973,0.297546,1.39743,13,1,0,0,0.257382,2.64634,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1379,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.473,1660857531.67,PERFECT_INCREMENT,0.788066,2.46507,0.811984,2.72971,0.023918,0.26464,-0.0303502498522,0.0611712,0.713176,0.221707,1.46211,2,1,0,0,0.257382,2.64634,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1380,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.574,1660857531.77,ONLINE_BASELINE,0.767139,3.37095,0.784281,3.22872,0.017142,-0.14223,-0.0223453637476,0.0630751,0.323388,0.28399,1.46046,2,1,0,0,0.276911,2.64365,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1380,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.574,1660857531.77,ORACLE_RELATIVE,0,3.98345e-16,0.793667,0.794294,0.793667,0.794294,NA,0.793667,0.794294,0.341724,1.39431,11,1,0,0,0.276911,2.64365,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1380,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.574,1660857531.77,PERFECT_INCREMENT,0.771207,3.48442,0.778415,3.26444,0.007208,-0.21998,-0.00934638819409,0.0615493,0.395004,0.286981,1.47307,2,1,0,0,0.276911,2.64365,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1381,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.675,1660857531.87,ONLINE_BASELINE,0.856828,3.06798,0.858035,3.07552,0.001207,0.00754,-0.0014086841233,0.021115,0.0294014,0.280257,1.47927,1,1,0,1,0.240635,2.25554,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1381,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.675,1660857531.87,ORACLE_RELATIVE,0,2.25089e-16,0.865894,1.17833,0.865894,1.17833,NA,0.865894,1.17833,0.315491,1.41208,13,1,0,1,0.240635,2.25554,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1381,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.675,1660857531.87,PERFECT_INCREMENT,0.789143,3.22872,0.862596,3.09477,0.073453,-0.13395,-0.0930794545475,0.0798895,0.466191,0.31215,1.436,2,1,0,1,0.240635,2.25554,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1382,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.776,1660857531.97,ONLINE_BASELINE,0.935306,3.44054,0.882524,2.83726,-0.052782,-0.60328,0.0564328679598,0.0666684,0.851892,0.256109,1.48099,4,1,0,1,0.258518,2.29731,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1382,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.776,1660857531.97,ORACLE_RELATIVE,0,9.01492e-16,0.926174,0.76334,0.926174,0.76334,NA,0.926174,0.76334,0.285128,1.41107,14,1,0,1,0.258518,2.29731,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1382,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.776,1660857531.97,PERFECT_INCREMENT,0.862226,3.42385,0.876497,2.98848,0.014271,-0.43537,-0.016551345007,0.100698,0.919513,0.262702,1.46683,2,1,0,1,0.258518,2.29731,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1383,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.876,1660857532.07,ONLINE_BASELINE,0.844634,6.90273,0.944821,4.77384,0.100187,-2.12889,-0.118615873858,0.168097,2.41708,0.311788,1.4691,7,1,0,1,0.177777,3.3782,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1383,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.876,1660857532.07,ORACLE_RELATIVE,0,9.73842e-16,0.771997,1.76866,0.771997,1.76866,NA,0.771997,1.76866,1.02376,0.859692,13,1,0,1,0.177777,3.3782,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1383,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.876,1660857532.07,PERFECT_INCREMENT,0.879073,3.74842,0.928911,4.75259,0.049838,1.00417,-0.0566938126868,0.0824907,1.52469,0.315624,1.46029,6,1,0,1,0.177777,3.3782,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1384,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.977,1660857532.18,ONLINE_BASELINE,1.01411,5.5364,0.930252,4.59503,-0.083858,-0.94137,0.08269122679,0.159636,0.994825,0.652275,0.986255,3,1,0,1,0.137029,2.70094,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1384,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.977,1660857532.18,ORACLE_RELATIVE,0,9.70428e-16,0.893689,2.06509,0.893689,2.06509,NA,0.893689,2.06509,0.343868,1.45133,15,1,0,1,0.137029,2.70094,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1384,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.977,1660857532.18,PERFECT_INCREMENT,0.937101,7.73409,1.19794,6.66866,0.260839,-1.06543,-0.278346731035,0.486946,1.10678,1.60648,0.873464,9,1,0,1,0.137029,2.70094,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1385,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.078,1660857532.28,ONLINE_BASELINE,0.918279,10.9598,1.1085,10.5013,0.190221,-0.4585,-0.207149461111,0.213979,0.503339,3.30476,0.731821,4,1,0,1,0.375159,10.114,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1385,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.078,1660857532.28,ORACLE_RELATIVE,0,4.44496e-16,0.939608,1.5526,0.939608,1.5526,NA,0.939608,1.5526,0.238129,1.51519,15,1,0,1,0.375159,10.114,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1385,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.078,1660857532.28,PERFECT_INCREMENT,0.916029,12.2446,1.05025,11.8573,0.134221,-0.3873,-0.146524837096,0.13764,0.684428,3.71885,0.705337,3,1,0,1,0.375159,10.114,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1386,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.179,1660857532.38,ONLINE_BASELINE,1.29461,14.5785,1.25978,14.3848,-0.03483,-0.1937,0.0269038552151,0.163677,0.527075,4.09451,0.684968,3,1,0,1,0.675329,13.6122,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1386,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.179,1660857532.38,ORACLE_RELATIVE,0,8.1961e-16,0.85993,1.84409,0.85993,1.84409,NA,0.85993,1.84409,0.124001,1.57856,13,1,0,1,0.675329,13.6122,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1386,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.179,1660857532.38,PERFECT_INCREMENT,1.09326,14.762,1.10071,14.5909,0.00745,-0.1711,-0.00681448145912,0.107662,0.943876,3.87262,0.671387,3,1,0,1,0.675329,13.6122,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1387,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.28,1660857532.48,ONLINE_BASELINE,1.48093,18.3643,1.63783,18.3162,0.1569,-0.0481,-0.105946938748,0.232511,0.251286,8.90464,0.689978,4,1,0,1,1.11553,16.9951,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1387,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.28,1660857532.48,ORACLE_RELATIVE,0,9.93923e-16,0.836241,1.4929,0.836241,1.4929,NA,0.836241,1.4929,0.284212,1.40598,13,1,0,1,1.11553,16.9951,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1387,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.28,1660857532.48,PERFECT_INCREMENT,1.27346,17.4659,1.33802,17.3475,0.06456,-0.1184,-0.0506965275706,0.0739989,0.246541,8.39277,0.680384,2,1,0,1,1.11553,16.9951,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1388,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.381,1660857532.58,ONLINE_BASELINE,2.03315,18.8626,1.97515,18.3682,-0.058,-0.4944,0.0285271622851,0.157825,0.831001,10.8745,0.70327,3,1,0,1,1.35926,17.5195,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1388,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.381,1660857532.58,ORACLE_RELATIVE,0,0,0.739079,0.881941,0.739079,0.881941,NA,0.739079,0.881941,0.343586,1.40357,12,1,0,1,1.35926,17.5195,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1388,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.381,1660857532.58,PERFECT_INCREMENT,1.65057,18.752,1.63769,18.5288,-0.01288,-0.2232,0.00780336489819,0.149888,0.313373,11.0221,0.6977,3,1,0,1,1.35926,17.5195,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1389,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.482,1660857532.68,ONLINE_BASELINE,2.3221,19.214,2.3348,19.3661,0.0127,0.1521,-0.0054691873735,0.158027,1.33376,12.4088,0.709301,3,1,0,1,1.69437,18.948,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1389,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.482,1660857532.68,ORACLE_RELATIVE,0,1.11124e-16,0.848096,0.965348,0.848096,0.965348,NA,0.848096,0.965348,0.355293,1.34346,13,1,0,1,1.69437,18.948,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1389,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.482,1660857532.68,PERFECT_INCREMENT,1.99517,19.6448,1.97948,19.7502,-0.01569,0.1054,0.00786399153957,0.153315,1.12162,12.6888,0.689645,3,1,0,1,1.69437,18.948,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1390,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.582,1660857532.78,ONLINE_BASELINE,2.69455,21.9136,2.70102,22.071,0.00647,0.1574,-0.002401143048,0.13069,0.671649,13.7421,0.725445,3,1,0,1,2.09963,21.2999,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1390,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.582,1660857532.78,ORACLE_RELATIVE,0,1.98785e-16,0.798895,1.22769,0.798895,1.22769,NA,0.798895,1.22769,0.283427,1.38767,12,1,0,1,2.09963,21.2999,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1390,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.582,1660857532.78,PERFECT_INCREMENT,2.35647,21.3731,2.34137,21.3623,-0.0151,-0.0108,0.00640788976732,0.0201464,0.0670459,13.3022,0.723075,1,1,0,1,2.09963,21.2999,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1391,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.683,1660857532.88,ONLINE_BASELINE,2.96059,21.7673,3.00483,21.8104,0.04424,0.0431,-0.0149429674491,0.133809,0.610622,16.3902,0.709917,3,1,0,1,2.44127,21.8573,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1391,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.683,1660857532.88,ORACLE_RELATIVE,0,7.11649e-16,0.76897,1.12419,0.76897,1.12419,NA,0.76897,1.12419,0.358828,1.31736,12,1,0,1,2.44127,21.8573,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1391,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.683,1660857532.88,PERFECT_INCREMENT,2.67171,22.852,2.68643,22.8575,0.01472,0.0055,-0.00550958000681,0.0232316,0.291383,16.7214,0.736138,1,1,0,1,2.44127,21.8573,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1392,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.784,1660857532.98,ONLINE_BASELINE,3.31629,24.7955,3.2702,24.9813,-0.04609,0.1858,0.0138980607848,0.0611792,0.679422,16.6503,0.73497,2,1,0,1,2.83287,24.6595,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1392,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.784,1660857532.98,ORACLE_RELATIVE,0,3.22068e-15,0.615444,0.613193,0.615444,0.613193,NA,0.615444,0.613193,0.27723,1.35198,9,1,0,1,2.83287,24.6595,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1392,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.784,1660857532.98,PERFECT_INCREMENT,2.97124,24.4295,2.92777,24.6644,-0.04347,0.2349,0.0146302553816,0.139011,0.687495,16.8764,0.746047,3,1,0,1,2.83287,24.6595,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1393,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.885,1660857533.08,ONLINE_BASELINE,3.67658,27.557,3.63148,27.4905,-0.0451,-0.0665,0.012266834939,0.20017,0.394789,17.1609,0.735973,4,1,0,0,3.23581,25.8039,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1393,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.885,1660857533.08,ORACLE_RELATIVE,0,3.16508e-16,0.665949,2.35688,0.665949,2.35688,NA,0.665949,2.35688,0.271148,1.34911,10,1,0,0,3.23581,25.8039,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1393,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.885,1660857533.08,PERFECT_INCREMENT,3.31942,25.3627,3.32462,25.3805,0.0052,0.0178,-0.00156653873267,0.0278621,0.214104,15.7102,0.748825,1,1,0,0,3.23581,25.8039,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1394,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.986,1660857533.18,ONLINE_BASELINE,3.99157,26.4321,4.04858,26.6327,0.05701,0.2006,-0.0142826005807,0.142844,0.235205,14.9918,0.770383,3,1,0,1,3.42696,25.8026,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1394,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.986,1660857533.18,ORACLE_RELATIVE,0,3.58364e-16,0.885873,1.12374,0.885873,1.12374,NA,0.885873,1.12374,0.284796,1.35638,14,1,0,1,3.42696,25.8026,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1394,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.986,1660857533.18,PERFECT_INCREMENT,3.68551,27.4905,3.69893,27.7859,0.01342,0.2954,-0.00364128709459,0.0873118,0.699182,15.6186,0.790707,2,1,0,1,3.42696,25.8026,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1395,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.087,1660857533.28,ONLINE_BASELINE,4.31581,26.0464,4.32628,26.091,0.01047,0.0446,-0.00242596407163,0.0779236,0.293044,15.3151,0.784079,2,1,0,1,3.75614,26.6124,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1395,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.087,1660857533.28,ORACLE_RELATIVE,0,7.92033e-17,0.773578,0.828548,0.773578,0.828548,NA,0.773578,0.828548,0.322348,1.30785,11,1,0,1,3.75614,26.6124,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1395,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.087,1660857533.28,PERFECT_INCREMENT,4.0248,27.6489,4.03696,27.6632,0.01216,0.0143,-0.00302126813755,0.0145818,0.199657,16.1351,0.782591,1,1,0,1,3.75614,26.6124,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1396,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.188,1660857533.39,ONLINE_BASELINE,4.59914,29.8989,4.48012,29.8981,-0.11902,-0.000800000000002,0.0258787512448,0.139261,0.35396,15.5587,0.795749,4,1,0,1,3.88759,29.611,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1396,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.188,1660857533.39,ORACLE_RELATIVE,0,1.02525e-16,0.79294,0.334905,0.79294,0.334905,NA,0.79294,0.334905,0.316666,1.27111,12,1,0,1,3.88759,29.611,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
