mode,ref_ns,stamp_ns,measurement_x,measurement_y,measurement_z,innovation_x,innovation_y,innovation_z,innovation_norm,measured_innovation_norm,position_correction,velocity_correction,rotation_correction_deg,sigma,pnp_inliers,inlier_ratio,reprojection_rmse_px,update_ms
VISUAL_XYZ_005,1660857769496672768,1660857769577618407,-39.664289259189914,21.969219179703682,0.26702763865960855,-0.026542137581778036,-0.29379086154857958,-0.027917173334561118,0.29630545719554108,0.29630545719554108,0.1540724001207518,0.32563637704008241,0.65006551535314772,0.050000000000000003,28,0.68292682926829273,0.89390768559220035,0.014178
VISUAL_XYZ_005,1660857771819862222,1660857771901346478,-38.191185211478981,31.457533135301365,-0.26486860459516792,-0.14254109903009038,-0.32537676162966989,0.030552778053317242,0.35654098525708416,0.35654098525708416,0.2904210367374806,0.35656085514002733,0.616530486935014,0.050000000000000003,29,0.90625,0.86234428883180159,0.015155999999999999
VISUAL_XYZ_005,1660857774437073350,1660857774518531902,-32.828720971212356,41.007193897824919,-0.37594576620243747,-0.21404531037642016,-0.33623240885543026,-0.00012536058723877641,0.39858204095786864,0.39858204095786864,0.32294030245034794,0.39107165150830497,0.65391429609224483,0.050000000000000003,47,0.93999999999999995,0.80834336970085718,0.014807000000000001
VISUAL_XYZ_005,1660857774518531902,1660857774640761574,-32.786986118672431,41.035459784531739,-0.3681236460434083,-0.31031964310516713,-0.47994787742198497,-0.022841995965218409,0.57198776448317679,0.57198776448317679,0.28989420034982566,0.47249321049760284,0.86175913912223412,0.050000000000000003,35,0.85365853658536583,1.0142669923087646,0.014806
VISUAL_XYZ_005,1660857774640761574,1660857774722236062,-32.643588888728381,41.265942424163633,-0.35260215601004363,-0.18593681500616555,-0.26842389763631047,0.0008597131115452572,0.32653426635429805,0.32653426635429805,0.13271665411768127,0.26683908624636093,0.52440967709725161,0.050000000000000003,41,0.95348837209302328,0.5337324156353227,0.014388
VISUAL_XYZ_005,1660857774722236062,1660857774844436574,-32.555978433710678,41.436200352312405,-0.34738574874695566,-0.30191642139795505,-0.34815888750386392,-0.024360845853873214,0.46147761296556078,0.46147761296556078,0.18364526836739342,0.43879161884278201,0.89644406086955286,0.050000000000000003,33,0.91666666666666663,0.78627483979864299,0.014248
VISUAL_XYZ_005,1660857774844436574,1660857774925900510,-32.376445350464486,41.642713465073491,-0.3287462996266165,-0.15454240965885901,-0.21506341668996498,-0.0083383109468342931,0.26496255775292893,0.26496255775292893,0.098877657140002725,0.24761870684233936,0.51874914647538106,0.050000000000000003,31,1,0.63956473162951155,0.013828999999999999
VISUAL_XYZ_005,1660857775221071318,1660857775343283966,-31.642319678680067,42.538551223308737,-0.25957585702695896,-0.39337509934868464,-0.44947674629503354,-0.035361293809291428,0.5983508463664311,0.5983508463664311,0.38591027041786197,0.73063261695885584,1.4301030659087666,0.050000000000000003,39,0.9285714285714286,0.91771783111875538,0.014318000000000001
VISUAL_XYZ_005,1660857775343283966,1660857775424754254,-31.501186989528211,42.698760820635385,-0.2487238701814018,-0.14593790245112714,-0.16651337441766145,-0.013294000265463873,0.22181367332707236,0.22181367332707236,0.10381235545389246,0.1984885526383211,0.39107935655209819,0.050000000000000003,53,0.92982456140350878,0.6982319590579501,0.014248
VISUAL_XYZ_005,1660857775424754254,1660857775546971934,-31.424032078586791,42.788049785353685,-0.24202020995862958,-0.28881844562305403,-0.29841478804684129,-0.01657579657081526,0.4156227102663127,0.4156227102663127,0.17220909680193366,0.35073059118693523,0.70180740645063355,0.050000000000000003,60,0.90909090909090906,0.47047298751291111,0.014108000000000001
VISUAL_XYZ_005,1660857775546971934,1660857775628446286,-31.256451833660794,42.9620613242245,-0.23302979505488361,-0.13367369236877735,-0.13476756791819611,-0.0092964946102025436,0.19004572661895255,0.19004572661895255,0.070034549305054331,0.15035269845091506,0.30968484574553068,0.050000000000000003,66,0.95652173913043481,0.46410219143585191,0.027238999999999999
VISUAL_XYZ_005,1660857775628446286,1660857775750653966,-31.175166830279725,43.050352697631475,-0.22696464793441776,-0.26982087523035503,-0.22968086106001095,-0.012252889237488462,0.35455145739653787,0.35455145739653787,0.1327653428150404,0.30045141424104049,0.62923246600503946,0.050000000000000003,58,0.95081967213114749,0.37381363964040781,0.014736000000000001
VISUAL_XYZ_005,1660857775750653966,1660857775832140774,-31.008551792673678,43.193400425768914,-0.22033036272812651,-0.11994432310809344,-0.1110249937392993,-0.0087060981397018566,0.16367341270190552,0.16367341270190552,0.057744410068560383,0.13400037616603555,0.28606251893068613,0.050000000000000003,67,0.9178082191780822,0.26457953414448809,0.014178
VISUAL_XYZ_005,1660857775832140774,1660857775954343814,-30.934747807415178,43.268573926294188,-0.21117129178644065,-0.27385566620348101,-0.22051710869930474,-0.016332641216155658,0.35198221021800102,0.35198221021800102,0.1309664829606218,0.3071149480445205,0.65793646844242859,0.050000000000000003,63,0.92647058823529416,0.38770194686314807,0.014248
VISUAL_XYZ_005,1660857776158026222,1660857776239501678,-30.301767668909076,43.708450963883266,-0.20118671404201724,-0.14669784461694135,-0.091561045204947789,-0.0067437745088702039,0.17305825929121454,0.17305825929121454,0.095754697640849859,0.19823804880072074,0.4100458935616409,0.050000000000000003,65,0.97014925373134331,0.44594671435585242,0.014527
VISUAL_XYZ_005,1660857776239501678,1660857776361732446,-30.239193258077247,43.75117748368163,-0.19671600507304154,-0.37585454816905894,-0.17786394074587975,0.0017241533184752245,0.41581870508875246,0.41581870508875246,0.18985829983537425,0.38624203703296078,0.79070993758878561,0.050000000000000003,67,0.95714285714285718,0.4568884013354147,0.013899
VISUAL_XYZ_005,1660857776361732446,1660857776443196414,-30.037732821945507,43.850216405620493,-0.19857450952819727,-0.13088302442501387,-0.072086229523385725,-0.0040829969788495624,0.14947729404115637,0.14947729404115637,0.058322134700382708,0.12188380802036794,0.25268728979249722,0.050000000000000003,73,1,0.30890321234407081,0.014108000000000001
VISUAL_XYZ_005,1660857776646882926,1660857776728352062,-29.33307890221371,44.123084534493273,-0.19788962817337502,-0.15621792086233555,-0.080689068339694359,-0.0013909946606761869,0.17583145172074541,0.17583145172074541,0.09492594698870431,0.19162946635689981,0.39011073593327039,0.050000000000000003,29,0.8529411764705882,1.1018355458495694,0.014108000000000001
VISUAL_XYZ_005,1660857776728352062,1660857776850573062,-29.262052125013263,44.162648989766701,-0.20253598547110682,-0.46772248333033417,-0.11523302010186143,0.0055106963293085898,0.48173990711640718,0.48173990711640718,0.21593717194745363,0.43726958806194116,0.881158590177608,0.050000000000000003,60,0.89552238805970152,0.54610777309261516,0.014387
VISUAL_XYZ_005,1660857776850573062,1660857776932069574,-29.008288880477757,44.224137999793278,-0.20606326046460122,-0.16168787396827966,-0.044706056614082001,-0.00020187601579682579,0.16775470437603096,0.16775470437603096,0.064716425434112421,0.13556910718459719,0.27780979066528533,0.050000000000000003,67,0.94366197183098588,0.34279650375343296,0.014248
VISUAL_XYZ_005,1660857776932069574,1660857777054249678,-28.915228190073265,44.24219372805161,-0.20486398779422324,-0.39745919235099336,-0.077799823961576919,0.016077571803436358,0.40532099687513223,0.40532099687513223,0.15427519347015731,0.33820946796322332,0.69591643935247371,0.050000000000000003,63,0.875,0.44107161431657016,0.014248
VISUAL_XYZ_005,1660857777054249678,1660857777135727966,-28.673591896267158,44.28279349092719,-0.21731978822368103,-0.15536713637185073,-0.03871927291809385,0.0012382871581109178,0.160123897388182,0.160123897388182,0.056708556988107832,0.12827496454663487,0.2666004117234993,0.050000000000000003,63,0.984375,0.37748592739386261,0.014178
VISUAL_XYZ_005,1660857777135727966,1660857777257935990,-28.578126651439174,44.302050856509219,-0.21632714167868758,-0.40184522024159364,-0.061239422530050547,0.025382267012996174,0.40727645080651054,0.40727645080651054,0.15051469416376151,0.34749573993141941,0.71602212018253997,0.050000000000000003,80,0.97560975609756095,0.43181716581460411,0.014318000000000001
VISUAL_XYZ_005,1660857777257935990,1660857777339409742,-28.327997027289143,44.336295623495971,-0.23231785072337591,-0.15086639443765648,-0.028150533659371035,0.0021382726995337054,0.15348515799927853,0.15348515799927853,0.053861783281696447,0.1257263352353048,0.26199038640556815,0.050000000000000003,60,0.967741935483871,0.54120254126355494,0.014597000000000001
VISUAL_XYZ_005,1660857777339409742,1660857777461628806,-28.227593385177563,44.350350647727751,-0.22661800220642683,-0.39751234605901686,-0.031289193740825283,0.016580753557559225,0.39908645717792907,0.39908645717792907,0.14766314500511107,0.34382781074241769,0.7101955504641696,0.050000000000000003,82,0.98795180722891562,0.4119683463663113,0.014876
VISUAL_XYZ_005,1660857777461628806,1660857777543098902,-27.979535175374476,44.368800974448007,-0.23674980318206584,-0.14541481332313211,-0.012426032339888593,0.0058605151841733538,0.14606238342481354,0.14606238342481354,0.051318818633696452,0.11960700643336619,0.24897285838514877,0.050000000000000003,58,0.98305084745762716,0.21346738756486558,0.014178
VISUAL_XYZ_005,1660857777543098902,1660857777665310710,-27.891234361161143,44.376546907172632,-0.24450035749833499,-0.41720125102380479,-0.011240311835152283,0.011095172148943733,0.41750009737842447,0.41750009737842447,0.15450076486282555,0.35822194954320929,0.74009906583109897,0.050000000000000003,63,0.95454545454545459,0.26734311184636961,0.014387
VISUAL_XYZ_005,1660857777665310710,1660857777746793614,-27.637336361783781,44.385406774501242,-0.25043618605771012,-0.14904438798510711,0.0015502698565654782,0.0004960092765182722,0.1490532755483277,0.1490532755483277,0.052356638933033613,0.12171724042048829,0.25422770669378969,0.050000000000000003,64,0.95522388059701491,0.3810809912583849,0.013759
VISUAL_XYZ_005,1660857777746793614,1660857777868997806,-27.542715908403814,44.379752799243278,-0.25329506468206753,-0.43646023418544999,0.0043362724001099195,0.015731833123696304,0.43676518846741624,0.43676518846741624,0.16143366439597243,0.37310128925979785,0.77194160130797773,0.050000000000000003,62,0.9538461538461539,0.42199825982231831,0.014737
VISUAL_XYZ_005,1660857777868997806,1660857777950479838,-27.266349727233553,44.377965515254687,-0.26340185501590102,-0.14748978346097985,0.0087757903202643206,0.0046881509155841661,0.14782499612758074,0.14782499612758074,0.051816913416556767,0.12001381335049387,0.2501929847725024,0.050000000000000003,70,0.9859154929577465,0.22147344259693347,0.014178
VISUAL_XYZ_005,1660857777950479838,1660857778072709774,-27.170130040575046,44.372702330407336,-0.26536848826728637,-0.45844365911188589,0.03518497753624672,0.019096319750025292,0.46018826653025002,0.46018826653025002,0.16980077781293004,0.39156994748058788,0.80976175118284832,0.050000000000000003,69,0.971830985915493,0.18759330205796393,0.014666999999999999
VISUAL_XYZ_005,1660857778072709774,1660857778154166286,-26.879263456979832,44.349829136563272,-0.27733609062417253,-0.15030320522401297,0.016821832535704573,0.005309226027525149,0.15133477931884132,0.15133477931884132,0.052956357290371424,0.12239924994485678,0.25530366574676411,0.050000000000000003,74,0.97368421052631582,0.16384355927829361,0.014317
VISUAL_XYZ_005,1660857778154166286,1660857778276381542,-26.780334122687734,44.341057345769116,-0.28129878266323632,-0.4770850781287983,0.058267373560418889,0.021148766234635519,0.48109513498687373,0.48109513498687373,0.17732911782497873,0.40904043937454615,0.845281985386654,0.050000000000000003,79,0.97530864197530864,0.25898358992100073,0.014387
VISUAL_XYZ_005,1660857778276381542,1660857778357847702,-26.477963589596506,44.304658344971756,-0.29442387897282501,-0.1535439062543773,0.025228638391610048,0.0061406754595813573,0.15572386855600376,0.15572386855600376,0.054468894823395952,0.12605361954859967,0.26244619987358292,0.050000000000000003,64,0.98461538461538467,0.21306282064342807,0.014318000000000001
VISUAL_XYZ_005,1660857778357847702,1660857778480074374,-26.376981428005319,44.290385459391814,-0.2982120858708463,-0.49363633823740471,0.074853735303697988,0.022672746157670121,0.499793927069627,0.499793927069627,0.18429154094224509,0.42518450695822935,0.87793886009879973,0.050000000000000003,58,0.98305084745762716,0.38284277598248373,0.014877
VISUAL_XYZ_005,1660857778480074374,1660857778561536254,-26.063976972526437,44.242407763860854,-0.31082868091501664,-0.15662361919004653,0.031129917121511141,0.0082306267626827134,0.15989925905108959,0.15989925905108959,0.0559380197407809,0.1293931913866975,0.26932851507853223,0.050000000000000003,68,0.93150684931506844,0.32106559014177793,0.014318000000000001
VISUAL_XYZ_005,1660857778561536254,1660857778643017318,-25.961904465090573,44.220623519593339,-0.31994529273203992,-0.26855818329976699,0.044678275888394126,0.00851026465047372,0.2723822144671928,0.2723822144671928,0.090879071745784995,0.2126354155782185,0.4431591871210635,0.050000000000000003,55,0.94827586206896552,0.56500892645174694,0.014456999999999999
VISUAL_XYZ_005,1660857778643017318,1660857778765223126,-25.78774362460798,44.194894295447121,-0.32815851004014346,-0.53254430114944284,0.090232038791377533,0.017642056129551831,0.54042251586668311,0.54042251586668311,0.19396171526666547,0.45293849524648527,0.93684656316385106,0.050000000000000003,48,0.94117647058823528,0.65095420316176278,0.014108000000000001
VISUAL_XYZ_005,1660857778765223126,1660857778846698870,-25.448476630991347,44.139749189123933,-0.34067049442605146,-0.17070337132630442,0.043336785083589291,0.0057886494662148791,0.17621358173021195,0.17621358173021195,0.06074727107936146,0.14206892806051347,0.29608125496455195,0.050000000000000003,50,0.96153846153846156,0.34452817526886043,0.013968
VISUAL_XYZ_005,1660857778846698870,1660857778968929966,-25.336614385131167,44.110462097642113,-0.34786418804013458,-0.56194789405208923,0.09822071458073367,0.019368953364349961,0.57079584858052224,0.57079584858052224,0.20870611191020139,0.48430736609029285,0.99964854610234843,0.050000000000000003,47,0.90384615384615385,0.45682084609316781,0.014666999999999999
VISUAL_XYZ_005,1660857778968929966,1660857779050386614,-24.984471767294355,44.055646004771702,-0.36181340142740809,-0.18144631199165673,0.052697328600984861,0.0059017595248407329,0.1890359842531121,0.1890359842531121,0.065851571328111771,0.15298905770500712,0.31804303621074992,0.050000000000000003,50,0.94339622641509435,0.58463989054940535,0.014318000000000001
VISUAL_XYZ_005,1660857779050386614,1660857779172619030,-24.866659077918388,44.018673538572827,-0.36740305437773724,-0.59471166892630123,0.120962602511554,0.015873836359178439,0.6070962848216358,0.6070962848216358,0.22298104683042733,0.51469867772209954,1.0607062262465181,0.050000000000000003,54,0.93103448275862066,0.58432136742299823,0.015017000000000001
VISUAL_XYZ_005,1660857779172619030,1660857779254094742,-24.486090919968515,43.936309687859193,-0.37988939158929236,-0.18197330327464556,0.045119391616402993,0.0048764365743114158,0.18754685344783514,0.18754685344783514,0.065444091628513459,0.15129040806294949,0.31458045846264865,0.050000000000000003,50,0.92592592592592593,0.59148588547591585,0.014387
VISUAL_XYZ_005,1660857779254094742,1660857779376292286,-24.362696312833759,43.905054931687744,-0.38229447567579011,-0.61186788603180986,0.14275254837551188,0.024325203827376407,0.62877047924181539,0.62877047924181539,0.23091255337953626,0.53105427292178997,1.0952442444064117,0.050000000000000003,43,0.84313725490196079,0.64995969858963676,0.014527
VISUAL_XYZ_005,1660857779376292286,1660857779457765030,-23.971794183385111,43.793210415461992,-0.39972952087373104,-0.19095685465653744,0.03533862868683002,0.0080304706725688457,0.19436519101167934,0.19436519101167934,0.067783207014382271,0.15659033648836024,0.32474500938109152,0.050000000000000003,40,0.88888888888888884,0.93608909187611722,0.014178
VISUAL_XYZ_005,1660857779457765030,1660857779579987742,-23.854005193911238,43.766043904230138,-0.40662543391834499,-0.64378034799686645,0.15493750865942246,0.020523743422898366,0.66248018242106232,0.66248018242106232,0.24329409797830048,0.56054703275367879,1.151617865462232,0.050000000000000003,28,0.84848484848484851,0.48587313794411252,0.014178
VISUAL_XYZ_005,1660857779579987742,1660857779661442902,-23.449977202664392,43.665237342748419,-0.41868458531129826,-0.20039665333112211,0.062381723312412873,0.0063836685066858134,0.20997868771221431,0.20997868771221431,0.073269236355743131,0.16955282456457973,0.35190917115131293,0.050000000000000003,37,0.94871794871794868,0.36126183701517067,0.014317
VISUAL_XYZ_005,1660857779661442902,1660857779783686710,-23.33004858971627,43.626835964199913,-0.42327694621173828,-0.66623676965229706,0.19346289928252958,0.011282690756766023,0.69384913759854383,0.69384913759854383,0.25517997953520377,0.58804990828203274,1.2161430681150573,0.050000000000000003,30,0.90909090909090906,0.7574437036291618,0.014317
VISUAL_XYZ_005,1660857779783686710,1660857779865135550,-22.914053100420386,43.502475786370908,-0.4278476534062175,-0.21424059052444377,0.0694909151894052,0.0090064257697232697,0.22540881444005031,0.22540881444005031,0.07872723242773827,0.18230752259649555,0.37883867385520081,0.050000000000000003,41,0.97619047619047616,0.30869542841796638,0.014387
VISUAL_XYZ_005,1660857779865135550,1660857779987350022,-22.780871864448628,43.457479681401402,-0.43229569335432944,-0.69058512009096873,0.199703910602544,0.016743422907510519,0.71907565819715125,0.71907565819715125,0.26483118997503829,0.61217460627558684,1.2572890190419568,0.050000000000000003,51,0.98076923076923073,0.21566223651653654,0.014388
VISUAL_XYZ_005,1660857779987350022,1660857780068820318,-22.347450155652787,43.335607782491493,-0.44249657768114448,-0.22315261761953664,0.0749455695293193,0.0051999228403993847,0.23545905873436102,0.23545905873436102,0.082359587158303563,0.19154425820767065,0.39512857829088904,0.050000000000000003,49,1,0.23021672955223726,0.014318000000000001
VISUAL_XYZ_005,1660857780068820318,1660857780191036446,-22.203270865755684,43.29365142868869,-0.44356354515028235,-0.71331834622212753,0.22203311312685514,0.014054622560714991,0.74720766778533398,0.74720766778533398,0.2755881303292152,0.63715535410383484,1.3077097148829127,0.050000000000000003,33,0.97058823529411764,0.21483814319875186,0.014876
VISUAL_XYZ_005,1660857780191036446,1660857780272511606,-21.753667536453925,43.157436513223701,-0.45415897098719743,-0.22930450199643104,0.083491144150080743,0.003047218381495187,0.24405042783651359,0.24405042783651359,0.085418277064356535,0.19760633380183651,0.40940973719497187,0.050000000000000003,44,1,0.29563912534878106,0.014806
VISUAL_XYZ_005,1660857780272511606,1660857780394719478,-21.606682539721074,43.106487040616386,-0.45748515042686361,-0.73152969789892808,0.24210477831910282,0.012773369311593008,0.77065788879152419,0.77065788879152419,0.28413537991900573,0.6549421171739338,1.3476590701556046,0.050000000000000003,61,0.953125,0.35339013326467889,0.015715
VISUAL_XYZ_005,1660857780394719478,1660857780476193902,-21.146244142962168,42.952952256616811,-0.46334245056184975,-0.23693114189380182,0.087785186301481133,0.002809118173883407,0.25268655697919795,0.25268655697919795,0.088405863059930673,0.20459717935910252,0.42561160988884533,0.050000000000000003,45,1,0.26576204360601602,0.014806
VISUAL_XYZ_005,1660857780476193902,1660857780598440414,-20.995510472005421,42.893533621151171,-0.46458216809140424,-0.75093398104732501,0.26006572407561634,0.013708903706997622,0.79481064334305851,0.79481064334305851,0.29301173811670594,0.67576002641717803,1.3954569405114121,0.050000000000000003,53,1,0.23840838311523116,0.017041000000000001
VISUAL_XYZ_005,1660857780598440414,1660857780679890798,-20.52614756273455,42.725637609293585,-0.47230622999918376,-0.24124301349962352,0.094177229822122399,0.0031712516081170983,0.2589934343108149,0.2589934343108149,0.090599000296455248,0.21003613172985913,0.43676198890715301,0.050000000000000003,58,1,0.20812480369254918,0.014246999999999999
VISUAL_XYZ_005,1660857780679890798,1660857780761411030,-20.376342949394662,42.659888689294995,-0.4667521634024353,-0.39841242222821549,0.15034188302372087,0.0086910065640940504,0.4259233188872959,0.4259233188872959,0.14224864677155516,0.33471141978969376,0.69726343249629108,0.050000000000000003,61,0.9838709677419355,0.44452717199660002,0.014666999999999999
VISUAL_XYZ_005,1660857780761411030,1660857780883594902,-20.126067956034429,42.548687828221382,-0.46628245009033387,-0.7798268815509779,0.30533293672463202,0.0095572519517529431,0.83752582557392241,0.83752582557392241,0.30127431971760399,0.70391325920927716,1.4690271223325659,0.050000000000000003,51,0.96226415094339623,0.51621064908493253,0.015644999999999999
VISUAL_XYZ_005,1660857780883594902,1660857780965051710,-19.626762897239047,42.33797421701631,-0.47241929686340206,-0.26022631673592755,0.11480606244038682,0.0074826417260056011,0.28452444151990358,0.28452444151990358,0.098211000717181904,0.22928692965957823,0.48010786848828074,0.050000000000000003,39,0.9285714285714286,0.51063746547692912,0.014737
VISUAL_XYZ_005,1660857780965051710,1660857781087325806,-19.430817575069156,42.22217155871315,-0.48725551207972556,-0.80967521433721146,0.33507133781498055,0.010486265138275108,0.87633139615882782,0.87633139615882782,0.32055546334287643,0.74607376067472286,1.5323534791505073,0.050000000000000003,42,0.875,0.99448412521012042,0.014597000000000001
VISUAL_XYZ_005,1660857781087325806,1660857781168733678,-18.902296658567444,41.986444887059413,-0.48768192380401887,-0.25099905448547588,0.11718447509998953,0.0051070412773049911,0.27705380060138329,0.27705380060138329,0.096545630506398264,0.22398768549473552,0.46721725893552607,0.050000000000000003,34,0.94444444444444442,0.64936371839281681,0.013968
VISUAL_XYZ_005,1660857781168733678,1660857781290944678,-18.732400068022994,41.871845484274175,-0.49131705025809624,-0.82528117784262633,0.33541367231280361,0.017554227246363574,0.89101038432214164,0.89101038432214164,0.32718055969773274,0.75362046633158608,1.5536772378807213,0.050000000000000003,35,0.92105263157894735,0.58609684930981687,0.014877
VISUAL_XYZ_005,1660857781290944678,1660857781372417902,-18.20118602789147,41.642911735845587,-0.50531365653977367,-0.27386655048110597,0.11805727364917828,0.006507877772364612,0.29829978177497413,0.29829978177497413,0.10400793640007333,0.24076618564856264,0.49592486883226977,0.050000000000000003,52,0.98113207547169812,0.35467584177864242,0.013409000000000001
VISUAL_XYZ_005,1660857781372417902,1660857781494630966,-18.00461626597103,41.541629069000898,-0.51392982858104908,-0.84086488099236689,0.35524446723104575,0.019384443480075397,0.91303238509573648,0.91303238509573648,0.33512430718516478,0.7709223884706391,1.5796572683379706,0.050000000000000003,54,0.98181818181818181,0.5109104300426095,0.014248
VISUAL_XYZ_005,1660857781494630966,1660857781576111838,-17.464585864267452,41.306889620066691,-0.52691464714132341,-0.28005653179270595,0.116846967370833,0.0065828139118427886,0.30352628917857738,0.30352628917857738,0.10580046756114178,0.24385620706431133,0.50537025859660967,0.050000000000000003,54,0.9642857142857143,0.29924894155032855,0.013968
VISUAL_XYZ_005,1660857781576111838,1660857781698324838,-17.269860489914993,41.227693717810887,-0.53486228969270977,-0.8627360420107415,0.37012018747734743,0.020394306116334637,0.93899859376071138,0.93899859376071138,0.34469751901866602,0.79511236233599147,1.638002182887236,0.050000000000000003,57,0.98275862068965514,0.30082002766889854,0.014387
VISUAL_XYZ_005,1660857781892080414,1660857781973486894,-15.348226046089852,40.390447263279832,-0.58283390585036687,-0.40578026300847014,0.1824764432825674,0.010701656154137873,0.4450503338328381,0.4450503338328381,0.23784615842996423,0.48891503262242969,0.99116020387193726,0.050000000000000003,64,0.98461538461538467,0.34006965580713294,0.014527
VISUAL_XYZ_005,1660857781973486894,1660857782105696542,-15.163510073230251,40.308706829371097,-0.58726650176944362,-1.2369508325074818,0.58748247218328942,0.031016603262675635,1.3697244419376826,1.3697244419376826,0.62613192865560252,1.2668738985644818,2.5403737557861215,0.050000000000000003,39,1,0.65504948179187461,0.014387
VISUAL_XYZ_005,1660857782105696542,1660857782187177382,-14.49402078769902,39.989993296849022,-0.60209068431894774,-0.38599436665938214,0.18003790091255212,0.011134225249577634,0.42606251633966091,0.42606251633966091,0.16613122604883312,0.34467292224503188,0.70144453499693993,0.050000000000000003,61,1,0.10281414077146588,0.013759
VISUAL_XYZ_005,1660857782187177382,1660857782299386806,-14.266595334762565,39.888756921954005,-0.60872641991564969,-0.95319236827119624,0.47378780847466828,0.028783574957781055,1.0648375803741297,1.0648375803741297,0.39615324373715233,0.85956265682145061,1.753000467544922,0.050000000000000003,40,0.95238095238095233,0.65504810162473004,0.014666999999999999
VISUAL_XYZ_005,1660857782299386806,1660857782380867222,-13.666574758259289,39.590203886930325,-0.62610304722222065,-0.37669852167938878,0.18062934853107748,0.0099186578662442404,0.41788409584484787,0.41788409584484787,0.1455157360121562,0.32715684299728864,0.67611566381160948,0.050000000000000003,62,1,0.20435819299788582,0.013828
VISUAL_XYZ_005,1660857782380867222,1660857782513107446,-13.421415609615972,39.470720029971304,-0.63216080387773854,-1.0134503044597736,0.51228482693859689,0.031861016464746039,1.1360160156843224,1.1360160156843224,0.42798745626911594,0.98737096410415459,2.0193061935208716,0.050000000000000003,39,0.95121951219512191,0.48492433230930282,0.014317
VISUAL_XYZ_005,1660857782513107446,1660857782594543806,-12.789298535449655,39.150202040719847,-0.65033375282611217,-0.36288100486077823,0.17891760348568653,0.010065708350354363,0.40471650696558431,0.40471650696558431,0.14368034182420397,0.3342737118320247,0.68847720455111727,0.050000000000000003,62,0.96875,0.24378520365425041,0.014248
VISUAL_XYZ_005,1660857782594543806,1660857782716768742,-12.552356142709227,39.033086403937148,-0.65633348401107228,-0.93539790323113436,0.48836030574906175,0.032211637449788166,1.0557000592913293,1.0557000592913293,0.39388460181681195,0.91819236457402054,1.8699180797053245,0.050000000000000003,57,0.94999999999999996,0.20593905243479038,0.014248
VISUAL_XYZ_005,1660857782716768742,1660857782798234486,-11.96523348169127,38.726057717637474,-0.6756215667611255,-0.56909024415877241,0.30476266428537002,0.018490921570682661,0.64582188079960678,0.64582188079960678,0.22322642745081009,0.52158280231017784,1.0587678606524431,0.050000000000000003,68,0.97142857142857142,0.24660368664756085,0.013968
VISUAL_XYZ_005,1660857782798234486,1660857782910449446,-11.592202603653394,38.528741824346504,-0.69158452003853987,-0.7190433413599493,0.39142311247992723,0.020073976140485783,0.81892511516966127,0.81892511516966127,0.29616135263720011,0.69198173475940006,1.4060867546346685,0.050000000000000003,43,0.93478260869565222,0.69680337728467545,0.014248
VISUAL_XYZ_005,1660857782910449446,1660857782991913710,-11.132760955369845,38.278351473864426,-0.70320291039662808,-0.35330693946195879,0.1863903107313476,0.010528518445655277,0.39959728616091106,0.39959728616091106,0.13849391700405728,0.32458974301520221,0.66627145666028109,0.050000000000000003,64,0.95522388059701491,0.21744670736969338,0.014387
VISUAL_XYZ_005,1660857783205601550,1660857783287090934,-9.2057385179973483,37.196236907817649,-0.77110947711633826,-0.47019260890991532,0.2617461731196471,0.015328541736350232,0.53835593505417578,0.53835593505417578,0.29133878627678145,0.59995428589119859,1.2038258239678929,0.050000000000000003,72,0.95999999999999996,0.36470299294303993,0.014597000000000001
VISUAL_XYZ_005,1660857783287090934,1660857783409294902,-8.9905500795231266,37.074512615880828,-0.77777591844001226,-1.1882268276195829,0.69448744017052633,0.046946097100648676,1.3770983023961985,1.3770983023961985,0.61972306594809068,1.2548099363078209,2.5021461520425157,0.050000000000000003,64,1,0.37053858125141814,0.014666999999999999
VISUAL_XYZ_005,1660857783409294902,1660857783490772710,-8.3360168615541461,36.691716599901191,-0.80264379301079591,-0.43114577467094506,0.24553537482245247,0.014137097479650196,0.4963609138831952,0.4963609138831952,0.19178460919674126,0.39918466286389198,0.81013555061949916,0.050000000000000003,58,0.96666666666666667,0.31485510120602722,0.014876
VISUAL_XYZ_005,1660857783490772710,1660857783602987126,-8.0622305209177991,36.535429707310016,-0.81211238003509867,-0.73037702448416741,0.42910704667129096,0.025711259692126509,0.84749308213829078,0.84749308213829078,0.32120276258501085,0.7001091086683664,1.4413461594831505,0.050000000000000003,51,0.98076923076923073,0.65197928717849363,0.014456999999999999
VISUAL_XYZ_005,1660857783602987126,1660857783725185902,-7.6062291866328788,36.265667993716164,-0.82738212178724435,-0.96290944986385085,0.58210333527406277,0.037205963803168207,1.1257989098044172,1.1257989098044172,0.42902716932124402,0.96230449102951887,1.9779105549756333,0.050000000000000003,76,0.98701298701298701,0.27730953090875476,0.014248
VISUAL_XYZ_005,1660857783725185902,1660857783816675678,-7.0217147167666862,35.919155192015168,-0.85295904831807579,-0.64873891968267117,0.39899304209808406,0.015673227502633891,0.7617764000112317,0.7617764000112317,0.27282909602568689,0.62194767520060257,1.2856324652924185,0.050000000000000003,26,0.74285714285714288,1.1774115283104847,0.014387
