pipeline,stamp,stamp_float,relative_common_s,relative_r7i_s,gt_supported,gt_bracket_width_s,raw_translation_error_m,raw_rotation_error_deg,final_translation_error_m,final_rotation_error_deg,raw_to_final_translation_delta_m,raw_to_final_rotation_delta_deg,fitness,iterations,converged,translation_limited,rotation_limited,cloud_hash,point_count_raw,point_count_source,initial_guess_source,local_imu_prior_used
legacy,1660857491.9342451,1660857491.934245,98.33299803733826,98.736438026,1,0.201664924622,0.695438094093,3.1598214059,0.695438094093,3.1598214059,0,0,0.025219347379627704,10,1,0,0,79d6a6fad7d4113b,28674,1400,local_imu_rotation_prior,1
legacy,1660857492.0350499,1660857492.03505,98.43380284309387,98.837242826,1,0.201719760895,0.495072538731,2.4615062306,0.495072538731,2.4615062306,0,0,0.02466294809910843,12,1,0,0,7621cbe6b10fce16,28745,1400,local_imu_rotation_prior,1
legacy,1660857492.13591,1660857492.13591,98.53466296195984,98.938102926,1,0.201719760895,0.752807001081,3.01176006551,0.752807001081,3.01176006551,0,0,0.025008206995407817,12,1,0,0,6a028ba56f88190a,28721,1400,local_imu_rotation_prior,1
legacy,1660857492.2367699,1660857492.23677,98.63552284240723,99.038962826,1,0.201720237732,0.483421720352,2.26064207415,0.514152245163,2.26064207415,0.0620299212156,0,0.028528786524174003,13,1,1,0,2a6d9a1cd716cf4c,28752,1400,local_imu_rotation_prior,1
legacy,1660857492.33763,1660857492.33763,98.7363829612732,99.139822926,1,0.201720237732,0.728232137418,2.33922793928,0.728232137418,2.33922793928,0,0,0.026679640791054615,11,1,0,0,561088dfec3896b1,28758,1400,local_imu_rotation_prior,1
legacy,1660857492.4384899,1660857492.43849,98.83724284172058,99.240682826,1,0.201719999313,0.509736950771,2.28301706584,0.509736950771,2.28301706584,0,0,0.022276333187983256,11,1,0,0,054aa18822a0266b,28697,1400,local_imu_rotation_prior,1
legacy,1660857492.53935,1660857492.53935,98.93810296058655,99.341542926,1,0.201719999313,0.708896754727,3.01027298529,0.708896754727,3.01027298529,0,0,0.022525089246781656,12,1,0,0,cb729c11c04deed0,28769,1400,local_imu_rotation_prior,1
legacy,1660857492.6402099,1660857492.64021,99.03896284103394,99.442402826,1,0.201719999313,0.518823980517,2.55671887182,0.521602526919,2.55671887182,0.00736157453673,0,0.020818340445067796,12,1,1,0,6dcb35e778130f22,28752,1400,local_imu_rotation_prior,1
legacy,1660857492.74107,1660857492.74107,99.1398229598999,99.543262926,1,0.201719999313,0.719806593461,3.05525566356,0.719806593461,3.05525566356,0,0,0.024546097451420792,12,1,0,0,d3a348fd2f986a29,28770,1400,local_imu_rotation_prior,1
legacy,1660857492.8419299,1660857492.84193,99.24068284034729,99.644122826,1,0.201663970947,0.509526712458,2.54217207949,0.519501238408,2.54217207949,0.0261499034586,1.7075472925e-06,0.020710741295146624,13,1,1,0,c9904c26ec8b4ba9,28776,1400,local_imu_rotation_prior,1
legacy,1660857492.94279,1660857492.94279,99.34154295921326,99.744982926,1,0.201663970947,0.697428825429,2.75462614718,0.697428825429,2.75462614718,0,0,0.023966423344390933,12,1,0,0,395f79b599893031,28735,1400,local_imu_rotation_prior,1
legacy,1660857493.0435939,1660857493.043594,99.44234681129456,99.845786826,1,0.201719999313,0.520791277981,2.73343658664,0.520791277981,2.73343658664,0,0,0.0225160301876271,12,1,0,0,b8a1849d7539890a,28690,1400,local_imu_rotation_prior,1
legacy,1660857493.144454,1660857493.144454,99.54320693016052,99.946646926,1,0.201719999313,0.646544918603,3.07908631521,0.646544918603,3.07908631521,0,0,0.026044423231474607,11,1,0,0,347a186ca87547f1,28729,1400,local_imu_rotation_prior,1
legacy,1660857493.2453139,1660857493.245314,99.64406681060791,100.047506826,1,0.201719999313,0.559768736485,2.75953863223,0.559768736485,2.75953863223,0,0,0.021419777513126195,10,1,0,0,0021164edc16d539,28730,1400,local_imu_rotation_prior,1
legacy,1660857493.346174,1660857493.346174,99.74492692947388,100.148366926,1,0.201719999313,0.654401971866,3.02294929643,0.654401971866,3.02294929643,0,0,0.02441775927724978,10,1,0,0,c4f3e417a91eef31,28793,1400,local_imu_rotation_prior,1
legacy,1660857493.4470339,1660857493.447034,99.84578680992126,100.249226826,1,0.201719045639,0.565396748639,2.35839387787,0.565396748639,2.35839387787,0,0,0.023307316904013404,9,1,0,0,c55075612903e8ff,28874,1400,local_imu_rotation_prior,1
legacy,1660857493.547894,1660857493.547894,99.94664692878723,100.350086926,1,0.201719045639,0.634021464015,2.81227082776,0.634021464015,2.81227082776,0,0,0.024216639531888566,8,1,0,0,34d42e521de22787,28851,1400,local_imu_rotation_prior,1
legacy,1660857493.6487529,1660857493.648753,100.0475058555603,100.450945826,1,0.201719999313,0.572815703331,2.51814625843,0.572815703331,2.51814625843,0,0,0.023133516127719692,7,1,0,0,7eac71170d907db3,28902,1400,local_imu_rotation_prior,1
legacy,1660857493.749613,1660857493.749613,100.14836597442627,100.551805926,1,0.201719999313,0.61177394071,2.57725034687,0.61177394071,2.57725034687,0,0,0.025479439362014612,6,1,0,0,636f0661413e9f39,28888,1400,local_imu_rotation_prior,1
legacy,1660857493.8504729,1660857493.850473,100.24922585487366,100.652665826,1,0.201663970947,0.593010742103,2.80215684011,0.593010742103,2.80215684011,0,0,0.02430712163966486,6,1,0,0,c4a9b20f1d12a2aa,28910,1400,local_imu_rotation_prior,1
legacy,1660857493.951333,1660857493.951333,100.35008597373962,100.753525926,1,0.201663970947,0.627686060013,3.11230620859,0.627686060013,3.11230620859,0,0,0.024159465603458687,5,1,0,0,f3a504c249d988a7,28875,1400,local_imu_rotation_prior,1
legacy,1660857494.0521369,1660857494.052137,100.45088982582092,100.854329826,1,0.201720237732,0.629143367143,2.82435034576,0.629143367143,2.82435034576,0,0,0.022692162551632335,5,1,0,0,cc985287b2255867,28874,1400,local_imu_rotation_prior,1
legacy,1660857494.152997,1660857494.152997,100.55174994468689,100.955189926,1,0.201720237732,0.594723680134,2.54736648711,0.594723680134,2.54736648711,0,0,0.025309436672531386,4,1,0,0,6281a3f429bfaf6f,28901,1400,local_imu_rotation_prior,1
legacy,1660857494.2538569,1660857494.253857,100.65260982513428,101.056049826,1,0.201720237732,0.571495568453,2.76876290682,0.571495568453,2.76876290682,0,0,0.02083816237901504,3,1,0,0,8f92f6dba2590a51,28789,1400,local_imu_rotation_prior,1
legacy,1660857494.354717,1660857494.354717,100.75346994400024,101.156909926,1,0.201719760895,0.570232593234,2.57493624356,0.570232593234,2.57493624356,0,0,0.019299075444110452,2,1,0,0,c02ad5b1d9a656f6,28682,1400,local_imu_rotation_prior,1
legacy,1660857494.4555769,1660857494.455577,100.85432982444763,101.257769826,1,0.201719999313,0.5850457087,2.65346652583,0.5850457087,2.65346652583,0,0,0.018037169752351475,2,1,0,0,acb7e3fb191f1ddd,28785,1400,local_imu_rotation_prior,1
legacy,1660857494.556437,1660857494.556437,100.9551899433136,101.358629926,1,0.201719999313,0.578287339805,2.95099266647,0.578287339805,2.95099266647,0,1.20741826973e-06,0.018227098833927553,1,1,0,0,561598a987c2925a,28665,1400,local_imu_rotation_prior,1
legacy,1660857494.6572969,1660857494.657297,101.05604982376099,101.459489826,1,0.201719999313,0.577193080469,2.70761881782,0.577249367327,2.66253558739,0,0.228527894387,0.018209021421826687,1,1,0,1,cc5da861b796b8de,28690,1400,local_imu_rotation_prior,1
legacy,1660857494.758157,1660857494.758157,101.15690994262695,101.560349926,1,0.201719999313,0.566068163587,2.49273232291,0.566244426311,2.48049082276,0,0.449889808224,3.003117857504379,1,1,0,1,ec3ab268ee55d6a7,28796,1400,local_imu_rotation_prior,1
legacy,1660857494.8590169,1660857494.859017,101.25776982307434,101.661209826,1,0.201664209366,0.569057794119,2.49777695022,0.569669009839,2.56134974225,0,1.13238199434,0.01903732131536734,1,1,0,1,e0c49067ac812178,28929,1400,local_imu_rotation_prior,1
legacy,1660857494.959877,1660857494.959877,101.35862994194031,101.762069926,1,0.201664209366,0.560042153583,2.66111379356,0.560042153583,2.66111379356,0,0,0.018634488074801215,1,1,0,0,755a8c8f92e47f89,28872,1400,local_imu_rotation_prior,1
legacy,1660857495.0606811,1660857495.060681,101.45943403244019,101.862874026,1,0.201719999313,0.568369571948,2.18327355263,0.568369571948,2.18327355263,0,0,0.01777650116211849,1,1,0,0,a9890f63009ce56a,28928,1400,local_imu_rotation_prior,1
legacy,1660857495.161541,1660857495.161541,101.56029391288757,101.963733926,1,0.201719999313,0.570268351475,2.48199222592,0.570268351475,2.48199222592,0,0,0.017288767763633847,1,1,0,0,a7185a9c45d4261a,28907,1400,local_imu_rotation_prior,1
legacy,1660857495.2624011,1660857495.262401,101.66115403175354,102.064594026,1,0.201719999313,0.584381034438,2.32155048985,0.584381034438,2.32155048985,0,0,0.01792353930158632,1,1,0,0,570713206b197ad6,28914,1400,local_imu_rotation_prior,1
legacy,1660857495.363261,1660857495.363261,101.76201391220093,102.165453926,1,0.201719999313,0.584995778471,1.88736850907,0.584995778471,1.88736850907,0,0,0.019765401092055462,1,1,0,0,798010292f16bf36,28954,1400,local_imu_rotation_prior,1
legacy,1660857495.4641211,1660857495.464121,101.8628740310669,102.266314026,1,0.201719999313,0.575923129887,2.42660725626,0.575923129887,2.42660725626,0,0,0.019584976995247416,1,1,0,0,fc24d89aec75bb62,28930,1400,local_imu_rotation_prior,1
legacy,1660857495.564981,1660857495.564981,101.96373391151428,102.367173926,1,0.201719999313,0.567736590876,2.32295377623,0.567736590876,2.32295377623,0,0,0.01811731885216432,1,1,0,0,63480530cbe294ed,28878,1400,local_imu_rotation_prior,1
legacy,1660857495.6658411,1660857495.665841,102.06459403038025,102.468034026,1,0.20171880722,0.569103999347,2.3056995054,0.569103999347,2.3056995054,0,1.20741826973e-06,0.020843873026107237,1,1,0,0,6a49bf8f7f8e1c9b,28844,1400,local_imu_rotation_prior,1
legacy,1660857495.7667,1660857495.7667,102.16545295715332,102.568892926,1,0.20171880722,0.567065563277,2.78893187147,0.567065563277,2.78893187147,0,0,0.021602851128742,1,1,0,0,c64d881a9a96a206,25158,1400,local_imu_rotation_prior,1
legacy,1660857495.8675599,1660857495.86756,102.26631283760071,102.669752826,1,0.201676130295,0.553986730898,2.59615740401,0.553986730898,2.59615740401,0,0,0.02123589342928816,1,1,0,0,ab891e974f512cfe,23527,1400,local_imu_rotation_prior,1
legacy,1660857495.96842,1660857495.96842,102.36717295646667,102.770612926,1,0.201676130295,0.544333661102,2.84195256365,0.544333661102,2.84195256365,0,0,0.02313259369636528,1,1,0,0,fa588c0435b65409,23186,1400,local_imu_rotation_prior,1
legacy,1660857496.069236,1660857496.069236,102.46798896789551,102.871428926,1,0.201719999313,0.537417662163,2.76233225298,0.537417662163,2.76233225298,0,0,0.024720872650900023,1,1,0,0,c8dd487072109e73,23226,1400,local_imu_rotation_prior,1
legacy,1660857496.1700959,1660857496.170096,102.5688488483429,102.972288826,1,0.201719999313,0.571851748497,3.44976518916,0.571851748497,3.44976518916,0,0,0.024436438934031426,1,1,0,0,ac0fd970dbace333,23581,1400,local_imu_rotation_prior,1
legacy,1660857496.270956,1660857496.270956,102.66970896720886,103.073148926,1,0.201719999313,0.59015426481,2.65169319163,0.59015426481,2.65169319163,0,0,0.025070731575178796,1,1,0,0,f5df74502c1bc060,24362,1400,local_imu_rotation_prior,1
legacy,1660857496.3718159,1660857496.371816,102.77056884765625,103.174008826,1,0.201719999313,0.592765302232,2.11237390682,0.592765302232,2.11237390682,0,0,0.023844090281948283,1,1,0,0,726c780f0d33bb93,24734,1400,local_imu_rotation_prior,1
legacy,1660857496.472676,1660857496.472676,102.87142896652222,103.274868926,1,0.201720237732,0.577726007202,2.49839064416,0.577726007202,2.49839064416,0,0,0.023291059032375674,1,1,0,0,c3cc8d8cbc9b1133,25006,1400,local_imu_rotation_prior,1
legacy,1660857496.5735359,1660857496.573536,102.9722888469696,103.375728826,1,0.201720237732,0.559239539583,2.1356697382,0.559239539583,2.1356697382,0,0,0.023960531011564725,2,1,0,0,0a7178c726e3b161,25207,1400,local_imu_rotation_prior,1
legacy,1660857496.674396,1660857496.674396,103.07314896583557,103.476588926,1,0.201720237732,0.555028310269,2.71445994654,0.555028310269,2.71445994654,0,0,0.022290690311975985,1,1,0,0,f03178ab182d8909,25422,1400,local_imu_rotation_prior,1
legacy,1660857496.7752559,1660857496.775256,103.17400884628296,103.577448826,1,0.201719760895,0.562097677406,3.20627929799,0.562097677406,3.20627929799,0,0,0.02324008197495329,1,1,0,0,97fb7f97d63f72cd,25757,1400,local_imu_rotation_prior,1
legacy,1660857496.876116,1660857496.876116,103.27486896514893,103.678308926,1,0.201653003693,0.571516591717,2.79009794687,0.571516591717,2.79009794687,0,0,0.022134166703973668,1,1,0,0,2758c6d1079af7a9,26182,1400,local_imu_rotation_prior,1
legacy,1660857496.9769759,1660857496.976976,103.37572884559631,103.779168826,1,0.201653003693,0.571079104046,2.91219838851,0.571079104046,2.91219838851,0,0,0.022530458651557898,1,1,0,0,c9396ce90d67bd07,26836,1400,local_imu_rotation_prior,1
legacy,1660857497.077769,1660857497.077769,103.47652196884155,103.879961926,1,0.201719999313,0.571867050548,2.84825250657,0.571867050548,2.84825250657,0,0,0.022491198070825443,1,1,0,0,4c0513722d471daa,28966,1400,local_imu_rotation_prior,1
legacy,1660857497.1786289,1660857497.178629,103.57738184928894,103.980821826,1,0.201719999313,0.569210927865,2.39364827364,0.569210927865,2.39364827364,0,0,0.022518355847538,1,1,0,0,51be8e069f6d179c,28906,1400,local_imu_rotation_prior,1
legacy,1660857497.279489,1660857497.279489,103.67824196815491,104.081681926,1,0.201719999313,0.568774440733,2.85742911574,0.568774440733,2.85742911574,0,0,0.02209587592947563,1,1,0,0,08464463cf1217e8,28969,1400,local_imu_rotation_prior,1
legacy,1660857497.3803489,1660857497.380349,103.7791018486023,104.182541826,1,0.201719999313,0.582273906263,3.04325334231,0.582273906263,3.04325334231,0,0,0.02135681646141685,1,1,0,0,c53f00a93ec8c9f6,28961,1400,local_imu_rotation_prior,1
legacy,1660857497.481209,1660857497.481209,103.87996196746826,104.283401926,1,0.201719999313,0.591242955593,3.007525923,0.591242955593,3.007525923,0,0,0.022303380766950015,1,1,0,0,6678b1e30684153d,28969,1400,local_imu_rotation_prior,1
legacy,1660857497.5820689,1660857497.582069,103.98082184791565,104.384261826,1,0.201719999313,0.602802380355,3.17743725545,0.602802380355,3.17743725545,0,0,0.022965657133541494,1,1,0,0,3878fcc8ca9c23e2,28911,1400,local_imu_rotation_prior,1
legacy,1660857497.682929,1660857497.682929,104.08168196678162,104.485121926,1,0.201719999313,0.584620268414,3.12388830451,0.584620268414,3.12388830451,0,0,0.021916449873408836,1,1,0,0,a6724e729b7f9661,28952,1400,local_imu_rotation_prior,1
legacy,1660857497.7837889,1660857497.783789,104.182541847229,104.585981826,1,0.201719999313,0.574231771673,2.98757904165,0.574231771673,2.98757904165,0,0,0.021656433504706783,1,1,0,0,237e8a448dafebb9,28892,1400,local_imu_rotation_prior,1
legacy,1660857497.884649,1660857497.884649,104.28340196609497,104.686841926,1,0.201662778854,0.577286235717,3.49048758255,0.577286235717,3.49048758255,0,0,0.021876635316584726,1,1,0,0,6ca000b9b153de2f,28881,1400,local_imu_rotation_prior,1
legacy,1660857497.985508,1660857497.985508,104.38426089286804,104.787700926,1,0.201662778854,0.584513838031,3.6345367801,0.584513838031,3.6345367801,0,0,0.022202607194077635,1,1,0,0,08a6d912d1a62aa8,28918,1400,local_imu_rotation_prior,1
legacy,1660857498.0863121,1660857498.086312,104.48506498336792,104.888505026,1,0.201720237732,0.59069690606,3.3933823772,0.59069690606,3.3933823772,0,0,0.0234335534186539,1,1,0,0,70d952f758656dcf,28855,1400,local_imu_rotation_prior,1
legacy,1660857498.1871719,1660857498.187172,104.58592486381531,104.989364826,1,0.201720237732,0.601704414146,3.81373175107,0.601704414146,3.81373175107,0,0,0.02346677801442898,1,1,0,0,5321666e4521986c,28917,1400,local_imu_rotation_prior,1
legacy,1660857498.2880321,1660857498.288032,104.68678498268127,105.090225026,1,0.201719999313,0.603417096852,3.51306902641,0.603417096852,3.51306902641,0,0,0.023221845902756156,1,1,0,0,3814496e4d0e0d7b,28881,1400,local_imu_rotation_prior,1
legacy,1660857498.3888919,1660857498.388892,104.78764486312866,105.191084826,1,0.201719999313,0.605441335053,3.38831994402,0.605441335053,3.38831994402,0,0,0.024103028737289214,1,1,0,0,57cd1ea717e71bc0,28895,1400,local_imu_rotation_prior,1
legacy,1660857498.4897521,1660857498.489752,104.88850498199463,105.291945026,1,0.201719999313,0.597204410672,3.53953258779,0.597204410672,3.53953258779,0,0,0.023672402113386073,1,1,0,0,c9c71fb3928197cb,28896,1400,local_imu_rotation_prior,1
legacy,1660857498.5906119,1660857498.590612,104.98936486244202,105.392804826,1,0.201719999313,0.604718020716,3.8796641897,0.604718020716,3.8796641897,0,0,0.02302895753330501,1,1,0,0,403c74df0acbc100,28902,1400,local_imu_rotation_prior,1
legacy,1660857498.6914721,1660857498.691472,105.09022498130798,105.493665026,1,0.201719999313,0.607735066196,3.67751509859,0.607735066196,3.67751509859,0,0,0.022146259472106716,1,1,0,0,7ab6af36f88e4614,28871,1400,local_imu_rotation_prior,1
legacy,1660857498.7923319,1660857498.792332,105.19108486175537,105.594524826,1,0.201719999313,0.615083666338,3.87128786373,0.615083666338,3.87128786373,0,0,0.02135676540043148,1,1,0,0,bc9f822d79e16bbe,28902,1400,local_imu_rotation_prior,1
legacy,1660857498.8931921,1660857498.893192,105.29194498062134,105.695385026,1,0.201663970947,0.60895340181,3.56344217697,0.60895340181,3.56344217697,0,0,0.020645874322976203,1,1,0,0,7be5c27640605f02,28902,1400,local_imu_rotation_prior,1
legacy,1660857498.9940519,1660857498.994052,105.39280486106873,105.796244826,1,0.201663970947,0.631740942726,3.16959512707,0.631740942726,3.16959512707,0,0,0.02129718201538188,1,1,0,0,c3b629019a39e164,28891,1400,local_imu_rotation_prior,1
legacy,1660857499.1957159,1660857499.195716,105.59446883201599,105.997908826,1,0.201719999313,0.646956945092,3.35805433628,0.646956945092,3.35805433628,0,0,0.018586680971493477,3,1,0,0,909a1c90e51fe932,28911,1400,local_imu_rotation_prior,1
legacy,1660857499.296576,1660857499.296576,105.69532895088196,106.098768926,1,0.201719999313,0.649712273521,3.36278178941,0.649712273521,3.36278178941,0,1.20741826973e-06,0.020807248935120048,3,1,0,0,eb6fd08d379ef07f,28924,1400,local_imu_rotation_prior,1
legacy,1660857499.3974359,1660857499.397436,105.79618883132935,106.199628826,1,0.201719999313,0.664244175387,3.69725959636,0.664244175387,3.69725959636,0,0,0.022779065604097145,1,1,0,0,c8e43e52796bd8ba,28938,1400,local_imu_rotation_prior,1
legacy,1660857499.498296,1660857499.498296,105.89704895019531,106.300488926,1,0.201719999313,0.6596328946,3.46865110841,0.6596328946,3.46865110841,0,0,0.020736010181675996,1,1,0,0,7322dfd9a412c17d,28898,1400,local_imu_rotation_prior,1
legacy,1660857499.5991559,1660857499.599156,105.9979088306427,106.401348826,1,0.201719999313,0.655778906648,3.40437261462,0.655778906648,3.40437261462,0,0,0.02104669091273016,1,1,0,0,878f2494acd1fc6a,28869,1400,local_imu_rotation_prior,1
legacy,1660857499.700016,1660857499.700016,106.09876894950867,106.502208926,1,0.201719999313,0.640236887965,3.20669376274,0.640236887965,3.20669376274,0,0,0.020730019379433154,1,1,0,0,fbead33c7021cf95,28913,1400,local_imu_rotation_prior,1
legacy,1660857499.8008759,1660857499.800876,106.19962882995605,106.603068826,1,0.201719999313,0.648482766898,3.04721356488,0.648482766898,3.04721356488,0,0,0.01903996530038837,1,1,0,0,270f0565294720ef,26912,1400,local_imu_rotation_prior,1
legacy,1660857499.901736,1660857499.901736,106.30048894882202,106.703928926,1,0.201664924622,0.663980357264,3.15336819414,0.663980357264,3.15336819414,0,0,0.022454295157804154,1,1,0,0,858a68f812d3cc19,26401,1400,local_imu_rotation_prior,1
legacy,1660857500.0025411,1660857500.002541,106.40129399299622,106.804734026,1,0.201664924622,0.654616660695,3.4162134105,0.654616660695,3.4162134105,0,0,0.019838304451856987,1,1,0,0,3602a4ccebf6e0fe,26072,1400,local_imu_rotation_prior,1
legacy,1660857500.1034009,1660857500.103401,106.5021538734436,106.905593826,1,0.201719045639,0.645924271635,3.13992375184,0.645924271635,3.13992375184,0,0,0.02312937988604452,1,1,0,0,15744db62927279e,25967,1400,local_imu_rotation_prior,1
legacy,1660857500.2042611,1660857500.204261,106.60301399230957,107.006454026,1,0.201719045639,0.657493884638,3.15991474568,0.657493884638,3.15991474568,0,0,0.019965641333224735,1,1,0,0,5ca4682906ee6664,25840,1400,local_imu_rotation_prior,1
legacy,1660857500.30512,1660857500.30512,106.70387291908264,107.107312926,1,0.201719999313,0.670753447925,3.44171836952,0.670753447925,3.44171836952,0,0,0.020073268131091025,1,1,0,0,d4fab2f26db022cf,25758,1400,local_imu_rotation_prior,1
legacy,1660857500.4059801,1660857500.40598,106.80473303794861,107.208173026,1,0.201719999313,0.676890871368,3.24626493759,0.676890871368,3.24626493759,0,0,0.02358967793058712,1,1,0,0,0eb5ab755578ca55,25227,1400,local_imu_rotation_prior,1
legacy,1660857500.50684,1660857500.50684,106.905592918396,107.309032926,1,0.403439998627,0.681120411614,3.30917168725,0.681120411614,3.30917168725,0,0,0.02125573174775387,1,1,0,0,b22e6af2a5232922,24188,1400,local_imu_rotation_prior,1
legacy,1660857500.6077001,1660857500.6077,107.00645303726196,107.409893026,1,0.403439998627,0.661789755036,3.10266971295,0.661789755036,3.10266971295,0,0,0.020158945842787424,1,1,0,0,88915186301a1333,23810,1400,local_imu_rotation_prior,1
legacy,1660857500.70856,1660857500.70856,107.10731291770935,107.510752926,1,0.403439998627,0.654169506297,2.85621077108,0.654169506297,2.85621077108,0,0,0.021059197021625422,1,1,0,0,be55a9953a5597fa,24028,1400,local_imu_rotation_prior,1
legacy,1660857500.8094201,1660857500.80942,107.20817303657532,107.611613026,1,0.403439998627,0.664986072554,2.72866239204,0.664986072554,2.72866239204,0,0,0.02431873507065445,1,1,0,0,7e160ba1c6a87fe8,24068,1400,local_imu_rotation_prior,1
legacy,1660857500.91028,1660857500.91028,107.3090329170227,107.712472926,1,0.403383970261,0.668872362346,3.00732917743,0.668872362346,3.00732917743,0,0,0.020932493574447496,1,1,0,0,d22da0053a321889,24072,1400,local_imu_rotation_prior,1
legacy,1660857501.0110841,1660857501.011084,107.40983700752258,107.813277026,1,0.403383970261,0.660765919221,2.83882503741,0.660765919221,2.83882503741,0,0,0.02431447341112029,1,1,0,0,02593351a7f72309,24042,1400,local_imu_rotation_prior,1
legacy,1660857501.111944,1660857501.111944,107.51069688796997,107.914136926,1,0.403383970261,0.62984343496,1.59506279591,0.62984343496,1.59506279591,0,0,0.026279946736415566,2,1,0,0,7c0e39e6d31911c7,23923,1400,local_imu_rotation_prior,1
legacy,1660857501.2128041,1660857501.212804,107.61155700683594,108.014997026,1,0.403383970261,0.618126913944,1.77588939507,0.618126913944,1.77588939507,0,0,0.022774801429539887,1,1,0,0,c13c1f90633badc8,23910,1400,local_imu_rotation_prior,1
legacy,1660857501.313664,1660857501.313664,107.71241688728333,108.115856926,1,0.201719999313,0.618694966026,1.63908725877,0.618694966026,1.63908725877,0,0,0.020406047767818174,2,1,0,0,4b17204d553d2d1c,23927,1400,local_imu_rotation_prior,1
legacy,1660857501.4145241,1660857501.414524,107.81327700614929,108.216717026,1,0.201719999313,0.62415652766,2.32042734394,0.62415652766,2.32042734394,0,0,0.02349109956346053,2,1,0,0,452fa6b998050c99,23866,1400,local_imu_rotation_prior,1
legacy,1660857501.515384,1660857501.515384,107.91413688659668,108.317576926,1,0.201719999313,0.599860247508,1.77302803639,0.599860247508,1.77302803639,0,0,0.026187992490366532,2,1,0,0,935facf5026a65ff,23361,1400,local_imu_rotation_prior,1
legacy,1660857501.6162441,1660857501.616244,108.01499700546265,108.418437026,1,0.201719999313,0.617468994387,1.48421291915,0.617468994387,1.48421291915,0,0,0.024220437343132548,1,1,0,0,9454a03323f87d45,24440,1400,local_imu_rotation_prior,1
legacy,1660857501.717104,1660857501.717104,108.11585688591003,108.519296926,1,0.201719999313,0.618210401649,1.38293841593,0.618210401649,1.38293841593,0,0,0.02629930215373471,1,1,0,0,a7456e54f2571b40,24468,1400,local_imu_rotation_prior,1
legacy,1660857501.8179641,1660857501.817964,108.216717004776,108.620157026,1,0.201719999313,0.642763437847,2.11028890162,0.642763437847,2.11028890162,0,0,0.027301842265173813,1,1,0,0,1cc8ffc6f7f6d4c8,24920,1397,local_imu_rotation_prior,1
legacy,1660857501.918824,1660857501.918824,108.31757688522339,108.721016926,1,0.201663970947,0.667585051311,1.43766826945,0.667585051311,1.43766826945,0,0,0.02767314501338247,1,1,0,0,c6bedfb9e58a48e6,25717,1320,local_imu_rotation_prior,1
legacy,1660857502.019628,1660857502.019628,108.41838097572327,108.821820926,1,0.201663970947,0.667038279515,1.39034700783,0.667038279515,1.39034700783,0,0,0.029080878442547635,1,1,0,0,b5be3bbdbbf80eb4,26944,1300,local_imu_rotation_prior,1
legacy,1660857502.1204879,1660857502.120488,108.51924085617065,108.922680826,1,0.201719999313,0.654708389751,1.32347931436,0.654708389751,1.32347931436,0,0,0.030128808964919564,1,1,0,0,91f77fc52e8a5a05,28496,1235,local_imu_rotation_prior,1
legacy,1660857502.221348,1660857502.221348,108.62010097503662,109.023540926,1,0.201719999313,0.675166251536,1.95403480855,0.674331274705,2.14226417043,0,0.681738847128,0.030957060716702196,1,1,0,1,52a4c8717b52827d,28613,1191,local_imu_rotation_prior,1
legacy,1660857502.3222079,1660857502.322208,108.72096085548401,109.124400826,1,0.201719045639,0.696457779621,2.17226730316,0.696127228446,2.36850670408,0,0.269539260981,0.03319869923759754,1,1,0,1,25809861cad4e933,28535,1151,local_imu_rotation_prior,1
legacy,1660857502.423068,1660857502.423068,108.82182097434998,109.225260926,1,0.201719045639,0.713221444239,2.45558442585,0.711847001202,3.40742939832,0,1.45530261697,0.03391247755060733,1,1,0,1,e670cdd223749d41,28476,1090,local_imu_rotation_prior,1
legacy,1660857502.523927,1660857502.523927,108.92267990112305,109.326119926,1,0.201719760895,0.729985838542,2.71621982373,0.728073256898,4.23957235768,0,1.84489180249,0.03716397373650785,2,1,0,1,e78346b679244153,28376,1041,local_imu_rotation_prior,1
legacy,1660857502.6247871,1660857502.624787,109.02354001998901,109.426980026,1,0.201719760895,0.757749840796,3.23647877856,0.756016529348,5.00456342483,0,1.85198060575,0.04072752877701851,2,1,0,1,2ac3ba9abdb2f96c,28056,1029,local_imu_rotation_prior,1
legacy,1660857502.725647,1660857502.725647,109.1243999004364,109.527839926,1,0.201720237732,0.796079253804,4.66596338502,0.794908621379,5.89025364365,0,1.27741579795,0.1356912493502172,1,1,0,1,886dd1377bff6786,27906,975,local_imu_rotation_prior,1
legacy,1660857502.8265071,1660857502.826507,109.22526001930237,109.628700026,1,0.201720237732,0.828772506241,4.74186474101,0.826808456343,6.60687415421,0,2.12034197634,0.40085676663040687,3,1,0,1,9475d99a4a8dcd42,27741,965,local_imu_rotation_prior,1
legacy,1660857502.927367,1660857502.927367,109.32611989974976,109.729559926,1,0.201663970947,0.849963832387,6.40072636299,0.849459376549,7.05810545409,0,0.66414315248,1.1582798306548667,1,1,0,1,2d5dd83d201abced,27636,961,local_imu_rotation_prior,1
legacy,1660857503.0281711,1660857503.028171,109.42692399024963,109.830364026,1,0.201663970947,0.872636461086,6.91748367281,0.871860576128,8.28461430638,0,1.40149403565,1.591931195565328,1,1,0,1,ed588bf5ea455c66,27707,950,local_imu_rotation_prior,1
