pipeline,stamp,gt_supported,exclude_reason,gt_left_stamp,gt_right_stamp,gt_bracket_width_s,nearest_gt_dt_s
legacy,1660857783.6048119,1,,1660857783.403092,1660857783.6048121,0.201720237732,2.38418579102e-07
legacy,1660857783.705672,1,,1660857783.6048121,1660857783.806532,0.201719760895,0.100859880447
legacy,1660857783.8065319,1,,1660857783.806532,1660857784.008196,0.201664209366,0
legacy,1660857783.907392,1,,1660857783.806532,1660857784.008196,0.201664209366,0.1008040905
legacy,1660857784.0081961,1,,1660857784.008196,1660857784.209916,0.201719999313,0
legacy,1660857784.109056,1,,1660857784.008196,1660857784.209916,0.201719999313,0.100859880447
legacy,1660857784.2099161,1,,1660857784.209916,1660857784.411636,0.201719999313,0
legacy,1660857784.310776,1,,1660857784.209916,1660857784.411636,0.201719999313,0.100859880447
legacy,1660857784.4116361,1,,1660857784.411636,1660857784.613356,0.201719999313,0
legacy,1660857784.512496,1,,1660857784.411636,1660857784.613356,0.201719999313,0.100859880447
legacy,1660857784.6133561,1,,1660857784.613356,1660857784.815075,0.20171880722,0
legacy,1660857784.714215,1,,1660857784.613356,1660857784.815075,0.20171880722,0.100858926773
legacy,1660857784.8150749,1,,1660857784.815075,1660857785.016739,0.201663970947,0
legacy,1660857784.915935,1,,1660857784.815075,1660857785.016739,0.201663970947,0.100803852081
legacy,1660857785.0167389,1,,1660857785.016739,1660857785.218459,0.201719999313,0
legacy,1660857785.117599,1,,1660857785.016739,1660857785.218459,0.201719999313,0.100859880447
legacy,1660857785.2184589,1,,1660857785.218459,1660857785.420179,0.201719999313,0
legacy,1660857785.319319,1,,1660857785.218459,1660857785.420179,0.201719999313,0.100859880447
legacy,1660857785.4201789,1,,1660857785.420179,1660857785.621899,0.201719999313,0
legacy,1660857785.521039,1,,1660857785.420179,1660857785.621899,0.201719999313,0.100859880447
legacy,1660857785.6218989,1,,1660857785.621899,1660857785.823619,0.201719999313,0
legacy,1660857785.722759,1,,1660857785.621899,1660857785.823619,0.201719999313,0.100859880447
legacy,1660857785.8236189,1,,1660857785.823619,1660857786.025282,0.201663017273,0
legacy,1660857785.924479,1,,1660857785.823619,1660857786.025282,0.201663017273,0.100802898407
legacy,1660857786.0252819,1,,1660857786.025282,1660857786.227002,0.201719999313,0
legacy,1660857786.126142,1,,1660857786.025282,1660857786.227002,0.201719999313,0.100859880447
legacy,1660857786.2270019,1,,1660857786.227002,1660857786.428721,0.201719045639,0
legacy,1660857786.327862,1,,1660857786.227002,1660857786.428721,0.201719045639,0.100858926773
legacy,1660857786.428721,1,,1660857786.428721,1660857786.630441,0.201719999313,0
legacy,1660857786.5295811,1,,1660857786.428721,1660857786.630441,0.201719999313,0.100859880447
legacy,1660857786.630441,1,,1660857786.630441,1660857786.832161,0.201719999313,0
legacy,1660857786.7313011,1,,1660857786.630441,1660857786.832161,0.201719999313,0.100859880447
legacy,1660857786.8321609,1,,1660857786.832161,1660857787.033825,0.201663970947,0
legacy,1660857786.9330211,1,,1660857786.832161,1660857787.033825,0.201663970947,0.100803852081
legacy,1660857787.0338249,1,,1660857787.033825,1660857787.235545,0.201719999313,0
legacy,1660857787.134685,1,,1660857787.033825,1660857787.235545,0.201719999313,0.100859880447
legacy,1660857787.2355449,1,,1660857787.235545,1660857787.437265,0.201719999313,0
legacy,1660857787.336405,1,,1660857787.235545,1660857787.437265,0.201719999313,0.100859880447
legacy,1660857787.4372649,1,,1660857787.437265,1660857787.638985,0.201719999313,0
legacy,1660857787.538125,1,,1660857787.437265,1660857787.638985,0.201719999313,0.100859880447
legacy,1660857787.6389849,1,,1660857787.638985,1660857787.840705,0.201719999313,0
legacy,1660857787.739845,1,,1660857787.638985,1660857787.840705,0.201719999313,0.100859880447
legacy,1660857787.8407049,1,,1660857787.840705,1660857788.0423687,0.201663732529,0
legacy,1660857787.941565,1,,1660857787.840705,1660857788.0423687,0.201663732529,0.100803613663
legacy,1660857788.0423689,1,,1660857788.0423687,1660857788.2440877,0.201719045639,2.38418579102e-07
legacy,1660857788.1432281,1,,1660857788.0423687,1660857788.2440877,0.201719045639,0.10085940361
legacy,1660857788.2440879,1,,1660857788.2440877,1660857788.445808,0.201720237732,2.38418579102e-07
legacy,1660857788.3449481,1,,1660857788.2440877,1660857788.445808,0.201720237732,0.100859880447
legacy,1660857788.4458079,1,,1660857788.445808,1660857788.647528,0.201719999313,0
legacy,1660857788.5466681,1,,1660857788.445808,1660857788.647528,0.201719999313,0.100859880447
legacy,1660857788.6475279,1,,1660857788.647528,1660857788.849248,0.201719999313,0
legacy,1660857788.7483881,1,,1660857788.647528,1660857788.849248,0.201719999313,0.100859880447
legacy,1660857788.8492479,1,,1660857788.849248,1660857789.050912,0.201663970947,0
legacy,1660857788.9501081,1,,1660857788.849248,1660857789.050912,0.201663970947,0.100803852081
legacy,1660857789.0509119,1,,1660857789.050912,1660857789.252632,0.201719999313,0
legacy,1660857789.151772,1,,1660857789.050912,1660857789.252632,0.201719999313,0.100859880447
legacy,1660857789.2526319,1,,1660857789.252632,1660857789.454352,0.201719999313,0
legacy,1660857789.353492,1,,1660857789.252632,1660857789.454352,0.201719999313,0.100859880447
legacy,1660857789.4543519,1,,1660857789.454352,1660857789.656072,0.201719999313,0
legacy,1660857789.555212,1,,1660857789.454352,1660857789.656072,0.201719999313,0.100859880447
legacy,1660857789.6560719,1,,1660857789.656072,1660857789.857791,0.201719045639,0
legacy,1660857789.756932,1,,1660857789.656072,1660857789.857791,0.201719045639,0.100858926773
legacy,1660857789.8577909,1,,1660857789.857791,1660857790.059462,0.201671123505,0
legacy,1660857789.9586511,1,,1660857789.857791,1660857790.059462,0.201671123505,0.100811004639
legacy,1660857790.0594621,1,,1660857790.059462,1660857790.261182,0.201719999313,0
legacy,1660857790.160322,1,,1660857790.059462,1660857790.261182,0.201719999313,0.100859880447
legacy,1660857790.2611821,1,,1660857790.261182,1660857790.462902,0.201719999313,0
legacy,1660857790.362042,1,,1660857790.261182,1660857790.462902,0.201719999313,0.100859880447
legacy,1660857790.4629021,1,,1660857790.462902,1660857790.664622,0.201719999313,0
legacy,1660857790.5637619,1,,1660857790.462902,1660857790.664622,0.201719999313,0.100859880447
legacy,1660857790.6646221,1,,1660857790.664622,1660857790.866342,0.201719999313,0
legacy,1660857790.7654819,1,,1660857790.664622,1660857790.866342,0.201719999313,0.100859880447
legacy,1660857790.8663421,1,,1660857790.866342,1660857791.067998,0.201655864716,0
legacy,1660857790.9672019,1,,1660857790.866342,1660857791.067998,0.201655864716,0.100795984268
legacy,1660857791.0679979,1,,1660857791.067998,1660857791.269718,0.201719999313,0
legacy,1660857791.1688581,1,,1660857791.067998,1660857791.269718,0.201719999313,0.100859880447
legacy,1660857791.2697179,1,,1660857791.269718,1660857791.471438,0.201719999313,0
legacy,1660857791.3705781,1,,1660857791.269718,1660857791.471438,0.201719999313,0.100859880447
legacy,1660857791.4714379,1,,1660857791.471438,1660857791.673157,0.201719045639,0
legacy,1660857791.572298,1,,1660857791.471438,1660857791.673157,0.201719045639,0.100858926773
legacy,1660857791.673157,1,,1660857791.673157,1660857791.874877,0.201719999313,0
legacy,1660857791.7740171,1,,1660857791.673157,1660857791.874877,0.201719999313,0.100859880447
legacy,1660857791.874877,1,,1660857791.874877,1660857792.076541,0.201663970947,0
legacy,1660857791.9757371,1,,1660857791.874877,1660857792.076541,0.201663970947,0.100803852081
legacy,1660857792.0765409,1,,1660857792.076541,1660857792.278261,0.201719999313,0
legacy,1660857792.1774011,1,,1660857792.076541,1660857792.278261,0.201719999313,0.100859880447
legacy,1660857792.2782609,1,,1660857792.278261,1660857792.479981,0.201719999313,0
legacy,1660857792.3791211,1,,1660857792.278261,1660857792.479981,0.201719999313,0.100859880447
legacy,1660857792.4799809,1,,1660857792.479981,1660857792.681701,0.201719999313,0
legacy,1660857792.5808411,1,,1660857792.479981,1660857792.681701,0.201719999313,0.100859880447
legacy,1660857792.6817009,1,,1660857792.681701,1660857792.883421,0.201719999313,0
legacy,1660857792.7825611,1,,1660857792.681701,1660857792.883421,0.201719999313,0.100859880447
legacy,1660857792.8834209,1,,1660857792.883421,1660857793.085084,0.201663017273,0
legacy,1660857792.9842811,1,,1660857792.883421,1660857793.085084,0.201663017273,0.100802898407
legacy,1660857793.085084,1,,1660857793.085084,1660857793.286804,0.201719999313,0
legacy,1660857793.1859441,1,,1660857793.085084,1660857793.286804,0.201719999313,0.100859880447
legacy,1660857793.286804,1,,1660857793.286804,1660857793.488523,0.201719045639,0
legacy,1660857793.3876641,1,,1660857793.286804,1660857793.488523,0.201719045639,0.100858926773
legacy,1660857793.488523,1,,1660857793.488523,1660857793.690243,0.201719999313,0
legacy,1660857793.5893829,1,,1660857793.488523,1660857793.690243,0.201719999313,0.100859880447
legacy,1660857793.690243,1,,1660857793.690243,1660857793.8919628,0.201719760895,0
legacy,1660857793.7911029,1,,1660857793.690243,1660857793.8919628,0.201719760895,0.100859880447
legacy,1660857793.891963,1,,1660857793.8919628,1660857794.093627,0.201664209366,2.38418579102e-07
legacy,1660857793.9928229,1,,1660857793.8919628,1660857794.093627,0.201664209366,0.1008040905
legacy,1660857794.093627,1,,1660857794.093627,1660857794.295347,0.201719999313,0
legacy,1660857794.1944871,1,,1660857794.093627,1660857794.295347,0.201719999313,0.100859880447
legacy,1660857794.295347,1,,1660857794.295347,1660857794.497067,0.201719999313,0
legacy,1660857794.3962071,1,,1660857794.295347,1660857794.497067,0.201719999313,0.100859880447
legacy,1660857794.497067,1,,1660857794.497067,1660857794.698787,0.201719999313,0
legacy,1660857794.5979271,1,,1660857794.497067,1660857794.698787,0.201719999313,0.100859880447
legacy,1660857794.698787,1,,1660857794.698787,1660857794.900507,0.201719999313,0
legacy,1660857794.7996471,1,,1660857794.698787,1660857794.900507,0.201719999313,0.100859880447
legacy,1660857794.900507,1,,1660857794.900507,1660857795.102171,0.201663970947,0
legacy,1660857795.0013111,1,,1660857794.900507,1660857795.102171,0.201663970947,0.1008040905
legacy,1660857795.1021709,1,,1660857795.102171,1660857795.30389,0.201719045639,0
legacy,1660857795.2030301,1,,1660857795.102171,1660857795.30389,0.201719045639,0.100859165192
legacy,1660857795.30389,1,,1660857795.30389,1660857795.50561,0.201719999313,0
legacy,1660857795.4047501,1,,1660857795.30389,1660857795.50561,0.201719999313,0.100859880447
legacy,1660857795.50561,1,,1660857795.50561,1660857795.70733,0.201719999313,0
legacy,1660857795.6064701,1,,1660857795.50561,1660857795.70733,0.201719999313,0.100859880447
legacy,1660857795.70733,1,,1660857795.70733,1660857795.9090502,0.201720237732,0
legacy,1660857795.8081901,1,,1660857795.70733,1660857795.9090502,0.201720237732,0.100860118866
legacy,1660857795.90905,1,,1660857795.70733,1660857795.9090502,0.201720237732,2.38418579102e-07
legacy,1660857796.0098541,1,,1660857795.9090502,1660857796.110714,0.201663732529,0.100803852081
legacy,1660857796.110714,1,,1660857796.110714,1660857796.312434,0.201719999313,0
legacy,1660857796.2115741,1,,1660857796.110714,1660857796.312434,0.201719999313,0.100859880447
legacy,1660857796.312434,1,,1660857796.312434,1660857796.514154,0.201719999313,0
legacy,1660857796.4132941,1,,1660857796.312434,1660857796.514154,0.201719999313,0.100859880447
legacy,1660857796.514154,1,,1660857796.514154,1660857796.715874,0.201719999313,0
legacy,1660857796.6150141,1,,1660857796.514154,1660857796.715874,0.201719999313,0.100859880447
legacy,1660857796.715874,1,,1660857796.715874,1660857796.917593,0.201719045639,0
legacy,1660857796.8167341,1,,1660857796.715874,1660857796.917593,0.201719045639,0.100858926773
legacy,1660857796.917593,1,,1660857796.917593,1660857797.119256,0.201663017273,0
legacy,1660857797.0183959,1,,1660857796.917593,1660857797.119256,0.201663017273,0.100802898407
legacy,1660857797.119256,1,,1660857797.119256,1660857797.320976,0.201719999313,0
legacy,1660857797.2201159,1,,1660857797.119256,1660857797.320976,0.201719999313,0.100859880447
legacy,1660857797.320976,1,,1660857797.320976,1660857797.522696,0.201719999313,0
legacy,1660857797.4218359,1,,1660857797.320976,1660857797.522696,0.201719999313,0.100859880447
legacy,1660857797.522696,1,,1660857797.522696,1660857797.724416,0.201719999313,0
legacy,1660857797.6235559,1,,1660857797.522696,1660857797.724416,0.201719999313,0.100859880447
legacy,1660857797.724416,1,,1660857797.724416,1660857797.926136,0.201719999313,0
legacy,1660857797.8252759,1,,1660857797.724416,1660857797.926136,0.201719999313,0.100859880447
legacy,1660857797.926136,1,,1660857797.926136,1660857798.1278,0.201663970947,0
legacy,1660857798.0269401,1,,1660857797.926136,1660857798.1278,0.201663970947,0.1008040905
legacy,1660857798.1278,1,,1660857798.1278,1660857798.32952,0.201719999313,0
legacy,1660857798.2286601,1,,1660857798.1278,1660857798.32952,0.201719999313,0.100859880447
legacy,1660857798.32952,1,,1660857798.32952,1660857798.53124,0.201719999313,0
legacy,1660857798.4303801,1,,1660857798.32952,1660857798.53124,0.201719999313,0.100859880447
legacy,1660857798.53124,1,,1660857798.53124,1660857798.732959,0.201719045639,0
legacy,1660857798.6320989,1,,1660857798.53124,1660857798.732959,0.201719045639,0.100858926773
legacy,1660857798.732959,1,,1660857798.732959,1660857798.934679,0.201719999313,0
legacy,1660857798.8338189,1,,1660857798.732959,1660857798.934679,0.201719999313,0.100859880447
legacy,1660857798.934679,1,,1660857798.934679,1660857799.136343,0.201663970947,0
legacy,1660857799.0354829,1,,1660857798.934679,1660857799.136343,0.201663970947,0.100803852081
legacy,1660857799.136343,1,,1660857799.136343,1660857799.338063,0.201719999313,0
legacy,1660857799.2372029,1,,1660857799.136343,1660857799.338063,0.201719999313,0.100859880447
legacy,1660857799.338063,1,,1660857799.338063,1660857799.539783,0.201719999313,0
legacy,1660857799.4389229,1,,1660857799.338063,1660857799.539783,0.201719999313,0.100859880447
legacy,1660857799.539783,1,,1660857799.539783,1660857799.741503,0.201719999313,0
legacy,1660857799.6406429,1,,1660857799.539783,1660857799.741503,0.201719999313,0.100859880447
legacy,1660857799.741503,1,,1660857799.741503,1660857799.943223,0.201719999313,0
legacy,1660857799.8423631,1,,1660857799.741503,1660857799.943223,0.201719999313,0.100859880447
legacy,1660857799.943223,1,,1660857799.943223,1660857800.144886,0.201663017273,0
legacy,1660857800.0440259,1,,1660857799.943223,1660857800.144886,0.201663017273,0.100802898407
legacy,1660857800.144886,1,,1660857800.144886,1660857800.346606,0.201719999313,0
legacy,1660857800.2457459,1,,1660857800.144886,1660857800.346606,0.201719999313,0.100859880447
legacy,1660857800.346606,1,,1660857800.346606,1660857800.548325,0.201719045639,0
legacy,1660857800.4474649,1,,1660857800.346606,1660857800.548325,0.201719045639,0.100858926773
legacy,1660857800.5483251,1,,1660857800.548325,1660857800.7500453,0.201720237732,0
legacy,1660857800.6491849,1,,1660857800.548325,1660857800.7500453,0.201720237732,0.100859880447
legacy,1660857800.7500451,1,,1660857800.548325,1660857800.7500453,0.201720237732,2.38418579102e-07
legacy,1660857800.8509049,1,,1660857800.7500453,1660857800.951765,0.201719760895,0.100859642029
legacy,1660857800.9517651,1,,1660857800.951765,1660857801.153429,0.201663970947,0
legacy,1660857801.0525689,1,,1660857800.951765,1660857801.153429,0.201663970947,0.100803852081
legacy,1660857801.153429,1,,1660857801.153429,1660857801.355149,0.201719999313,0
legacy,1660857801.2542889,1,,1660857801.153429,1660857801.355149,0.201719999313,0.100859880447
legacy,1660857801.355149,1,,1660857801.355149,1660857801.556869,0.201719999313,0
legacy,1660857801.4560089,1,,1660857801.355149,1660857801.556869,0.201719999313,0.100859880447
legacy,1660857801.556869,1,,1660857801.556869,1660857801.758589,0.201719999313,0
legacy,1660857801.6577289,1,,1660857801.556869,1660857801.758589,0.201719999313,0.100859880447
legacy,1660857801.758589,1,,1660857801.758589,1660857801.960309,0.201719999313,0
legacy,1660857801.8594489,1,,1660857801.758589,1660857801.960309,0.201719999313,0.100859880447
legacy,1660857801.960309,1,,1660857801.960309,1660857802.161973,0.201663970947,0
legacy,1660857802.0611131,1,,1660857801.960309,1660857802.161973,0.201663970947,0.1008040905
legacy,1660857802.161973,1,,1660857802.161973,1660857802.363692,0.201719045639,0
legacy,1660857802.2628319,1,,1660857802.161973,1660857802.363692,0.201719045639,0.100858926773
legacy,1660857802.363692,1,,1660857802.363692,1660857802.565412,0.201719999313,0
legacy,1660857802.4645519,1,,1660857802.363692,1660857802.565412,0.201719999313,0.100859880447
legacy,1660857802.565412,1,,1660857802.565412,1660857802.767132,0.201719999313,0
legacy,1660857802.6662719,1,,1660857802.565412,1660857802.767132,0.201719999313,0.100859880447
legacy,1660857802.767132,1,,1660857802.767132,1660857802.968852,0.201719999313,0
legacy,1660857802.8679919,1,,1660857802.767132,1660857802.968852,0.201719999313,0.100859880447
legacy,1660857802.968852,1,,1660857802.968852,1660857803.170515,0.201663017273,0
legacy,1660857803.0696549,1,,1660857802.968852,1660857803.170515,0.201663017273,0.100802898407
legacy,1660857803.1705151,1,,1660857803.170515,1660857803.372235,0.201719999313,0
legacy,1660857803.2713749,1,,1660857803.170515,1660857803.372235,0.201719999313,0.100859880447
legacy,1660857803.3722351,1,,1660857803.372235,1660857803.573955,0.201719999313,0
legacy,1660857803.4730949,1,,1660857803.372235,1660857803.573955,0.201719999313,0.100859880447
legacy,1660857803.5739551,1,,1660857803.573955,1660857803.775675,0.201719999313,0
legacy,1660857803.6748149,1,,1660857803.573955,1660857803.775675,0.201719999313,0.100859880447
legacy,1660857803.7756751,1,,1660857803.775675,1660857803.977394,0.201719045639,0
legacy,1660857803.8765349,1,,1660857803.775675,1660857803.977394,0.201719045639,0.100859165192
legacy,1660857803.9773941,1,,1660857803.977394,1660857804.179058,0.201663970947,0
legacy,1660857804.078198,1,,1660857803.977394,1660857804.179058,0.201663970947,0.100803852081
legacy,1660857804.1790581,1,,1660857804.179058,1660857804.380778,0.201719999313,0
legacy,1660857804.279918,1,,1660857804.179058,1660857804.380778,0.201719999313,0.100859880447
legacy,1660857804.3807781,1,,1660857804.380778,1660857804.582498,0.201719999313,0
legacy,1660857804.481638,1,,1660857804.380778,1660857804.582498,0.201719999313,0.100859880447
legacy,1660857804.5824981,1,,1660857804.582498,1660857804.784218,0.201719999313,0
legacy,1660857804.683358,1,,1660857804.582498,1660857804.784218,0.201719999313,0.100859880447
legacy,1660857804.7842181,1,,1660857804.784218,1660857804.985938,0.201719999313,0
legacy,1660857804.885078,1,,1660857804.784218,1660857804.985938,0.201719999313,0.100859880447
legacy,1660857804.9859381,1,,1660857804.985938,1660857805.1876018,0.201663732529,0
legacy,1660857805.0867419,1,,1660857804.985938,1660857805.1876018,0.201663732529,0.100803852081
legacy,1660857805.187602,1,,1660857805.1876018,1660857805.389322,0.201720237732,2.38418579102e-07
legacy,1660857805.2884619,1,,1660857805.1876018,1660857805.389322,0.201720237732,0.100860118866
legacy,1660857805.389322,1,,1660857805.389322,1660857805.591042,0.201719999313,0
legacy,1660857805.4901819,1,,1660857805.389322,1660857805.591042,0.201719999313,0.100859880447
legacy,1660857805.591042,1,,1660857805.591042,1660857805.792761,0.201719045639,0
legacy,1660857805.691901,1,,1660857805.591042,1660857805.792761,0.201719045639,0.100858926773
legacy,1660857805.7927611,1,,1660857805.792761,1660857805.994481,0.201719999313,0
legacy,1660857805.893621,1,,1660857805.792761,1660857805.994481,0.201719999313,0.100859880447
legacy,1660857805.9944811,1,,1660857805.994481,1660857806.196145,0.201663970947,0
legacy,1660857806.0952849,1,,1660857805.994481,1660857806.196145,0.201663970947,0.100803852081
legacy,1660857806.1961451,1,,1660857806.196145,1660857806.397865,0.201719999313,0
legacy,1660857806.2970049,1,,1660857806.196145,1660857806.397865,0.201719999313,0.100859880447
legacy,1660857806.3978651,1,,1660857806.397865,1660857806.599585,0.201719999313,0
legacy,1660857806.4987249,1,,1660857806.397865,1660857806.599585,0.201719999313,0.100859880447
legacy,1660857806.5995851,1,,1660857806.599585,1660857806.801305,0.201719999313,0
legacy,1660857806.7004449,1,,1660857806.599585,1660857806.801305,0.201719999313,0.100859880447
legacy,1660857806.8013051,1,,1660857806.801305,1660857807.002968,0.201663017273,0
legacy,1660857806.9021649,1,,1660857806.801305,1660857807.002968,0.201663017273,0.100803136826
legacy,1660857807.0029681,1,,1660857807.002968,1660857807.204688,0.201719999313,0
legacy,1660857807.103828,1,,1660857807.002968,1660857807.204688,0.201719999313,0.100859880447
legacy,1660857807.2046881,1,,1660857807.204688,1660857807.4064083,0.201720237732,0
legacy,1660857807.305548,1,,1660857807.204688,1660857807.4064083,0.201720237732,0.100859880447
legacy,1660857807.4064081,1,,1660857807.204688,1660857807.4064083,0.201720237732,2.38418579102e-07
legacy,1660857807.507267,1,,1660857807.4064083,1660857807.608127,0.20171880722,0.100858688354
legacy,1660857807.6081271,1,,1660857807.608127,1660857807.809847,0.201719999313,0
legacy,1660857807.708987,1,,1660857807.608127,1660857807.809847,0.201719999313,0.100859880447
legacy,1660857807.8098471,1,,1660857807.809847,1660857808.011511,0.201663970947,0
legacy,1660857807.910707,1,,1660857807.809847,1660857808.011511,0.201663970947,0.1008040905
legacy,1660857808.0115111,1,,1660857808.011511,1660857808.213231,0.201719999313,0
legacy,1660857808.112371,1,,1660857808.011511,1660857808.213231,0.201719999313,0.100859880447
legacy,1660857808.2132311,1,,1660857808.213231,1660857808.414951,0.201719999313,0
legacy,1660857808.314091,1,,1660857808.213231,1660857808.414951,0.201719999313,0.100859880447
legacy,1660857808.4149511,1,,1660857808.414951,1660857808.616671,0.201719999313,0
legacy,1660857808.515811,1,,1660857808.414951,1660857808.616671,0.201719999313,0.100859880447
legacy,1660857808.6166711,1,,1660857808.616671,1660857808.818391,0.201719999313,0
legacy,1660857808.717531,1,,1660857808.616671,1660857808.818391,0.201719999313,0.100859880447
legacy,1660857808.8183911,1,,1660857808.818391,1660857809.020055,0.201663970947,0
legacy,1660857808.919251,1,,1660857808.818391,1660857809.020055,0.201663970947,0.1008040905
legacy,1660857809.0200551,1,,1660857809.020055,1660857809.221774,0.201719045639,0
legacy,1660857809.1209149,1,,1660857809.020055,1660857809.221774,0.201719045639,0.100859165192
legacy,1660857809.2217741,1,,1660857809.221774,1660857809.423494,0.201719999313,0
legacy,1660857809.322634,1,,1660857809.221774,1660857809.423494,0.201719999313,0.100859880447
legacy,1660857809.4234941,1,,1660857809.423494,1660857809.625214,0.201719999313,0
legacy,1660857809.524354,1,,1660857809.423494,1660857809.625214,0.201719999313,0.100859880447
legacy,1660857809.6252141,1,,1660857809.625214,1660857809.826934,0.201719999313,0
legacy,1660857809.726074,1,,1660857809.625214,1660857809.826934,0.201719999313,0.100859880447
legacy,1660857809.8269341,1,,1660857809.826934,1660857809.826934,0,0
mature_imu,1660857393.6012471,1,,1660857393.399527,1660857393.802967,0.403439998627,0.201719999313
mature_imu,1660857393.702107,1,,1660857393.399527,1660857393.802967,0.403439998627,0.100860118866
mature_imu,1660857393.8029671,1,,1660857393.802967,1660857394.004631,0.201663970947,0
mature_imu,1660857393.903827,1,,1660857393.802967,1660857394.004631,0.201663970947,0.1008040905
mature_imu,1660857394.004631,1,,1660857394.004631,1660857394.206351,0.201719999313,0
mature_imu,1660857394.1054909,1,,1660857394.004631,1660857394.206351,0.201719999313,0.100859880447
mature_imu,1660857394.206351,1,,1660857394.206351,1660857394.4080713,0.201720237732,0
mature_imu,1660857394.3072109,1,,1660857394.206351,1660857394.4080713,0.201720237732,0.100859880447
mature_imu,1660857394.408071,1,,1660857394.206351,1660857394.4080713,0.201720237732,2.38418579102e-07
mature_imu,1660857394.5089309,1,,1660857394.4080713,1660857394.609791,0.201719760895,0.100859642029
mature_imu,1660857394.609791,1,,1660857394.609791,1660857394.811511,0.201719999313,0
mature_imu,1660857394.7106509,1,,1660857394.609791,1660857394.811511,0.201719999313,0.100859880447
mature_imu,1660857394.811511,1,,1660857394.811511,1660857395.013175,0.201663970947,0
mature_imu,1660857394.9123709,1,,1660857394.811511,1660857395.013175,0.201663970947,0.1008040905
mature_imu,1660857395.013175,1,,1660857395.013175,1660857395.214895,0.201719999313,0
mature_imu,1660857395.1140349,1,,1660857395.013175,1660857395.214895,0.201719999313,0.100859880447
mature_imu,1660857395.214895,1,,1660857395.214895,1660857395.416615,0.201719999313,0
mature_imu,1660857395.3157549,1,,1660857395.214895,1660857395.416615,0.201719999313,0.100859880447
mature_imu,1660857395.416615,1,,1660857395.416615,1660857395.618335,0.201719999313,0
mature_imu,1660857395.5174749,1,,1660857395.416615,1660857395.618335,0.201719999313,0.100859880447
mature_imu,1660857395.618335,1,,1660857395.618335,1660857395.820055,0.201719999313,0
mature_imu,1660857395.7191949,1,,1660857395.618335,1660857395.820055,0.201719999313,0.100859880447
mature_imu,1660857395.820055,1,,1660857395.820055,1660857396.021719,0.201663970947,0
mature_imu,1660857395.9209149,1,,1660857395.820055,1660857396.021719,0.201663970947,0.1008040905
mature_imu,1660857396.021719,1,,1660857396.021719,1660857396.2234392,0.201720237732,0
mature_imu,1660857396.1225791,1,,1660857396.021719,1660857396.2234392,0.201720237732,0.100860118866
mature_imu,1660857396.223439,1,,1660857396.021719,1660857396.2234392,0.201720237732,2.38418579102e-07
mature_imu,1660857396.3242991,1,,1660857396.2234392,1660857396.425159,0.201719760895,0.100859880447
mature_imu,1660857396.425159,1,,1660857396.425159,1660857396.626879,0.201719999313,0
mature_imu,1660857396.5260191,1,,1660857396.425159,1660857396.626879,0.201719999313,0.100859880447
mature_imu,1660857396.626879,1,,1660857396.626879,1660857396.828599,0.201719999313,0
mature_imu,1660857396.7277391,1,,1660857396.626879,1660857396.828599,0.201719999313,0.100859880447
mature_imu,1660857396.828599,1,,1660857396.828599,1660857397.030263,0.201663970947,0
mature_imu,1660857396.9294579,1,,1660857396.828599,1660857397.030263,0.201663970947,0.100805044174
mature_imu,1660857397.0302629,1,,1660857397.030263,1660857397.231983,0.201719999313,0
mature_imu,1660857397.1311231,1,,1660857397.030263,1660857397.231983,0.201719999313,0.100859880447
mature_imu,1660857397.2319829,1,,1660857397.231983,1660857397.433703,0.201719999313,0
mature_imu,1660857397.3328431,1,,1660857397.231983,1660857397.433703,0.201719999313,0.100859880447
mature_imu,1660857397.4337029,1,,1660857397.433703,1660857397.635423,0.201719999313,0
mature_imu,1660857397.5345631,1,,1660857397.433703,1660857397.635423,0.201719999313,0.100859880447
mature_imu,1660857397.6354229,1,,1660857397.635423,1660857397.837143,0.201719999313,0
mature_imu,1660857397.7362831,1,,1660857397.635423,1660857397.837143,0.201719999313,0.100859880447
mature_imu,1660857397.8371429,1,,1660857397.837143,1660857398.0388072,0.201664209366,0
mature_imu,1660857397.9380031,1,,1660857397.837143,1660857398.0388072,0.201664209366,0.1008040905
mature_imu,1660857398.0388069,1,,1660857397.837143,1660857398.0388072,0.201664209366,2.38418579102e-07
mature_imu,1660857398.139667,1,,1660857398.0388072,1660857398.240527,0.201719760895,0.100859880447
mature_imu,1660857398.2405269,1,,1660857398.240527,1660857398.442247,0.201719999313,0
mature_imu,1660857398.341387,1,,1660857398.240527,1660857398.442247,0.201719999313,0.100859880447
mature_imu,1660857398.4422469,1,,1660857398.442247,1660857398.643967,0.201719999313,0
mature_imu,1660857398.543107,1,,1660857398.442247,1660857398.643967,0.201719999313,0.100859880447
mature_imu,1660857398.6439669,1,,1660857398.643967,1660857398.8456872,0.201720237732,0
mature_imu,1660857398.744827,1,,1660857398.643967,1660857398.8456872,0.201720237732,0.100860118866
mature_imu,1660857398.8456869,1,,1660857398.643967,1660857398.8456872,0.201720237732,2.38418579102e-07
mature_imu,1660857398.946547,1,,1660857398.8456872,1660857399.04735,0.201662778854,0.100802898407
mature_imu,1660857399.0473499,1,,1660857399.04735,1660857399.24907,0.201719999313,0
mature_imu,1660857399.14821,1,,1660857399.04735,1660857399.24907,0.201719999313,0.100859880447
